KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25803.86,MWH,12883.56,12960.59,12963.32,12949.02,12958.34,12924.96,12901.16,12088.06,12063.85,11991.96,11974.76,12742.86,12725.86,12711.46,12753.86,12749.98,11950.66,12725.16,12777.76,12850.18,12880.76,12922.06,12925.0,12904.06,2020-05-08
BARAJLI,20956.511,MWH,17170.74,17182.74,17182.74,17284.74,17401.34,17389.96,17341.76,17349.76,17352.18,17361.76,17349.44,17280.44,17295.04,17240.04,17238.14,17143.14,17217.16,17250.94,17214.04,17213.54,17071.54,16951.54,16951.54,16930.54,2020-05-08
LİNYİT,10319.732,MWH,3160.0,3160.0,3160.0,3160.0,3168.0,3192.0,3210.0,3232.0,3258.0,3290.0,3290.0,3290.0,3228.0,3290.0,3288.0,3288.0,3288.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3289.0,2020-05-08
İTHAL KÖMÜR,8996.25,MWH,6126.4,6117.4,6213.4,6319.4,5778.4,5778.4,5777.4,5794.4,5797.4,5586.4,5585.4,5591.4,5802.4,5802.4,5802.4,5802.4,5795.4,5794.4,5793.4,5794.4,5848.4,5861.4,5564.4,5550.4,2020-05-08
AKARSU,7978.946,MWH,5768.67,5790.18,5805.37,5704.43,5772.94,5740.42,5692.98,5719.0,5760.77,5720.38,5720.99,5742.14,5726.74,5760.71,5780.68,5775.49,5788.94,5802.75,5830.9,5875.4,5859.2,5865.16,5838.6,5841.53,2020-05-08
RÜZGAR,7815.981,MWH,2563.24,2416.26,2389.83,2375.78,2457.18,2485.95,2398.75,2208.24,2186.7,2191.16,2248.99,2362.96,2443.85,2583.7,2722.13,2922.18,3227.68,3386.09,3474.35,3466.49,3342.72,3392.08,3266.13,3013.97,2020-05-08
JEOTERMAL,1562.638,MWH,998.1,1002.8,1012.8,1015.5,1017.8,1021.3,1021.4,1018.0,1007.2,991.7,969.1,856.3,840.6,828.7,920.0,910.9,909.8,915.0,918.4,933.4,951.1,963.0,976.9,986.9,2020-05-08
TAŞ KÖMÜR,844.766,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-08
BİYOKÜTLE,750.582,MWH,434.29,435.39,437.19,438.49,424.19,424.09,426.15,427.45,428.29,428.86,432.66,433.06,431.56,436.26,434.96,434.96,432.66,429.32,428.4,428.8,428.5,426.35,425.85,435.49,2020-05-08
ASFALTİT KÖMÜR,405.0,MWH,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,2020-05-08
GÜNEŞ,179.608,MWH,0.0,0.0,0.0,0.0,0.0,0.65,8.97,26.83,54.87,85.63,103.57,108.31,116.77,109.84,104.11,83.77,62.05,36.03,11.28,0.91,0.0,0.0,0.0,0.0,2020-05-08
ATIK ISI,162.625,MWH,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,2020-05-08
FUEL OİL,158.48,MWH,25.42,25.52,28.42,25.52,25.52,25.42,25.42,25.42,25.52,25.42,25.42,25.52,25.42,25.42,25.52,25.52,25.52,25.42,25.52,28.42,25.52,25.52,25.52,25.42,2020-05-08
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-08
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-08
