KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26047.64,MWH,11028.79,10207.7,10160.43,10119.49,10689.04,10665.04,12212.89,12260.25,12245.48,12231.74,12174.69,12165.2,10977.32,10955.74,10930.74,10935.04,9996.84,10785.64,10329.78,10382.04,10477.98,9894.23,9654.1,9660.8,2020-03-12
BARAJLI,20670.711,MWH,15718.69,15718.69,15718.69,15718.69,15718.69,15719.29,15719.29,15772.29,15687.29,15677.79,15672.79,15570.79,15760.79,15760.69,15762.09,15760.69,15780.69,15791.99,15791.89,15791.89,15790.39,15790.39,15790.39,15790.19,2020-03-12
LİNYİT,10323.452,MWH,3678.45,3680.45,3680.45,3680.45,3680.45,3680.45,3678.45,3678.45,3738.45,3740.45,3740.45,3740.45,3680.45,3680.45,3678.45,3678.45,3678.45,3680.45,3680.45,3680.45,3680.45,3856.45,3854.45,3854.45,2020-03-12
İTHAL KÖMÜR,8996.25,MWH,6986.9,6983.9,6982.9,6985.9,6986.9,6982.9,6981.9,6990.9,6991.9,6989.9,6990.9,6991.9,6993.9,7001.9,6997.9,6995.9,6969.6,6968.8,6968.8,6969.8,6985.8,6986.8,6992.8,6991.8,2020-03-12
AKARSU,7960.126,MWH,5165.66,5177.87,5124.35,5120.25,5101.72,5054.58,5045.59,5045.31,5060.62,5061.36,5021.96,5024.84,4966.02,4977.41,5051.82,5005.77,5019.58,5036.53,5069.85,5137.67,5126.44,5143.73,5142.65,5139.02,2020-03-12
RÜZGAR,7684.481,MWH,1340.51,1528.92,1696.01,1834.4,1963.17,2056.53,2168.6,2250.72,2326.49,2362.97,2559.83,2638.48,2890.91,3151.96,3474.03,3671.24,3877.39,4033.93,4212.08,4317.62,4473.03,4417.31,4477.01,4418.57,2020-03-12
JEOTERMAL,1562.638,MWH,1022.7,1024.7,1029.5,1029.9,1032.9,1032.7,1036.0,1033.8,1030.9,1016.5,1001.5,986.3,969.4,958.0,947.6,941.1,941.3,944.0,956.7,968.7,981.6,993.4,1002.1,1008.2,2020-03-12
TAŞ KÖMÜR,844.766,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-12
BİYOKÜTLE,750.582,MWH,418.26,418.56,420.41,421.71,422.06,422.46,423.77,422.97,425.51,427.58,429.78,431.68,430.98,429.88,432.68,432.32,427.93,430.81,430.34,430.37,426.87,426.37,426.57,424.47,2020-03-12
ASFALTİT KÖMÜR,405.0,MWH,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,2020-03-12
GÜNEŞ,174.608,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.43,7.47,38.87,79.57,110.03,123.05,125.91,121.89,115.2,93.75,59.53,25.33,3.63,0.0,0.0,0.0,0.0,0.0,2020-03-12
ATIK ISI,162.625,MWH,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,2020-03-12
FUEL OİL,158.48,MWH,0.6,3.5,0.6,0.6,0.6,0.6,3.5,3.5,3.5,3.5,3.5,3.5,0.6,0.6,0.6,0.6,0.6,0.6,3.5,3.5,3.5,3.5,0.6,0.6,2020-03-12
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-12
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-12
