KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25739.23,MWH,13427.26,13512.56,13505.13,13556.89,13584.26,13602.96,13779.09,14568.35,14587.65,14540.2,14528.04,14421.53,14408.05,14391.12,14371.94,14352.18,14414.43,14436.03,14431.09,14504.1,14477.49,14460.88,14431.8,14460.18,2020-12-07
BARAJLI,22868.759,MWH,15654.85,15654.85,15834.85,15834.85,15874.85,15874.85,15838.83,15841.33,15709.33,15048.03,15489.63,15572.63,15704.23,15383.23,15538.23,14959.83,14802.33,14793.98,15514.33,15589.23,15579.23,15566.23,15482.33,15577.75,2020-12-07
LİNYİT,10275.732,MWH,3770.0,3770.0,3730.0,3730.0,3732.0,3731.0,3737.0,3737.15,3757.15,4086.15,4086.15,4086.15,4047.15,4047.15,4087.15,4127.15,4112.15,4102.15,4172.15,3971.15,4001.15,4137.15,4137.15,4177.15,2020-12-07
İTHAL KÖMÜR,9016.25,MWH,7924.7,7925.7,7924.7,7925.7,7926.7,7925.7,7924.7,7954.5,8060.5,8066.5,8067.5,8037.9,8048.9,8048.9,8045.9,8047.9,8046.5,8044.5,8045.5,8044.5,8059.5,8060.5,8061.5,8062.5,2020-12-07
RÜZGAR,8536.574,MWH,1133.09,1127.31,1195.88,1297.21,1362.62,1527.55,1656.96,1796.88,1960.46,2048.54,2163.23,2242.31,2382.76,2545.01,2770.24,2962.43,3079.08,3139.23,3216.24,3192.14,3221.34,3187.57,3247.21,3360.62,2020-12-07
AKARSU,8122.324,MWH,1746.48,1830.72,1757.98,1761.93,1749.8,1747.78,1763.78,1827.86,1934.02,1964.31,1998.42,2034.14,1985.36,2004.3,2008.78,2028.94,2117.73,2129.44,2163.37,2119.3,2112.73,2096.87,2081.08,2051.87,2020-12-07
JEOTERMAL,1650.963,MWH,1059.2,1067.89,1072.3,1073.79,1074.4,1076.59,1075.4,1077.0,1070.4,1065.0,1056.7,1045.8,1028.2,1014.8,1007.7,994.1,995.81,1011.8,1023.9,1026.9,1039.7,1045.5,1053.2,1060.9,2020-12-07
BİYOKÜTLE,993.552,MWH,473.54,475.24,473.54,468.8,479.4,478.1,481.1,480.6,489.1,490.14,494.84,492.29,504.89,501.64,508.3,502.83,503.73,504.13,503.03,500.83,492.93,486.3,484.15,482.0,2020-12-07
TAŞ KÖMÜR,844.766,MWH,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-07
ASFALTİT KÖMÜR,405.0,MWH,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,2020-12-07
GÜNEŞ,334.825,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,51.04,152.5,216.78,250.19,256.2,242.52,203.05,130.11,40.69,1.92,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-07
ATIK ISI,162.625,MWH,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,2020-12-07
FUEL OİL,158.48,MWH,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,2020-12-07
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-07
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-07
