KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26047.64,MWH,12088.35,12109.85,12117.25,12123.25,12125.55,12133.65,13345.15,13414.21,13516.96,12585.55,12541.27,12530.86,12451.87,12465.07,12455.9,12439.77,12464.55,12470.82,11860.28,11958.97,11170.05,11121.86,10478.81,10484.01,2020-03-16
BARAJLI,20670.711,MWH,16080.23,16080.23,16080.23,16080.23,16062.03,16080.23,16039.23,16057.53,15774.83,15469.83,15131.21,15133.81,15173.71,15505.73,15505.73,15673.73,15673.23,15677.23,15912.23,15941.13,15939.63,15947.63,15916.06,15921.63,2020-03-16
LİNYİT,10323.452,MWH,3572.45,3614.45,3654.45,3694.45,3645.45,3645.45,3773.45,3773.45,3851.45,3796.45,3876.45,3933.45,3933.45,3933.45,3981.45,3981.45,3981.45,3983.45,3983.45,3983.45,3902.45,3902.45,3902.45,3900.45,2020-03-16
İTHAL KÖMÜR,8996.25,MWH,5812.25,5859.25,5958.25,6182.25,6386.25,6603.25,6722.25,6756.95,6881.92,6784.05,6983.04,7175.78,7118.25,7355.65,7355.96,7351.63,7352.25,7353.84,7352.25,7349.69,7350.92,7352.46,7357.25,7354.25,2020-03-16
AKARSU,7960.126,MWH,5139.87,5203.49,5121.89,5024.89,5027.58,5075.67,5142.83,5137.19,5150.95,5222.4,5206.58,5267.34,5228.84,5137.54,5077.79,5111.5,5093.78,5140.14,5123.24,5166.64,5184.57,5161.4,5115.52,5113.27,2020-03-16
RÜZGAR,7684.481,MWH,4876.43,4899.49,4881.95,4783.86,4790.28,4818.37,4957.04,5032.12,5069.3,5185.01,5204.88,5260.72,5389.52,5493.23,5584.81,5752.64,5836.06,5913.26,5946.23,5867.07,5833.27,5786.08,5668.26,5571.67,2020-03-16
JEOTERMAL,1562.638,MWH,1009.5,1014.4,1017.0,1018.4,1020.7,1023.0,1025.2,1024.2,1019.4,1011.4,1001.2,991.0,977.9,967.8,943.4,937.1,934.1,940.5,953.4,969.3,991.9,1001.5,1008.9,1016.6,2020-03-16
TAŞ KÖMÜR,844.766,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-16
BİYOKÜTLE,750.582,MWH,422.79,424.29,428.9,431.05,429.73,431.33,429.25,428.45,427.48,430.4,427.45,430.1,432.31,433.56,434.21,434.96,441.06,443.44,440.97,440.35,441.15,440.1,439.45,441.55,2020-03-16
ASFALTİT KÖMÜR,405.0,MWH,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,2020-03-16
GÜNEŞ,174.608,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.21,4.15,19.39,42.72,63.9,74.64,73.52,64.79,62.52,49.14,31.56,12.91,0.91,0.0,0.0,0.0,0.0,0.0,2020-03-16
ATIK ISI,162.625,MWH,11.8,11.8,11.8,11.8,11.3,11.3,11.3,11.3,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,2020-03-16
FUEL OİL,158.48,MWH,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.5,3.5,3.5,3.5,0.6,3.5,3.5,0.6,0.6,3.5,0.6,3.5,3.5,3.5,0.6,0.5,2020-03-16
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-16
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-16
