KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26047.64,MWH,10688.03,10708.75,10698.93,10000.43,10851.03,10849.23,11438.72,11410.63,11566.1,11558.31,11538.8,11466.44,11433.94,11432.63,11424.81,11424.52,11497.48,11511.37,11528.99,11553.72,11561.28,11565.47,11568.85,11575.09,2020-03-19
BARAJLI,20670.711,MWH,16378.38,16476.4,16476.4,16475.9,16475.9,16476.5,16435.5,16402.0,16378.12,16382.12,16307.45,16462.54,16515.54,16285.74,16375.54,16376.54,16386.44,16379.79,16330.79,16329.79,16262.39,16302.39,16302.39,16302.39,2020-03-19
LİNYİT,10323.452,MWH,3921.45,3923.45,3923.45,3923.45,3923.45,3947.45,4025.45,4085.45,4095.45,4097.45,4097.45,4027.45,4027.45,3797.45,3815.45,3581.45,3408.45,3410.45,3410.45,3440.45,3490.45,3560.45,3658.45,3658.45,2020-03-19
İTHAL KÖMÜR,8996.25,MWH,7013.4,7014.18,7011.4,7010.4,7020.4,6686.4,6687.4,6715.0,6727.92,6732.76,6732.29,6718.19,6722.5,6722.89,6725.88,6724.49,6719.18,6722.95,6723.26,6719.51,6713.79,6711.12,6714.38,6714.61,2020-03-19
AKARSU,7960.126,MWH,4505.33,4535.1,4479.11,4507.35,4482.57,4464.86,4429.68,4386.62,4465.31,4452.14,4543.74,4558.75,4550.04,4535.97,4526.8,4502.9,4495.48,4535.26,4604.45,4582.64,4602.02,4625.04,4579.16,4502.02,2020-03-19
RÜZGAR,7689.481,MWH,4896.57,4755.52,4669.45,4650.06,4634.88,4636.69,4720.81,4793.59,4821.53,4912.16,5063.45,5208.44,5271.31,5296.1,5227.71,5169.09,5089.88,4880.56,4600.24,4256.66,3883.88,3590.88,3310.49,3008.46,2020-03-19
JEOTERMAL,1562.638,MWH,1058.6,1059.3,1063.0,1064.4,1069.1,1069.9,1070.6,1064.5,1062.5,1056.8,1049.7,1040.3,1033.7,1027.5,1022.6,1019.5,1019.2,1022.8,1030.7,1041.1,1043.7,1048.4,1051.3,1054.1,2020-03-19
TAŞ KÖMÜR,844.766,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-19
BİYOKÜTLE,750.582,MWH,432.28,433.38,433.83,437.18,435.58,436.08,439.29,439.49,440.28,441.15,439.75,442.6,444.7,445.5,446.45,445.55,445.1,445.08,443.61,441.69,442.99,442.39,440.94,439.68,2020-03-19
ASFALTİT KÖMÜR,405.0,MWH,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,2020-03-19
GÜNEŞ,174.608,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.43,6.49,25.01,60.59,81.34,92.9,98.24,96.08,89.57,73.01,46.44,18.59,3.03,0.0,0.0,0.0,0.0,0.0,2020-03-19
ATIK ISI,162.625,MWH,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,12.7,12.7,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,2020-03-19
FUEL OİL,158.48,MWH,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,2020-03-19
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-19
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-19
