KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26057.31,MWH,12774.43,12775.53,12150.04,12141.24,12077.04,12094.04,12162.67,12158.74,12042.34,11839.7,12009.0,11366.07,11355.86,11957.38,11951.42,11951.16,12809.24,12766.16,12779.18,12784.96,12792.77,12798.21,12803.5,12807.74,2020-02-09
BARAJLI,20637.181,MWH,16382.15,16382.15,16372.55,16374.15,16368.55,16368.55,16372.55,16369.7,16368.1,16374.4,16331.4,15911.2,15952.7,15955.7,16390.5,16379.7,16688.2,16717.8,16711.8,16711.8,16711.8,16717.8,16673.8,16673.8,2020-02-09
LİNYİT,10323.452,MWH,4264.45,4266.45,4276.45,4378.45,4404.45,4404.45,4401.45,4401.45,4401.45,4404.45,4404.45,4404.45,4404.45,4404.45,4348.45,4348.45,4348.45,4351.45,4351.45,4351.45,4351.45,4351.45,4348.45,4348.45,2020-02-09
İTHAL KÖMÜR,8996.25,MWH,7367.23,7367.35,7361.19,6217.99,6192.24,6202.44,7340.44,7997.19,7997.19,8001.19,8002.19,7978.19,7977.04,7987.19,7986.19,7988.04,7964.34,7964.34,7962.13,7960.04,7961.19,7960.19,7961.34,7961.19,2020-02-09
AKARSU,7950.862,MWH,3782.23,3740.66,3638.4,3603.56,3648.32,3652.11,3665.82,3723.96,3766.03,3768.92,3704.01,3716.82,3651.18,3631.13,3625.66,3571.88,3734.34,3730.96,3703.96,3602.53,3600.33,3659.27,3649.13,3604.42,2020-02-09
RÜZGAR,7649.301,MWH,2804.7,2661.02,2530.83,2450.59,2373.13,2285.83,2242.31,2156.98,2181.85,2089.55,2161.24,2151.41,2098.9,2054.62,2042.42,1989.01,1897.8,1757.24,1625.36,1535.49,1479.8,1475.75,1527.32,1506.09,2020-02-09
JEOTERMAL,1562.638,MWH,1028.9,1031.8,1034.1,1034.5,1031.0,1036.4,1037.1,1037.3,1036.4,1035.9,1031.0,1026.9,1022.0,1018.7,1015.4,1009.1,1008.0,1011.5,1016.0,1020.7,1024.6,1025.1,1028.5,1029.5,2020-02-09
TAŞ KÖMÜR,844.766,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02-09
BİYOKÜTLE,748.004,MWH,355.59,357.39,358.5,359.79,358.79,359.89,358.8,371.66,372.89,375.01,390.06,391.17,389.99,388.41,390.21,387.06,384.77,380.49,382.42,383.75,386.05,386.56,386.85,382.85,2020-02-09
ASFALTİT KÖMÜR,405.0,MWH,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,2020-02-09
GÜNEŞ,174.608,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,14.4,45.37,75.1,90.44,98.9,94.9,87.97,65.24,39.43,9.5,0.0,0.0,0.0,0.0,0.0,0.0,2020-02-09
ATIK ISI,162.625,MWH,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2020-02-09
FUEL OİL,158.48,MWH,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2020-02-09
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02-09
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02-09
