KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25649.336,MWH,13407.14,13322.84,13291.03,13299.39,13330.95,13342.02,13659.48,14272.51,14312.63,14283.43,13575.16,13512.3,13885.83,14154.61,14148.12,14144.02,14191.67,14215.82,14259.0,14273.88,13902.91,13919.57,14054.71,14304.51,2020-11-20
Barajlı,22497.507,MWH,14201.62,14202.62,14202.62,14201.62,14198.62,14198.62,14198.62,14198.62,14208.92,13988.92,13923.9,13926.9,14141.2,14207.22,13958.22,13923.22,13921.22,13993.22,14025.02,13978.02,13944.02,14353.02,14149.02,14337.52,2020-11-20
Linyit,10097.312,MWH,4563.15,4561.15,4499.15,4501.15,4493.15,4283.15,4293.15,4503.15,4608.15,4588.15,4587.15,4604.15,4604.15,4602.15,4592.15,4592.15,4590.15,4591.15,4591.15,4571.15,4664.15,4695.15,4730.15,4730.15,2020-11-20
İthal Kömür,8986.85,MWH,7352.9,7351.9,7351.4,7351.4,7355.0,7354.0,7352.0,7362.5,7363.5,7364.5,7367.5,7375.2,7374.2,7373.2,7374.2,7373.2,7389.2,7388.2,7388.2,7389.2,7387.2,7389.2,7387.2,7389.2,2020-11-20
Rüzgar,8468.902,MWH,5505.05,5446.84,5417.55,5336.03,5343.69,5295.84,5250.82,5275.01,5140.22,5013.08,4957.68,5027.03,5038.81,4947.26,4901.21,4963.23,4938.95,4930.85,4968.46,4943.49,4879.86,4742.92,4656.16,4572.55,2020-11-20
Akarsu,8056.846,MWH,1892.25,1883.23,1887.41,1928.16,1954.37,1929.06,1865.15,1896.4,1950.71,2011.93,2036.94,2013.13,2068.54,2118.11,2069.15,1899.86,1944.57,2042.71,2040.59,2012.79,2044.51,2108.97,2079.57,2051.35,2020-11-20
Güneş,6490.471,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.506,684.7320000000001,1520.6009999999999,2133.356,2532.286,2647.038,2481.49,2112.951,1589.675,845.236,100.23400000000001,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-20
Jeotermal,1579.22,MWH,1029.2,1031.49,1035.7,1037.2,1042.4,1045.3,1048.2,1049.0,1044.9,1031.99,1021.1,1006.8,990.6,981.8,974.6,969.2,974.3,987.4,1000.9,1008.7,1017.2,1024.4,1029.3,1034.7,2020-11-20
Biyokütle,1029.361,MWH,425.74,428.54,429.94,430.84,432.2,432.1,435.26,433.66,441.9,448.34,448.64,445.14,446.24,447.94,444.87,443.75,445.14,443.16,444.74,444.63,442.13,440.73,437.76,436.96,2020-11-20
Taş Kömür,810.766,MWH,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,2020-11-20
Asfaltit Kömür,405.0,MWH,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,2020-11-20
Atık Isı,369.622,MWH,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,2020-11-20
Fuel Oil,305.93,MWH,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2020-11-20
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-20
Motorin,1.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-20
