KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25739.23,MWH,14259.48,14228.18,14231.68,14180.28,14169.38,14179.78,14388.37,14665.97,14665.25,14628.49,14616.12,14580.72,14545.04,14515.65,14517.04,14518.01,14624.9,14645.68,14694.34,14707.81,14655.13,14674.06,14683.79,14694.59,2020-12-03
BARAJLI,22868.759,MWH,15680.13,15682.63,15680.13,15680.13,15680.13,15680.13,15650.13,15656.63,15671.65,15069.65,15069.65,15375.65,14903.8,14925.8,15097.65,15097.65,15088.75,15099.74,14840.19,14771.95,14919.75,15495.65,15495.65,15495.65,2020-12-03
LİNYİT,10275.732,MWH,4185.15,4258.15,4376.15,4396.15,4380.15,4380.15,4400.15,4725.15,4425.15,4424.15,4424.15,4604.15,4605.15,4605.15,4583.15,4605.15,4583.15,4605.15,4605.15,4604.15,4404.15,4515.15,4305.15,4305.15,2020-12-03
İTHAL KÖMÜR,9016.25,MWH,7944.3,7943.3,7945.3,7896.3,7906.3,7929.3,7929.3,7947.3,7946.3,7928.2,7936.2,7933.2,7925.2,7922.2,7941.9,7784.9,7321.9,7319.9,7320.9,7319.9,7333.9,7333.9,7333.9,7334.9,2020-12-03
RÜZGAR,8515.774,MWH,1140.93,1093.94,1048.53,1016.58,980.04,945.11,900.1,907.9,924.84,869.19,810.29,770.57,770.25,810.67,814.66,824.55,847.41,879.89,945.51,976.46,1033.27,1141.63,1153.72,1190.14,2020-12-03
AKARSU,8110.444,MWH,2018.74,1975.83,1949.88,1871.21,1886.73,1850.08,1895.75,1915.56,1970.19,2037.46,2080.99,2077.37,1952.02,1998.1,2033.24,1982.75,2029.46,2063.66,2171.79,2161.34,2124.52,2107.32,2064.29,2095.49,2020-12-03
JEOTERMAL,1650.963,MWH,1066.2,1071.2,1074.3,1076.8,1077.69,1078.6,1078.9,1078.6,1070.7,1061.5,1041.9,1032.1,1016.5,995.4,980.5,983.6,986.2,1000.3,1020.3,1035.8,1046.0,1052.1,1056.6,1061.0,2020-12-03
BİYOKÜTLE,990.722,MWH,472.94,473.84,473.99,474.69,476.25,476.5,475.85,476.91,485.4,495.59,500.64,496.14,494.34,491.94,499.27,478.68,479.63,476.43,477.83,477.86,478.53,476.53,470.0,470.2,2020-12-03
TAŞ KÖMÜR,844.766,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,141.0,141.0,141.0,282.0,282.0,282.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,282.0,2020-12-03
ASFALTİT KÖMÜR,405.0,MWH,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,2020-12-03
GÜNEŞ,317.675,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88,55.11,145.93,205.87,234.64,246.31,234.81,196.98,127.72,42.63,2.51,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-03
ATIK ISI,162.625,MWH,11.5,11.5,11.5,11.5,11.5,8.8,8.8,8.8,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,2020-12-03
FUEL OİL,158.48,MWH,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2020-12-03
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-03
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-03
