KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26057.31,MWH,13397.59,13299.26,13251.99,13255.58,13243.18,13259.39,13325.79,13550.12,13854.81,13840.77,13827.75,13798.78,13783.96,13776.58,13769.85,13770.12,13909.82,13924.73,13925.7,13933.51,13935.86,13942.95,13940.91,13939.32,2020-01-22
BARAJLI,20637.181,MWH,16200.08,16190.08,16034.08,16034.08,16099.48,16099.48,16102.18,16166.48,16086.78,16098.78,16095.78,16095.78,16139.78,16139.68,16120.68,16159.68,16132.88,16135.88,16132.88,16242.88,16198.88,16210.88,16190.88,16190.88,2020-01-22
LİNYİT,10323.452,MWH,4173.0,4173.0,3843.0,3843.0,3818.0,3818.0,4148.0,4148.0,4148.0,3818.0,3818.0,4148.0,4173.0,4170.0,4170.0,4345.0,4345.0,4475.0,4475.0,4475.0,4498.0,4498.0,4498.0,4498.0,2020-01-22
İTHAL KÖMÜR,8996.25,MWH,7673.28,7673.43,7674.03,7779.38,7856.53,7858.88,7861.88,7847.88,7835.88,7835.88,7833.88,7837.58,7840.88,7838.88,7836.88,7837.03,7836.03,7837.03,7837.03,7841.03,7838.03,7837.03,7842.18,7839.03,2020-01-22
AKARSU,7950.862,MWH,2397.89,2380.5,2304.75,2297.46,2314.57,2309.4,2301.38,2437.96,2509.85,2528.75,2524.84,2515.64,2527.13,2557.25,2569.87,2551.29,2594.89,2631.08,2737.09,2696.99,2641.28,2600.17,2595.56,2606.97,2020-01-22
RÜZGAR,7635.401,MWH,3318.91,3256.03,3163.5,3049.06,2918.48,2817.13,2769.1,2732.37,2665.63,2411.33,2162.97,1921.69,1712.94,1538.61,1357.46,1316.57,1405.28,1507.5,1573.91,1645.91,1664.09,1604.44,1596.34,1605.96,2020-01-22
JEOTERMAL,1562.638,MWH,1030.7,1032.6,1034.2,1037.2,1038.4,1040.8,1041.2,1040.2,1040.7,1030.1,1022.9,1015.7,1013.4,999.6,995.3,997.6,998.0,1002.1,1008.3,1015.4,1020.0,1022.5,1025.4,1027.5,2020-01-22
TAŞ KÖMÜR,844.766,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-22
BİYOKÜTLE,748.004,MWH,383.8,386.4,386.2,387.1,386.68,387.08,387.84,386.74,389.98,392.15,393.35,393.65,390.95,396.45,397.15,394.85,390.96,395.25,391.31,391.41,388.44,390.04,390.84,387.64,2020-01-22
ASFALTİT KÖMÜR,405.0,MWH,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,2020-01-22
GÜNEŞ,174.608,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,11.36,44.44,80.46,105.6,118.43,118.31,105.63,76.38,35.66,5.79,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-22
ATIK ISI,162.625,MWH,20.9,20.9,20.9,20.9,20.9,20.9,20.9,20.9,20.9,20.9,20.9,20.9,20.9,20.9,16.6,14.9,14.9,14.9,14.9,11.1,11.1,11.1,11.1,11.1,2020-01-22
FUEL OİL,158.48,MWH,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2020-01-22
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-22
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-22
