KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25803.86,MWH,12102.34,11374.77,11479.7,12177.7,12141.54,12133.34,12086.04,12053.94,12015.44,11970.04,11909.34,11867.04,11848.34,11828.24,11811.54,11834.64,11001.34,11005.84,11100.64,11153.76,11173.14,11210.14,11266.48,11360.44,2020-05-09
BARAJLI,20956.511,MWH,17042.44,17118.84,17118.84,17119.54,17122.74,17129.76,17120.86,17130.66,17138.36,17100.56,17094.56,17104.96,17214.16,17085.16,17334.46,17312.26,17268.96,17295.34,17297.74,17240.44,17254.84,17202.84,17254.84,17176.84,2020-05-09
LİNYİT,10319.732,MWH,3272.15,3272.15,3272.15,3272.15,3272.15,3282.15,3312.15,3342.05,3392.05,3450.55,3453.15,3443.65,3446.95,3622.05,3622.05,3637.05,3647.05,3647.05,3647.05,3647.15,3647.15,3647.15,3622.15,3622.15,2020-05-09
İTHAL KÖMÜR,8996.25,MWH,5362.9,5333.9,5518.9,5459.9,5450.2,4875.2,4264.2,3890.2,3892.2,3893.2,3894.2,3890.2,3584.2,3584.2,3584.2,3585.2,3586.2,3585.2,3585.2,3585.2,3583.2,3584.2,3582.2,3583.2,2020-05-09
AKARSU,7978.946,MWH,5590.83,5695.72,5761.16,5696.42,5686.5,5642.03,5449.48,5456.52,5502.53,5454.39,5458.0,5479.04,5443.9,5456.51,5491.3,5497.59,5624.94,5739.92,5775.85,5824.0,5775.92,5783.52,5794.8,5758.27,2020-05-09
RÜZGAR,7815.981,MWH,2657.33,2529.55,2452.59,2449.75,2472.97,2405.69,2289.62,2172.41,2044.85,1919.64,1900.2,1844.57,1769.06,1754.48,1783.52,1918.29,2060.19,2204.38,2228.0,2273.3,2297.44,2223.19,2084.14,1896.49,2020-05-09
JEOTERMAL,1562.638,MWH,1000.0,1007.0,1013.0,1015.9,1021.7,1023.2,1024.9,1019.6,1007.3,990.9,972.1,957.9,935.1,919.3,907.1,899.5,896.7,902.8,911.8,930.4,951.4,967.4,978.5,989.5,2020-05-09
TAŞ KÖMÜR,844.766,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-09
BİYOKÜTLE,750.582,MWH,420.84,423.34,423.84,425.14,423.54,438.04,440.4,441.7,440.94,434.21,437.91,436.41,445.01,449.01,444.71,448.21,440.74,440.52,442.52,442.4,441.4,436.05,438.5,439.34,2020-05-09
ASFALTİT KÖMÜR,405.0,MWH,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,2020-05-09
GÜNEŞ,179.608,MWH,0.0,0.0,0.0,0.0,0.0,0.65,8.82,35.01,74.89,109.55,123.91,130.43,128.33,125.15,120.39,109.56,77.67,43.15,11.98,0.6,0.0,0.0,0.0,0.0,2020-05-09
ATIK ISI,162.625,MWH,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,2020-05-09
FUEL OİL,158.48,MWH,25.42,25.52,25.52,25.52,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.52,25.52,25.52,25.52,25.52,25.42,2020-05-09
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-09
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-09
