KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25609.594,MWH,12143.07,12116.2,11399.18,11429.28,11527.75,12083.56,12088.9,12154.73,12929.46,12888.79,12815.11,12763.06,12711.5,12677.45,12767.14,12861.81,13006.09,13019.25,13032.88,13088.91,13176.16,13171.62,13199.34,13239.54,2020-07-06
Barajlı,21242.189,MWH,17774.66,17657.66,17674.96,17673.96,17782.76,17782.76,17801.31,17789.51,17636.11,17063.21,17051.21,17061.51,17060.21,16826.21,17121.31,17421.31,17526.51,17590.51,17539.31,17558.76,17620.46,17620.46,17556.46,17542.46,2020-07-06
Linyit,10097.312,MWH,4559.0,4557.0,4559.0,4563.0,4517.0,4518.0,4518.0,4517.0,4561.0,4553.0,4528.0,4547.0,4544.0,4543.0,4541.0,4522.0,4518.0,4515.0,4514.0,4427.0,4488.0,4493.0,4498.0,4501.0,2020-07-06
İthal Kömür,8966.85,MWH,7471.2,7471.2,7472.2,7471.2,7471.2,7469.2,7470.2,7485.2,7488.2,7494.2,7493.2,7493.2,7491.2,7492.2,7491.2,7492.2,7491.2,7490.2,7490.2,7490.2,7488.2,7487.2,7488.2,7489.2,2020-07-06
Rüzgar,7917.849,MWH,4101.3,3993.71,3960.58,3970.17,4051.12,4033.52,3748.55,3518.26,3269.71,3050.19,2872.13,2846.46,2866.65,2981.88,3154.07,3334.33,3462.02,3507.67,3449.77,3400.03,3307.0,3138.86,2826.14,2523.93,2020-07-06
Akarsu,7914.204,MWH,2852.65,2837.95,2860.0,2828.0,2691.77,2642.21,2671.4,2834.87,2868.39,2937.9,3033.85,3035.14,3036.1,3049.74,3035.34,3011.67,3035.41,3004.14,3028.42,2982.15,3069.45,3080.1,3074.31,3001.92,2020-07-06
Güneş,6188.857,MWH,0.0,0.0,0.0,0.0,0.0,1.839,254.917,1163.0230000000001,2226.761,3223.553,4041.4480000000003,4529.054,4697.262000000001,4536.5199999999995,4113.624,3414.862,2425.003,1239.299,163.633,3.38,0.0,0.0,0.0,0.0,2020-07-06
Jeotermal,1514.688,MWH,827.2,840.7,854.9,864.1,865.0,832.8,823.0,814.7,770.5,673.5,638.9,615.9,581.3,573.5,616.5,635.79,648.4,661.8,676.3,697.0,717.7,744.1,764.0,779.8,2020-07-06
Biyokütle,835.215,MWH,434.13,435.03,436.83,437.93,436.93,435.83,439.29,438.39,441.73,442.0,440.2,440.3,442.3,445.1,445.1,442.8,440.91,442.03,443.23,442.36,439.86,439.6,438.63,438.63,2020-07-06
Taş Kömür,810.766,MWH,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,2020-07-06
Asfaltit Kömür,405.0,MWH,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,2020-07-06
Atık Isı,362.622,MWH,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,2020-07-06
Fuel Oil,305.93,MWH,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2020-07-06
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-06
Motorin,1.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-06
