ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2529.15,20.10.2018,2018-10-20
5,BATI ANADOLU YTM,4816.18,20.10.2018,2018-10-20
11,DOĞU AKDENİZ YTM,2819.72,20.10.2018,2018-10-20
9,DOĞU ANADOLU YTM,1211.57,20.10.2018,2018-10-20
10,GÜNEY DOĞU ANADOLU YTM,3800.21,20.10.2018,2018-10-20
4,KUZEY BATI ANADOLU YTM,7177.61,20.10.2018,2018-10-20
6,ORTA ANADOLU YTM,3589.58,20.10.2018,2018-10-20
8,ORTA KARADENİZ YTM,1771.05,20.10.2018,2018-10-20
3,TRAKYA YTM,4969.13,20.10.2018,2018-10-20
