ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2484.68,30.04.2018,2018-04-30
5,BATI ANADOLU YTM,4796.05,30.04.2018,2018-04-30
11,DOĞU AKDENİZ YTM,2851.18,30.04.2018,2018-04-30
9,DOĞU ANADOLU YTM,1278.16,30.04.2018,2018-04-30
10,GÜNEY DOĞU ANADOLU YTM,5273.37,30.04.2018,2018-04-30
4,KUZEY BATI ANADOLU YTM,7469.79,30.04.2018,2018-04-30
6,ORTA ANADOLU YTM,4167.67,30.04.2018,2018-04-30
8,ORTA KARADENİZ YTM,1860.03,30.04.2018,2018-04-30
3,TRAKYA YTM,5493.96,30.04.2018,2018-04-30
