ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2699.61,03.10.2018,2018-10-03
5,BATI ANADOLU YTM,4842.21,03.10.2018,2018-10-03
11,DOĞU AKDENİZ YTM,3196.54,03.10.2018,2018-10-03
9,DOĞU ANADOLU YTM,1105.83,03.10.2018,2018-10-03
10,GÜNEY DOĞU ANADOLU YTM,4630.27,03.10.2018,2018-10-03
4,KUZEY BATI ANADOLU YTM,7724.72,03.10.2018,2018-10-03
6,ORTA ANADOLU YTM,3857.15,03.10.2018,2018-10-03
8,ORTA KARADENİZ YTM,1894.59,03.10.2018,2018-10-03
3,TRAKYA YTM,5561.27,03.10.2018,2018-10-03
