ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2609.8,03.05.2018,2018-05-03
5,BATI ANADOLU YTM,4985.54,03.05.2018,2018-05-03
11,DOĞU AKDENİZ YTM,2843.35,03.05.2018,2018-05-03
9,DOĞU ANADOLU YTM,1330.57,03.05.2018,2018-05-03
10,GÜNEY DOĞU ANADOLU YTM,4718.92,03.05.2018,2018-05-03
4,KUZEY BATI ANADOLU YTM,7966.92,03.05.2018,2018-05-03
6,ORTA ANADOLU YTM,4223.72,03.05.2018,2018-05-03
8,ORTA KARADENİZ YTM,1917.27,03.05.2018,2018-05-03
3,TRAKYA YTM,5767.31,03.05.2018,2018-05-03
