ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2722.55,23.09.2018,2018-09-23
5,BATI ANADOLU YTM,4937.0,23.09.2018,2018-09-23
11,DOĞU AKDENİZ YTM,3179.62,23.09.2018,2018-09-23
9,DOĞU ANADOLU YTM,1102.86,23.09.2018,2018-09-23
10,GÜNEY DOĞU ANADOLU YTM,4969.82,23.09.2018,2018-09-23
4,KUZEY BATI ANADOLU YTM,6296.8,23.09.2018,2018-09-23
6,ORTA ANADOLU YTM,3539.47,23.09.2018,2018-09-23
8,ORTA KARADENİZ YTM,1772.83,23.09.2018,2018-09-23
3,TRAKYA YTM,4000.89,23.09.2018,2018-09-23
