ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2349.6,16.03.2018,2018-03-16
5,BATI ANADOLU YTM,4816.74,16.03.2018,2018-03-16
11,DOĞU AKDENİZ YTM,2857.0,16.03.2018,2018-03-16
9,DOĞU ANADOLU YTM,1268.67,16.03.2018,2018-03-16
10,GÜNEY DOĞU ANADOLU YTM,5288.13,16.03.2018,2018-03-16
4,KUZEY BATI ANADOLU YTM,8152.67,16.03.2018,2018-03-16
6,ORTA ANADOLU YTM,3794.82,16.03.2018,2018-03-16
8,ORTA KARADENİZ YTM,2003.37,16.03.2018,2018-03-16
3,TRAKYA YTM,6068.05,16.03.2018,2018-03-16
