ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2289.37,28.01.2018,2018-01-28
5,BATI ANADOLU YTM,4863.76,28.01.2018,2018-01-28
11,DOĞU AKDENİZ YTM,3068.54,28.01.2018,2018-01-28
9,DOĞU ANADOLU YTM,1319.65,28.01.2018,2018-01-28
10,GÜNEY DOĞU ANADOLU YTM,5027.49,28.01.2018,2018-01-28
4,KUZEY BATI ANADOLU YTM,6876.42,28.01.2018,2018-01-28
6,ORTA ANADOLU YTM,3499.06,28.01.2018,2018-01-28
8,ORTA KARADENİZ YTM,1836.61,28.01.2018,2018-01-28
3,TRAKYA YTM,4632.13,28.01.2018,2018-01-28
