ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2473.32,26.11.2018,2018-11-26
5,BATI ANADOLU YTM,5550.33,26.11.2018,2018-11-26
11,DOĞU AKDENİZ YTM,3010.69,26.11.2018,2018-11-26
9,DOĞU ANADOLU YTM,1314.34,26.11.2018,2018-11-26
10,GÜNEY DOĞU ANADOLU YTM,5174.8,26.11.2018,2018-11-26
4,KUZEY BATI ANADOLU YTM,8340.54,26.11.2018,2018-11-26
6,ORTA ANADOLU YTM,4293.13,26.11.2018,2018-11-26
8,ORTA KARADENİZ YTM,1991.12,26.11.2018,2018-11-26
3,TRAKYA YTM,6109.28,26.11.2018,2018-11-26
