ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2396.05,12.02.2018,2018-02-12
5,BATI ANADOLU YTM,5091.63,12.02.2018,2018-02-12
11,DOĞU AKDENİZ YTM,3279.27,12.02.2018,2018-02-12
9,DOĞU ANADOLU YTM,1339.3,12.02.2018,2018-02-12
10,GÜNEY DOĞU ANADOLU YTM,5405.59,12.02.2018,2018-02-12
4,KUZEY BATI ANADOLU YTM,9007.89,12.02.2018,2018-02-12
6,ORTA ANADOLU YTM,3862.21,12.02.2018,2018-02-12
8,ORTA KARADENİZ YTM,1854.38,12.02.2018,2018-02-12
3,TRAKYA YTM,6841.86,12.02.2018,2018-02-12
