ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,3371.27,13.08.2018,2018-08-13
5,BATI ANADOLU YTM,5889.56,13.08.2018,2018-08-13
11,DOĞU AKDENİZ YTM,3730.03,13.08.2018,2018-08-13
9,DOĞU ANADOLU YTM,1110.0,13.08.2018,2018-08-13
10,GÜNEY DOĞU ANADOLU YTM,6971.75,13.08.2018,2018-08-13
4,KUZEY BATI ANADOLU YTM,8270.14,13.08.2018,2018-08-13
6,ORTA ANADOLU YTM,4681.0,13.08.2018,2018-08-13
8,ORTA KARADENİZ YTM,1982.28,13.08.2018,2018-08-13
3,TRAKYA YTM,6351.12,13.08.2018,2018-08-13
