ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2506.22,16.02.2018,2018-02-16
5,BATI ANADOLU YTM,5347.54,16.02.2018,2018-02-16
11,DOĞU AKDENİZ YTM,3163.27,16.02.2018,2018-02-16
9,DOĞU ANADOLU YTM,1294.18,16.02.2018,2018-02-16
10,GÜNEY DOĞU ANADOLU YTM,5416.53,16.02.2018,2018-02-16
4,KUZEY BATI ANADOLU YTM,8823.53,16.02.2018,2018-02-16
6,ORTA ANADOLU YTM,3862.82,16.02.2018,2018-02-16
8,ORTA KARADENİZ YTM,1869.88,16.02.2018,2018-02-16
3,TRAKYA YTM,6897.34,16.02.2018,2018-02-16
