datetime,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],year,month,month_date,weekday,hour,date
2015-01-01 02:00:00,39.0,,,529.0,1185.0,13.0,,,,,,,,,,,,0.0,190.0,977.0,1486.0,2015,1,01-01,Thursday,2,2015-01-01
2015-01-01 03:00:00,39.0,,,543.0,1016.0,8.0,,,,,,,,,,,,0.0,189.0,903.0,1455.0,2015,1,01-01,Thursday,3,2015-01-01
2015-01-01 04:00:00,39.0,,,491.0,943.0,9.0,,,,,,,,,,,,0.0,189.0,831.0,1556.0,2015,1,01-01,Thursday,4,2015-01-01
2015-01-01 05:00:00,38.0,,,475.0,802.0,7.0,,,,,,,,,,,,0.0,185.0,915.0,1679.0,2015,1,01-01,Thursday,5,2015-01-01
2015-01-01 06:00:00,39.0,,,478.0,811.0,7.0,,,,,,,,,,,,0.0,184.0,1056.0,2036.0,2015,1,01-01,Thursday,6,2015-01-01
2015-01-01 07:00:00,37.0,,,480.0,750.0,7.0,,,,,,,,,,,,0.0,183.0,1068.0,2203.0,2015,1,01-01,Thursday,7,2015-01-01
2015-01-01 08:00:00,41.0,,,468.0,749.0,7.0,,,,,,,,,,,,0.0,184.0,1141.0,2361.0,2015,1,01-01,Thursday,8,2015-01-01
2015-01-01 09:00:00,41.0,,,465.0,728.0,10.0,,,,,,,,,,,,0.0,183.0,1163.0,2543.0,2015,1,01-01,Thursday,9,2015-01-01
2015-01-01 10:00:00,41.0,,,464.0,807.0,19.0,,,,,,,,,,,,2.0,182.0,1191.0,2657.0,2015,1,01-01,Thursday,10,2015-01-01
2015-01-01 11:00:00,40.0,,,471.0,930.0,22.0,,,,,,,,,,,,6.0,178.0,1164.0,2703.0,2015,1,01-01,Thursday,11,2015-01-01
2015-01-01 12:00:00,39.0,,,530.0,969.0,23.0,,,,,,,,,,,,8.0,179.0,1154.0,2752.0,2015,1,01-01,Thursday,12,2015-01-01
2015-01-01 13:00:00,43.0,,,592.0,1011.0,23.0,,,,,,,,,,,,8.0,179.0,1106.0,2773.0,2015,1,01-01,Thursday,13,2015-01-01
2015-01-01 14:00:00,44.0,,,579.0,1067.0,24.0,,,,,,,,,,,,6.0,177.0,1131.0,2707.0,2015,1,01-01,Thursday,14,2015-01-01
2015-01-01 15:00:00,46.0,,,529.0,1174.0,28.0,,,,,,,,,,,,2.0,182.0,1036.0,2542.0,2015,1,01-01,Thursday,15,2015-01-01
2015-01-01 16:00:00,46.0,,,525.0,1283.0,28.0,,,,,,,,,,,,0.0,184.0,1023.0,2504.0,2015,1,01-01,Thursday,16,2015-01-01
2015-01-01 17:00:00,47.0,,,535.0,1333.0,24.0,,,,,,,,,,,,0.0,182.0,1068.0,2565.0,2015,1,01-01,Thursday,17,2015-01-01
