date,mw,region
2010-12-19 0:00,29383,ОЭС ЦЕНТРА
2010-12-19 1:00,27029,ОЭС ЦЕНТРА
2010-12-19 2:00,26993,ОЭС ЦЕНТРА
2010-12-19 3:00,26633,ОЭС ЦЕНТРА
2010-12-19 4:00,26211,ОЭС ЦЕНТРА
2010-12-19 5:00,26189,ОЭС ЦЕНТРА
2010-12-19 6:00,26493,ОЭС ЦЕНТРА
2010-12-19 7:00,27140,ОЭС ЦЕНТРА
2010-12-19 8:00,28732,ОЭС ЦЕНТРА
2010-12-19 9:00,29515,ОЭС ЦЕНТРА
2010-12-19 10:00,30245,ОЭС ЦЕНТРА
2010-12-19 11:00,30387,ОЭС ЦЕНТРА
2010-12-19 12:00,30563,ОЭС ЦЕНТРА
2010-12-19 13:00,31087,ОЭС ЦЕНТРА
2010-12-19 14:00,30516,ОЭС ЦЕНТРА
2010-12-19 15:00,31092,ОЭС ЦЕНТРА
2010-12-19 16:00,32701,ОЭС ЦЕНТРА
2010-12-19 17:00,33562,ОЭС ЦЕНТРА
2010-12-19 18:00,33704,ОЭС ЦЕНТРА
2010-12-19 19:00,33585,ОЭС ЦЕНТРА
2010-12-19 20:00,33584,ОЭС ЦЕНТРА
2010-12-19 21:00,32695,ОЭС ЦЕНТРА
2010-12-19 22:00,31496,ОЭС ЦЕНТРА
2010-12-19 23:00,30303,ОЭС ЦЕНТРА
