date,mw,region
2021-09-09 0:00,25802,ОЭС УРАЛА
2021-09-09 1:00,25429,ОЭС УРАЛА
2021-09-09 2:00,25369,ОЭС УРАЛА
2021-09-09 3:00,25771,ОЭС УРАЛА
2021-09-09 4:00,26199,ОЭС УРАЛА
2021-09-09 5:00,27145,ОЭС УРАЛА
2021-09-09 6:00,27512,ОЭС УРАЛА
2021-09-09 7:00,29555,ОЭС УРАЛА
2021-09-09 8:00,29598,ОЭС УРАЛА
2021-09-09 9:00,29259,ОЭС УРАЛА
2021-09-09 10:00,29103,ОЭС УРАЛА
2021-09-09 11:00,28821,ОЭС УРАЛА
2021-09-09 12:00,29037,ОЭС УРАЛА
2021-09-09 13:00,28812,ОЭС УРАЛА
2021-09-09 14:00,28864,ОЭС УРАЛА
2021-09-09 15:00,29508,ОЭС УРАЛА
2021-09-09 16:00,29415,ОЭС УРАЛА
2021-09-09 17:00,29723,ОЭС УРАЛА
2021-09-09 18:00,29815,ОЭС УРАЛА
2021-09-09 19:00,30007,ОЭС УРАЛА
2021-09-09 20:00,29316,ОЭС УРАЛА
2021-09-09 21:00,28176,ОЭС УРАЛА
2021-09-09 22:00,27866,ОЭС УРАЛА
2021-09-09 23:00,27717,ОЭС УРАЛА
