unit,date,year,month,month_date,weekday,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2022-01-01,2022,1,01-01,Saturday,0.0,0.0,195.12,141.624,4.104,217.392,0.0,60.72,195.12,423.84,618.96,0.0,0.0,0.3152384645211322,0.22880961613028303,0.006630476929042264,0.35122140364482357,0.0,0.09810003877471887,0.3152384645211322,0.6847615354788676
Gwh,2022-01-02,2022,1,01-02,Sunday,0.0,0.0,195.12,141.624,4.104,217.392,0.0,60.72,195.12,423.84,618.96,0.0,0.0,0.3152384645211322,0.22880961613028303,0.006630476929042264,0.35122140364482357,0.0,0.09810003877471887,0.3152384645211322,0.6847615354788676
Gwh,2022-01-03,2022,1,01-03,Monday,0.0,0.0,195.12,141.624,4.104,217.392,0.0,60.72,195.12,423.84,618.96,0.0,0.0,0.3152384645211322,0.22880961613028303,0.006630476929042264,0.35122140364482357,0.0,0.09810003877471887,0.3152384645211322,0.6847615354788676
Gwh,2022-01-04,2022,1,01-04,Tuesday,0.0,0.0,195.12,141.624,4.104,217.392,0.0,60.72,195.12,423.84,618.96,0.0,0.0,0.3152384645211322,0.22880961613028303,0.006630476929042264,0.35122140364482357,0.0,0.09810003877471887,0.3152384645211322,0.6847615354788676
Gwh,2022-01-05,2022,1,01-05,Wednesday,0.0,0.0,195.12,141.624,4.104,217.392,0.0,60.72,195.12,423.84,618.96,0.0,0.0,0.3152384645211322,0.22880961613028303,0.006630476929042264,0.35122140364482357,0.0,0.09810003877471887,0.3152384645211322,0.6847615354788676
Gwh,2022-01-06,2022,1,01-06,Thursday,0.0,0.0,195.12,141.624,4.104,217.392,0.0,60.72,195.12,423.84,618.96,0.0,0.0,0.3152384645211322,0.22880961613028303,0.006630476929042264,0.35122140364482357,0.0,0.09810003877471887,0.3152384645211322,0.6847615354788676
Gwh,2022-01-07,2022,1,01-07,Friday,0.0,0.0,195.12,141.624,4.104,217.392,0.0,60.72,195.12,423.84,618.96,0.0,0.0,0.3152384645211322,0.22880961613028303,0.006630476929042264,0.35122140364482357,0.0,0.09810003877471887,0.3152384645211322,0.6847615354788676
Gwh,2022-01-08,2022,1,01-08,Saturday,0.0,0.0,195.12,141.624,4.104,217.392,0.0,60.72,195.12,423.84,618.96,0.0,0.0,0.3152384645211322,0.22880961613028303,0.006630476929042264,0.35122140364482357,0.0,0.09810003877471887,0.3152384645211322,0.6847615354788676
Gwh,2022-01-09,2022,1,01-09,Sunday,0.0,0.0,195.12,141.624,4.104,217.392,0.0,60.72,195.12,423.84,618.96,0.0,0.0,0.3152384645211322,0.22880961613028303,0.006630476929042264,0.35122140364482357,0.0,0.09810003877471887,0.3152384645211322,0.6847615354788676
Gwh,2022-01-10,2022,1,01-10,Monday,0.0,0.0,195.12,141.624,4.104,217.392,0.0,60.72,195.12,423.84,618.96,0.0,0.0,0.3152384645211322,0.22880961613028303,0.006630476929042264,0.35122140364482357,0.0,0.09810003877471887,0.3152384645211322,0.6847615354788676
Gwh,2022-01-11,2022,1,01-11,Tuesday,0.0,0.0,195.12,141.624,4.104,217.392,0.0,60.72,195.12,423.84,618.96,0.0,0.0,0.3152384645211322,0.22880961613028303,0.006630476929042264,0.35122140364482357,0.0,0.09810003877471887,0.3152384645211322,0.6847615354788676
Gwh,2022-01-12,2022,1,01-12,Wednesday,0.0,0.0,195.12,141.624,4.104,217.392,0.0,60.72,195.12,423.84,618.96,0.0,0.0,0.3152384645211322,0.22880961613028303,0.006630476929042264,0.35122140364482357,0.0,0.09810003877471887,0.3152384645211322,0.6847615354788676
Gwh,2022-01-13,2022,1,01-13,Thursday,0.0,0.0,195.12,141.624,4.104,217.392,0.0,60.72,195.12,423.84,618.96,0.0,0.0,0.3152384645211322,0.22880961613028303,0.006630476929042264,0.35122140364482357,0.0,0.09810003877471887,0.3152384645211322,0.6847615354788676
Gwh,2022-01-14,2022,1,01-14,Friday,0.0,0.0,195.12,141.624,4.104,217.392,0.0,60.72,195.12,423.84,618.96,0.0,0.0,0.3152384645211322,0.22880961613028303,0.006630476929042264,0.35122140364482357,0.0,0.09810003877471887,0.3152384645211322,0.6847615354788676
