unit,date,year,month,month_date,weekday,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2022-01-01,2022,1,01-01,Saturday,49.893,0.0,0.048,0.0,33.63,0.0,0.0,1.3676,49.941,34.9976,84.93860000000001,0.5874007812702352,0.0,0.000565114094180973,0.0,0.39593306223554425,0.0,0.0,0.016101042400039556,0.5879658953644161,0.41203410463558376
Gwh,2022-01-02,2022,1,01-02,Sunday,46.769,0.0,0.048,0.0,30.788,0.0,0.0,1.368,46.817,32.156,78.973,0.5922150608435794,0.0,0.0006078026667342004,0.0,0.38985476048776163,0.0,0.0,0.01732237600192471,0.5928228635103137,0.40717713648968634
Gwh,2022-01-03,2022,1,01-03,Monday,48.975,0.0,0.048,0.0,36.173,0.0,0.0,1.368,49.023,37.541,86.564,0.565766369391433,0.0,0.0005545030266623539,0.0,0.4178757913220277,0.0,0.0,0.015803336259877086,0.5663208724180954,0.4336791275819047
Gwh,2022-01-04,2022,1,01-04,Tuesday,50.694,0.0,0.048,0.0,27.327,0.0,0.0,1.368,50.742,28.695,79.437,0.6381660938857208,0.0,0.00060425242645115,0.0,0.34400845953397036,0.0,0.0,0.017221194153857776,0.6387703463121719,0.3612296536878281
Gwh,2022-01-05,2022,1,01-05,Wednesday,50.294,0.0,0.048,0.0,33.038,0.0,0.0,1.368,50.342,34.406,84.748,0.5934535328267333,0.0,0.0005663850474347477,0.0,0.3898381082739415,0.0,0.0,0.01614197385189031,0.5940199178741681,0.40598008212583186
Gwh,2022-01-06,2022,1,01-06,Thursday,52.182,0.0,0.048,0.0,33.058,0.0,0.0,1.368,52.23,34.426,86.656,0.6021741137370753,0.0,0.0005539143279172821,0.0,0.38148541358936483,0.0,0.0,0.01578655834564254,0.6027280280649925,0.3972719719350074
Gwh,2022-01-07,2022,1,01-07,Friday,58.218,0.0,0.048,0.0,31.37,0.0,0.0,1.368,58.266,32.738,91.004,0.63973012175289,0.0,0.000527449342886027,0.0,0.3447101226319722,0.0,0.0,0.01503230627225177,0.640257571095776,0.359742428904224
Gwh,2022-01-08,2022,1,01-08,Saturday,52.184,0.0,0.048,0.0,32.637,0.0,0.0,1.368,52.232,34.005,86.237,0.605123091016617,0.0,0.0005566056333128472,0.0,0.37845704280065406,0.0,0.0,0.015863260549416145,0.6056796966499298,0.39432030335007023
Gwh,2022-01-09,2022,1,01-09,Sunday,51.853,0.0,0.048,0.0,34.21,0.0,0.0,1.368,51.901,35.578,87.479,0.5927479737994261,0.0,0.0005487031173195852,0.0,0.3910652842396461,0.0,0.0,0.015638038843608183,0.5932966769167458,0.4067033230832543
Gwh,2022-01-10,2022,1,01-10,Monday,55.889,0.0,0.048,0.0,41.945,0.0,0.0,1.368,55.937,43.313,99.25,0.5631133501259447,0.0,0.0004836272040302267,0.0,0.4226196473551637,0.0,0.0,0.013783375314861462,0.5635969773299748,0.43640302267002523
Gwh,2022-01-11,2022,1,01-11,Tuesday,63.556,0.0,0.048,0.0,38.59,0.0,0.0,1.368,63.604,39.958,103.562,0.6137000057936308,0.0,0.0004634904694772214,0.0,0.37262702535679115,0.0,0.0,0.01320947838010081,0.6141634962631081,0.3858365037368919
Gwh,2022-01-12,2022,1,01-12,Wednesday,62.18,0.0,0.048,0.0,38.218,0.0,0.0,1.368,62.228,39.586,101.814,0.6107215117763766,0.0,0.00047144793446873715,0.0,0.37537077415679576,0.0,0.0,0.01343626613235901,0.6111929597108453,0.38880704028915475
Gwh,2022-01-13,2022,1,01-13,Thursday,64.875,0.0,0.048,0.0,36.44,0.0,0.0,1.368,64.923,37.808,102.731,0.6315036357087929,0.0,0.0004672396842238468,0.0,0.3547127936066036,0.0,0.0,0.013316331000379635,0.6319708753930168,0.3680291246069833
Gwh,2022-01-14,2022,1,01-14,Friday,64.888,0.0,0.048,0.0,35.637,0.0,0.0,1.368,64.936,37.005,101.941,0.6365250488027389,0.0,0.00047086059583484563,0.0,0.34958456362013324,0.0,0.0,0.013419526981293102,0.6369959093985738,0.36300409060142635
Gwh,2022-01-15,2022,1,01-15,Saturday,63.906,0.0,0.048,0.0,32.996,0.0,0.0,1.368,63.954,34.364,98.318,0.6499928802457332,0.0,0.0004882117211497386,0.0,0.3356048739803495,0.0,0.0,0.013914034052767551,0.650481091966883,0.349518908033117
Gwh,2022-01-16,2022,1,01-16,Sunday,61.113,0.0,0.048,0.0,27.085,0.0,0.0,1.368,61.161,28.453,89.614,0.6819581761778293,0.0,0.0005356305934340616,0.0,0.3022407213158658,0.0,0.0,0.015265471912870757,0.6824938067712634,0.3175061932287366
