unit,date,year,month,month_date,weekday,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc,biomass
Gwh,2018-01-01,2018,1,01-01,Monday,0.0,0.0,0.0,204.933,156.355,56.833,0.0,26.737,0.0,444.858,444.858,0.0,0.0,0.0,0.46067059601041227,0.3514717055779597,0.12775537362484207,0.0,0.06010232478678589,0.0,1.0,0.0
Gwh,2018-01-02,2018,1,01-02,Tuesday,0.0,0.0,0.0,181.571,232.737,38.133,0.0,27.434,0.0,479.875,479.875,0.0,0.0,0.0,0.3783714508986715,0.48499505079447774,0.07946444386559,0.0,0.05716905444126075,0.0,1.0,0.0
Gwh,2018-01-03,2018,1,01-03,Wednesday,0.0,0.0,0.0,176.0,204.632,45.028,0.0,27.992,0.0,453.652,453.652,0.0,0.0,0.0,0.3879625792457655,0.45107703702397434,0.0992566989674905,0.0,0.0617036847627697,0.0,1.0,0.0
Gwh,2018-01-04,2018,1,01-04,Thursday,0.0,0.0,0.0,193.208,224.313,42.905,0.0,32.352,0.0,492.778,492.778,0.0,0.0,0.0,0.3920791918470386,0.4552009221190881,0.08706760447909606,0.0,0.06565228155477719,0.0,1.0,0.0
Gwh,2018-01-05,2018,1,01-05,Friday,0.0,0.0,0.0,202.992,227.769,48.058,0.0,34.466,0.0,513.285,513.285,0.0,0.0,0.0,0.395476197434174,0.4437476255881236,0.09362829617074335,0.0,0.0671478808069591,0.0,1.0,0.0
Gwh,2018-01-06,2018,1,01-06,Saturday,0.0,0.0,0.0,204.214,206.706,61.574,0.0,35.109,0.0,507.603,507.603,0.0,0.0,0.0,0.4023104670382169,0.40721981548572406,0.12130345959342241,0.0,0.06916625788263663,0.0,1.0,0.0
Gwh,2018-01-07,2018,1,01-07,Sunday,0.0,0.0,0.0,207.407,173.092,85.543,0.0,36.621,0.0,502.663,502.663,0.0,0.0,0.0,0.4126164050268271,0.34434999194291205,0.17017962332616485,0.0,0.07285397970409599,0.0,1.0,0.0
Gwh,2018-01-08,2018,1,01-08,Monday,0.0,0.0,0.0,207.606,225.331,63.971,0.0,38.55,0.0,535.458,535.458,0.0,0.0,0.0,0.38771668366146367,0.4208191865655196,0.11946968763189643,0.0,0.07199444214112032,0.0,1.0,0.0
Gwh,2018-01-09,2018,1,01-09,Tuesday,0.0,0.0,0.0,206.763,224.716,58.332,0.0,35.842,0.0,525.653,525.653,0.0,0.0,0.0,0.39334503940812665,0.4274987491748359,0.1109705452075799,0.0,0.06818566620945757,0.0,1.0,0.0
Gwh,2018-01-10,2018,1,01-10,Wednesday,0.0,0.0,0.0,207.523,249.058,46.402,0.0,37.971,0.0,540.954,540.954,0.0,0.0,0.0,0.38362411591373763,0.46040513611138845,0.08577808834022857,0.0,0.07019265963464547,0.0,1.0,0.0
Gwh,2018-01-11,2018,1,01-11,Thursday,0.0,0.0,0.0,207.227,253.096,34.55,0.0,39.196,0.0,534.069,534.069,0.0,0.0,0.0,0.3880154062490053,0.4739013123772397,0.06469201545118702,0.0,0.07339126592256806,0.0,1.0,0.0
Gwh,2018-01-12,2018,1,01-12,Friday,0.0,0.0,0.0,206.46,249.752,32.486,0.0,40.22,0.0,528.918,528.918,0.0,0.0,0.0,0.39034406089412726,0.4721941775473703,0.06141972857796482,0.0,0.07604203298053762,0.0,1.0,0.0
Gwh,2018-01-13,2018,1,01-13,Saturday,0.0,0.0,0.0,204.851,223.041,29.38,0.0,36.79,0.0,494.062,494.062,0.0,0.0,0.0,0.414626099558355,0.45144334111913076,0.05946622083868016,0.0,0.074464338483834,0.0,1.0,0.0
Gwh,2018-01-14,2018,1,01-14,Sunday,0.0,0.0,0.0,204.913,205.293,59.536,0.0,37.298,0.0,507.04,507.04,0.0,0.0,0.0,0.4041357683811928,0.40488521615651624,0.11741874408330703,0.0,0.07356027137898391,0.0,1.0,0.0
Gwh,2018-01-15,2018,1,01-15,Monday,0.0,0.0,0.0,205.128,206.323,116.183,0.0,39.087,0.0,566.721,566.721,0.0,0.0,0.0,0.361955883053566,0.3640645044034013,0.20500916676812753,0.0,0.06897044577490512,0.0,1.0,0.0
Gwh,2018-01-16,2018,1,01-16,Tuesday,0.0,0.0,0.0,205.163,219.102,103.743,0.0,36.788,0.0,564.796,564.796,0.0,0.0,0.0,0.36325151027981784,0.3879312176431844,0.18368224987429088,0.0,0.06513502220270681,0.0,1.0,0.0
Gwh,2018-01-17,2018,1,01-17,Wednesday,0.0,0.0,0.0,205.111,245.113,39.465,0.0,37.895,0.0,527.584,527.584,0.0,0.0,0.0,0.38877410990477346,0.464595211378662,0.07480325407897133,0.0,0.07182742463759327,0.0,1.0,0.0
Gwh,2018-01-18,2018,1,01-18,Thursday,0.0,0.0,0.0,205.053,246.362,16.888,0.0,38.07,0.0,506.373,506.373,0.0,0.0,0.0,0.404944576428838,0.4865227806379882,0.03335090930993557,0.0,0.07518173362323821,0.0,1.0,0.0
Gwh,2018-01-19,2018,1,01-19,Friday,0.0,0.0,0.0,197.497,253.278,10.478,0.0,39.975,0.0,501.228,501.228,0.0,0.0,0.0,0.3940262714772519,0.5053149464914171,0.020904658159560118,0.0,0.07975412387177093,0.0,1.0,0.0
Gwh,2018-01-20,2018,1,01-20,Saturday,0.0,0.0,0.0,180.86,234.893,20.75,0.0,36.498,0.0,473.001,473.001,0.0,0.0,0.0,0.3823670563064349,0.49660148710045016,0.04386882902995977,0.0,0.07716262756315526,0.0,1.0,0.0
Gwh,2018-01-21,2018,1,01-21,Sunday,0.0,0.0,0.0,180.934,237.045,10.607,0.0,33.845,0.0,462.431,462.431,0.0,0.0,0.0,0.3912670214583365,0.512606205033832,0.022937476077512103,0.0,0.07318929743031934,0.0,1.0,0.0
Gwh,2018-01-22,2018,1,01-22,Monday,0.0,0.0,0.0,180.969,257.725,12.516,0.0,36.725,0.0,487.935,487.935,0.0,0.0,0.0,0.3708875157551723,0.52819535388935,0.02565095760705832,0.0,0.07526617274841936,0.0,1.0,0.0
Gwh,2018-01-23,2018,1,01-23,Tuesday,0.0,0.0,0.0,188.473,246.358,45.041,0.0,39.302,0.0,519.174,519.174,0.0,0.0,0.0,0.3630247277406034,0.474519140018568,0.0867551148555205,0.0,0.0757010173853082,0.0,1.0,0.0
Gwh,2018-01-24,2018,1,01-24,Wednesday,0.0,0.0,0.0,202.916,191.129,94.134,0.0,32.501,0.0,520.68,520.68,0.0,0.0,0.0,0.3897134516401629,0.3670757470999462,0.18079050472459093,0.0,0.06242029653529999,0.0,1.0,0.0
Gwh,2018-01-25,2018,1,01-25,Thursday,0.0,0.0,0.0,204.587,199.87,103.562,0.0,32.589,0.0,540.608,540.608,0.0,0.0,0.0,0.37843872084763824,0.3697133597727004,0.1915657925890849,0.0,0.06028212679057654,0.0,1.0,0.0
Gwh,2018-01-26,2018,1,01-26,Friday,0.0,0.0,0.0,206.235,242.408,49.789,0.0,32.25,0.0,530.682,530.682,0.0,0.0,0.0,0.3886225649258878,0.45678579639030525,0.0938207815603318,0.0,0.060770857123475075,0.0,1.0,0.0
Gwh,2018-01-27,2018,1,01-27,Saturday,0.0,0.0,0.0,207.559,217.211,28.551,0.0,33.153,0.0,486.474,486.474,0.0,0.0,0.0,0.4266600064957223,0.4465007379633855,0.05868967303494123,0.0,0.06814958250595099,0.0,1.0,0.0
Gwh,2018-01-28,2018,1,01-28,Sunday,0.0,0.0,0.0,206.694,156.054,76.57,0.0,33.298,0.0,472.616,472.616,0.0,0.0,0.0,0.4373402508590484,0.33019195287506137,0.16201313539956327,0.0,0.070454660866327,0.0,1.0,0.0
Gwh,2018-01-29,2018,1,01-29,Monday,0.0,0.0,0.0,207.72,216.918,39.629,0.0,32.141,0.0,496.408,496.408,0.0,0.0,0.0,0.41844611690383715,0.43697523005269856,0.0798315095647129,0.0,0.06474714347875134,0.0,1.0,0.0
Gwh,2018-01-30,2018,1,01-30,Tuesday,0.0,0.0,0.0,207.682,233.329,35.894,0.0,35.121,0.0,512.026,512.026,0.0,0.0,0.0,0.405608308953061,0.45569756223316793,0.07010190888743931,0.0,0.06859221992633188,0.0,1.0,0.0
Gwh,2018-01-31,2018,1,01-31,Wednesday,0.0,0.0,0.0,207.742,215.814,62.524,0.0,34.793,0.0,520.873,520.873,0.0,0.0,0.0,0.39883426478239414,0.41433132452632404,0.12003693798680291,0.0,0.06679747270447882,0.0,1.0,0.0
Gwh,2018-02-01,2018,2,02-01,Thursday,0.0,0.0,0.0,207.659,221.598,72.75,0.0,35.643,0.0,537.65,537.65,0.0,0.0,0.0,0.38623453919836326,0.4121603273505069,0.13531107597879663,0.0,0.0662940574723333,0.0,1.0,0.0
Gwh,2018-02-02,2018,2,02-02,Friday,0.0,0.0,0.0,204.833,242.55,58.242,0.0,39.619,0.0,545.244,545.244,0.0,0.0,0.0,0.37567217612665155,0.4448467108303805,0.10681823183748926,0.0,0.07266288120547865,0.0,1.0,0.0
Gwh,2018-02-03,2018,2,02-03,Saturday,0.0,0.0,0.0,207.706,234.866,57.892,0.0,39.738,0.0,540.202,540.202,0.0,0.0,0.0,0.3844969104149929,0.4347743992062229,0.10716731889182195,0.0,0.07356137148696229,0.0,1.0,0.0
Gwh,2018-02-04,2018,2,02-04,Sunday,0.0,0.0,0.0,207.636,217.394,46.187,0.0,40.204,0.0,511.421,511.421,0.0,0.0,0.0,0.40599818935866927,0.42507836009862715,0.0903111135444184,0.0,0.07861233699828517,0.0,1.0,0.0
Gwh,2018-02-05,2018,2,02-05,Monday,0.0,0.0,0.0,207.027,271.728,20.005,0.0,45.957,0.0,544.717,544.717,0.0,0.0,0.0,0.38006340907296815,0.49884251822506004,0.036725492319865174,0.0,0.08436858038210668,0.0,1.0,0.0
Gwh,2018-02-06,2018,2,02-06,Tuesday,0.0,0.0,0.0,206.722,273.682,16.939,0.0,43.249,0.0,540.592,540.592,0.0,0.0,0.0,0.38239929558706015,0.5062635037144464,0.03133416698730281,0.0,0.0800030337111907,0.0,1.0,0.0
Gwh,2018-02-07,2018,2,02-07,Wednesday,0.0,0.0,0.0,207.675,271.059,19.015,0.0,42.638,0.0,540.387,540.387,0.0,0.0,0.0,0.38430791266259184,0.5016016299429854,0.03518774507898969,0.0,0.07890271231543321,0.0,1.0,0.0
Gwh,2018-02-08,2018,2,02-08,Thursday,0.0,0.0,0.0,206.951,257.137,41.404,0.0,39.053,0.0,544.545,544.545,0.0,0.0,0.0,0.38004388985299653,0.47220523556363575,0.0760341202288149,0.0,0.07171675435455288,0.0,1.0,0.0
Gwh,2018-02-09,2018,2,02-09,Friday,0.0,0.0,0.0,207.768,239.855,58.038,0.0,37.003,0.0,542.664,542.664,0.0,0.0,0.0,0.38286674627393746,0.44199541521088553,0.10695015700322852,0.0,0.06818768151194847,0.0,1.0,0.0
Gwh,2018-02-10,2018,2,02-10,Saturday,0.0,0.0,0.0,207.955,231.433,51.192,0.0,33.108,0.0,523.688,523.688,0.0,0.0,0.0,0.39709712653335577,0.441929163929668,0.0977528604818136,0.0,0.0632208490551626,0.0,1.0,0.0
Gwh,2018-02-11,2018,2,02-11,Sunday,0.0,0.0,0.0,208.14,186.805,64.99,0.0,34.496,0.0,494.431,494.431,0.0,0.0,0.0,0.420968749936796,0.37781813842578643,0.13144402353412304,0.0,0.0697690881032945,0.0,1.0,0.0
Gwh,2018-02-12,2018,2,02-12,Monday,0.0,0.0,0.0,208.042,232.933,73.787,0.0,36.521,0.0,551.283,551.283,0.0,0.0,0.0,0.3773778621869348,0.4225289007642173,0.13384595570695995,0.0,0.06624728134188793,0.0,1.0,0.0
Gwh,2018-02-13,2018,2,02-13,Tuesday,0.0,0.0,0.0,207.987,249.844,33.293,0.0,37.319,0.0,528.443,528.443,0.0,0.0,0.0,0.3935845493269851,0.4727927136890828,0.06300206455568529,0.0,0.07062067242824677,0.0,1.0,0.0
Gwh,2018-02-14,2018,2,02-14,Wednesday,0.0,0.0,0.0,207.117,246.167,36.52,0.0,36.575,0.0,526.379,526.379,0.0,0.0,0.0,0.39347504364725794,0.4676611338978189,0.06937966750193302,0.0,0.06948415495299015,0.0,1.0,0.0
Gwh,2018-02-15,2018,2,02-15,Thursday,0.0,0.0,0.0,207.974,234.754,85.003,0.0,35.167,0.0,562.898,562.898,0.0,0.0,0.0,0.3694701349089888,0.41704536168186773,0.15100959676531095,0.0,0.062474906643832456,0.0,1.0,0.0
Gwh,2018-02-16,2018,2,02-16,Friday,0.0,0.0,0.0,196.758,257.389,39.246,0.0,35.117,0.0,528.51,528.51,0.0,0.0,0.0,0.3722881307827667,0.487008760477569,0.0742578191519555,0.0,0.06644528958770884,0.0,1.0,0.0
Gwh,2018-02-17,2018,2,02-17,Saturday,0.0,0.0,0.0,201.592,238.494,8.951,0.0,33.154,0.0,482.191,482.191,0.0,0.0,0.0,0.4180749951782593,0.49460483501351127,0.018563183468791416,0.0,0.06875698633943812,0.0,1.0,0.0
Gwh,2018-02-18,2018,2,02-18,Sunday,0.0,0.0,0.0,207.89,223.11,11.019,0.0,32.754,0.0,474.773,474.773,0.0,0.0,0.0,0.43787241481718625,0.46992984015518996,0.02320898618918936,0.0,0.06898875883843436,0.0,1.0,0.0
Gwh,2018-02-19,2018,2,02-19,Monday,0.0,0.0,0.0,207.907,262.939,17.028,0.0,35.803,0.0,523.677,523.677,0.0,0.0,0.0,0.3970138081298205,0.5021014862214686,0.03251622660533114,0.0,0.06836847904337978,0.0,1.0,0.0
Gwh,2018-02-20,2018,2,02-20,Tuesday,0.0,0.0,0.0,206.068,261.977,13.167,0.0,39.06,0.0,520.272,520.272,0.0,0.0,0.0,0.39607743641787374,0.5035385336900697,0.02530791585939662,0.0,0.07507611403265983,0.0,1.0,0.0
