unit,date,year,month,month_date,weekday,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc,biomass
Gwh,2018-01-01,2018,1,01-01,Monday,60.373,0.288,5.793,55.914,3.143,2.844,0.2975,15.847,66.454,78.0455,144.4995,0.41780767407499675,0.001993086481268101,0.04009010411800733,0.38694943581119656,0.021750940314672364,0.019681729002522498,0.002058830653393264,0.10966819954394305,0.45989086467427215,0.5401091353257278,6.31
Gwh,2018-01-02,2018,1,01-02,Tuesday,101.666,0.288,6.348,58.908,5.6885,2.652,0.227,16.303,108.302,83.7785,192.0805,0.529288501435596,0.0014993713573215395,0.033048643667628934,0.30668391637880993,0.029615187382373537,0.013806711248669178,0.0011817961739999637,0.08487587235560091,0.5638365164605466,0.4361634835394535,6.393
Gwh,2018-01-03,2018,1,01-03,Wednesday,115.011,0.288,7.54,58.169,4.559,3.784,0.3025,16.344,122.839,83.1585,205.9975,0.5583126008810786,0.001398075219359458,0.036602385951285815,0.28237721331569554,0.022131336545346426,0.01836915496547288,0.001468464423111931,0.07934076869864926,0.596313062051724,0.4036869379482761,6.345
Gwh,2018-01-04,2018,1,01-04,Thursday,108.706,0.288,6.33,57.986,4.586,3.4765,0.178,16.12,115.324,82.3465,197.6705,0.5499353722482616,0.0014569700587594,0.03202298774981598,0.2933467563445228,0.02320022461621739,0.017587348643323106,0.0009004884390943514,0.08154985190000531,0.583415330056837,0.416584669943163,6.232
Gwh,2018-01-05,2018,1,01-05,Friday,106.464,0.288,6.332,58.281,3.82,3.215,0.225,16.402,113.084,81.943,195.027,0.5458936454952391,0.0014767186081927118,0.03246729939957032,0.29883554584749805,0.019587031539222775,0.01648489696298461,0.0011536864126505562,0.08410117573464188,0.5798376635030023,0.42016233649699786,6.37
Gwh,2018-01-06,2018,1,01-06,Saturday,105.015,0.288,5.932,63.241,3.359,0.717,0.293,16.719,111.235,84.329,195.564,0.5369853347241824,0.0014726636804319813,0.030332781084453173,0.3233775132437463,0.017175962856149394,0.003666318954408787,0.0014982307582172589,0.08549119469841077,0.5687907794890675,0.43120922051093247,6.947
Gwh,2018-01-07,2018,1,01-07,Sunday,98.536,0.288,5.82,69.85,2.854,1.157,0.251,16.522,104.644,90.634,195.278,0.5045934513872531,0.0014748205122952919,0.029803664519300693,0.3576951832771741,0.014615061604481817,0.005924886571964072,0.0012853470437017996,0.0846075850838292,0.5358719364188491,0.464128063581151,6.81
Gwh,2018-01-08,2018,1,01-08,Monday,120.95,0.288,6.471,70.246,4.527,2.019,0.247,17.01,127.709,94.049,221.758,0.5454143706202257,0.0012987130114809836,0.029180457976713352,0.3167687298767124,0.020414145149216713,0.009104519340903146,0.0011138267841520936,0.07670523724059561,0.57589354160842,0.42410645839158,6.986
Gwh,2018-01-09,2018,1,01-09,Tuesday,117.103,0.288,6.314,70.086,5.1935,4.004,0.205,16.784,123.705,96.2725,219.9775,0.5323408075825937,0.0013092248070825424,0.02870293552749713,0.31860531190689956,0.023609232762441614,0.01820186155402257,0.0009319134911525042,0.07629871236831039,0.5623529679171734,0.4376470320828266,6.922
Gwh,2018-01-10,2018,1,01-10,Wednesday,129.397,0.288,16.703,70.266,5.21,0.572,0.222,17.014,146.388,93.284,239.672,0.5398920190927601,0.0012016422444006808,0.06969107780633532,0.2931756734203412,0.02173804199072065,0.0023865950131846856,0.0009262658967255249,0.07098868453553189,0.6107847391434962,0.38921526085650393,6.972
Gwh,2018-01-11,2018,1,01-11,Thursday,134.917,0.288,18.276,70.268,5.655,0.224,0.259,17.097,153.481,93.503,246.984,0.546258057202086,0.0011660674375668057,0.07399669614226022,0.28450425938522333,0.022896219998056553,0.0009069413403297379,0.0010486509247562596,0.06922310756972112,0.621420820781913,0.378579179218087,7.018
Gwh,2018-01-12,2018,1,01-12,Friday,133.233,0.288,16.91,70.269,4.814,0.526,0.24,17.104,150.431,92.953,243.384,0.5474188936002367,0.0011833152549058279,0.06947868389047761,0.2887165959964501,0.01977944318443283,0.0021611938336127275,0.0009860960457548566,0.07027577819412945,0.6180808927456202,0.38191910725437994,6.937
Gwh,2018-01-13,2018,1,01-13,Saturday,119.665,0.311,6.159,70.418,4.6,1.121,0.186,16.97,126.135,93.295,219.43,0.5453447568700724,0.0014173084810645763,0.028068176639475,0.3209132753041973,0.02096340518616415,0.005108690698628264,0.0008476507314405505,0.07733673608895775,0.5748302419906121,0.42516975800938794,6.982
Gwh,2018-01-14,2018,1,01-14,Sunday,116.356,0.312,6.094,70.39,4.188,1.374,0.148,16.871,122.762,92.971,215.733,0.539351884041848,0.0014462321480719221,0.02824788048189197,0.3262829516114827,0.019412885372196185,0.006368983882855196,0.0006860331984443733,0.0782031492632096,0.5690459966718119,0.4309540033281881,6.909
Gwh,2018-01-15,2018,1,01-15,Monday,126.088,0.312,6.505,70.47,4.992,1.891,0.298,17.125,132.905,94.776,227.681,0.5537923673912184,0.0013703383242343453,0.028570675638283385,0.309511992656392,0.021925413187749525,0.008305480035663932,0.0013088487840443425,0.075214883982414,0.5837333813537361,0.4162666186462638,7.046
