unit,date,year,month,month_date,weekday,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc,biomass
Gwh,2018-01-01,2018,1,01-01,Monday,6.534,0.0,15.80125,43.8675,0.12,1.286,0.0,5.49875,22.33525,50.77225,73.1075,0.08937523509899804,0.0,0.21613719522620797,0.6000410354614779,0.0016414184591184214,0.017590534486885752,0.0,0.07521458126731184,0.30551243032520603,0.694487569674794,2.62075
Gwh,2018-01-02,2018,1,01-02,Tuesday,10.90075,0.0,20.7115,46.3245,0.12,1.684124,0.0,5.504,31.61225,53.63262400000001,85.24487400000001,0.12787572423416332,0.0,0.24296475586320884,0.5434285702621837,0.0014077092776276492,0.019756308162294893,0.0,0.06456693220052151,0.37084048009737214,0.6291595199026279,2.6395
Gwh,2018-01-03,2018,1,01-03,Wednesday,11.63225,0.0,21.5985,45.5165,0.12325,3.545499,0.0,5.57075,33.23075,54.755998999999996,87.986749,0.1322045663944238,0.0,0.24547446343312446,0.5173108509782536,0.001400779110499923,0.04029582909126464,0.0,0.06331351099243365,0.37767902982754825,0.6223209701724517,2.61525
Gwh,2018-01-04,2018,1,01-04,Thursday,15.856,0.0,21.6505,46.085,0.13225,2.43475,0.0,5.403,37.5065,54.055,91.5615,0.17317322236966412,0.0,0.23645855517875966,0.5033229031852908,0.0014443843755290162,0.02659141669806633,0.0,0.05900951819269016,0.4096317775484238,0.5903682224515763,2.64625
Gwh,2018-01-05,2018,1,01-05,Friday,15.63475,0.0,20.76875,46.097,0.12,1.743,0.0,5.4685,36.4035,53.4285,89.832,0.17404432718852972,0.0,0.23119545373586253,0.5131467628462019,0.001335826876836762,0.019402885386053968,0.0,0.06087474396651527,0.4052397809243922,0.5947602190756078,2.57225
Gwh,2018-01-06,2018,1,01-06,Saturday,14.12675,0.0,17.14925,46.11625,0.12,1.8215,0.0,4.31525,31.276,52.373,83.649,0.16888127771999664,0.0,0.2050144054322227,0.5513066504082536,0.0014345658645052541,0.021775514351636,0.0,0.051587586223385815,0.3738956831522194,0.6261043168477806,1.483
Gwh,2018-01-07,2018,1,01-07,Sunday,14.04025,0.0,15.55075,46.17075,0.12,0.2845,0.0,4.3295,29.591,50.90475,80.49575,0.17442225210647766,0.0,0.1931872179587121,0.5735799716134081,0.0014907619346363006,0.003534348086700229,0.0,0.053785448300065535,0.3676094700651898,0.6323905299348103,1.49475
Gwh,2018-01-08,2018,1,01-08,Monday,15.97375,0.0,20.35125,46.1655,0.1425,0.68775,0.0,5.13925,36.325,52.135,88.46,0.18057596653854852,0.0,0.2300616097671264,0.5218799457381869,0.0016108975808274927,0.007774700429572689,0.0,0.058096879945738186,0.41063757630567493,0.5893624236943251,2.35175
Gwh,2018-01-09,2018,1,01-09,Tuesday,15.98675,0.0,21.9995,46.1795,0.2135,3.007,0.0,5.539,37.98625,54.939,92.92525,0.172038816145235,0.0,0.23674404965281234,0.496953196251826,0.002297545607894517,0.03235934258987735,0.0,0.05960704975235471,0.4087828657980473,0.5912171342019527,2.59725
Gwh,2018-01-10,2018,1,01-10,Wednesday,16.96925,0.0,26.4755,46.1675,0.239,1.111216,0.0,5.55925,43.44475,53.076966,96.521716,0.17580758717551187,0.0,0.2742957864528642,0.4783120515594646,0.002476126719504241,0.011512600957073743,0.0,0.057595847135581385,0.45010337362837605,0.549896626371624,2.60875
Gwh,2018-01-11,2018,1,01-11,Thursday,16.668,0.0,26.349,46.17475,0.2335,0.321534,0.0,5.3495,43.017,52.079284,95.096284,0.1752749876115033,0.0,0.27707707274871013,0.485557879422502,0.002455406143945646,0.003381141580674172,0.0,0.0562535124926648,0.45235206036021347,0.5476479396397866,2.652
Gwh,2018-01-12,2018,1,01-12,Friday,12.55275,0.0,26.42025,46.145,0.244,0.94475,0.0,5.60725,38.973,52.941,91.914,0.13657059860304196,0.0,0.2874453293295907,0.502045390256109,0.002654655438779729,0.010278630023717823,0.0,0.061005396348760794,0.42401592793263265,0.5759840720673673,2.6685
Gwh,2018-01-13,2018,1,01-13,Saturday,12.29,0.0,19.82125,46.14275,0.24825,0.46825,0.0,5.5265,32.11125,52.38575,84.497,0.14544895085032603,0.0,0.23457933417754476,0.546087435056866,0.002937974129259027,0.005541616862137117,0.0,0.06540468892386712,0.3800282850278708,0.6199717149721292,2.59875
Gwh,2018-01-14,2018,1,01-14,Sunday,11.591,0.0,17.943,46.154,0.29225,1.0305,0.0,5.4685,29.534,52.94525,82.47925,0.1405323157036467,0.0,0.21754562511177056,0.5595831678876809,0.003543315439943986,0.012494051534173748,0.0,0.06630152432278422,0.3580779408154172,0.6419220591845829,2.57575
Gwh,2018-01-15,2018,1,01-15,Monday,12.03975,0.0,29.10575,46.1975,0.34775,1.513,0.0,5.32325,41.1455,53.3815,94.527,0.12736837094163572,0.0,0.307909380388672,0.488722798777069,0.003678843081870788,0.016006008865191955,0.0,0.05631459794556053,0.4352777513303077,0.5647222486696922,2.516
Gwh,2018-01-16,2018,1,01-16,Tuesday,14.961,0.0,27.0645,45.941,0.41875,3.17975,0.0,5.079,42.0255,54.6185,96.644,0.15480526468275319,0.0,0.2800432515210463,0.47536318860974297,0.0043329125450105544,0.03290168039402342,0.0,0.05255370224742353,0.4348485162037995,0.5651514837962004,2.52375
Gwh,2018-01-17,2018,1,01-17,Wednesday,15.05525,0.0,24.87775,46.185,0.49225,2.578125,0.0,5.293,39.933,54.548375,94.481375,0.15934622035295315,0.0,0.26330850921676363,0.4888265015194794,0.005210021551866704,0.0272871240495812,0.0,0.05602162330935594,0.4226547295697168,0.5773452704302832,2.546
Gwh,2018-01-18,2018,1,01-18,Thursday,14.98,0.0,22.9245,46.12925,0.5765,4.3275,0.0,5.408,37.9045,56.44125,94.34575,0.1587776873892041,0.0,0.24298391819451326,0.4889382934578399,0.006110503122822173,0.04586852083957147,0.0,0.05732107699604911,0.4017616055837173,0.5982383944162827,2.63175
Gwh,2018-01-19,2018,1,01-19,Friday,16.68025,0.0,24.74775,46.142,0.63325,1.697,0.0,5.06875,41.428,53.541,94.969,0.1756388926912993,0.0,0.2605876654487254,0.48586380819004105,0.006667965336057029,0.01786898882793333,0.0,0.05337267950594404,0.43622655814002465,0.5637734418599754,2.623
Gwh,2018-01-20,2018,1,01-20,Saturday,16.37875,0.0,18.391,46.1485,0.6445,1.419,0.0,5.10275,34.76975,53.31475,88.0845,0.1859436109644716,0.0,0.20878815228558936,0.5239116984259432,0.007316837809149168,0.01610953118880166,0.0,0.057930169326044875,0.39473176325006104,0.6052682367499389,2.5865
Gwh,2018-01-21,2018,1,01-21,Sunday,15.669,0.0,17.472,46.1495,0.66125,3.361625,0.0,5.09125,33.141,55.263625,88.404625,0.1772418581041433,0.0,0.1976367186671512,0.5220258555477161,0.007479812283576793,0.038025442673389545,0.0,0.05759031272402321,0.3748785767712945,0.6251214232287056,2.609
Gwh,2018-01-22,2018,1,01-22,Monday,16.00225,0.0,26.58525,45.82946,0.67175,1.62875,0.0,4.9675,42.5875,53.09746,95.68495999999999,0.16723892657738482,0.0,0.2778414705926616,0.4789620019697976,0.007020434559412472,0.017022006384284426,0.0,0.05191515991645919,0.4450803971700464,0.5549196028299537,2.5705
Gwh,2018-01-23,2018,1,01-23,Tuesday,16.6735,0.0,25.382,44.910013,0.70075,0.17775200000000002,0.0,4.82275,42.0555,50.611264999999996,92.666765,0.17992966518254955,0.0,0.273906184164301,0.48463991378138643,0.007562042335242845,0.001918185014875614,0.0,0.05204400952164458,0.45383584934685056,0.5461641506531495,2.56625
Gwh,2018-01-24,2018,1,01-24,Wednesday,14.49475,0.0,25.03125,44.02346300000001,0.771,1.64075,0.0,5.1955,39.526,51.630713,91.156713,0.15900913408319145,0.0,0.27459579416822544,0.4829426330894578,0.008457961839848262,0.017999222942582407,0.0,0.05699525387669475,0.43360492825141694,0.5663950717485832,2.6275
Gwh,2018-01-25,2018,1,01-25,Thursday,15.6515,0.0,25.8745,43.136911999999995,0.81175,3.31225,0.0,5.2,41.526,52.46091199999999,93.98691199999999,0.16652850558596927,0.0,0.27529896928627684,0.4589672230107954,0.008636840840137402,0.035241608959341066,0.0,0.05532685231748013,0.4418274748722461,0.558172525127754,2.63725
Gwh,2018-01-26,2018,1,01-26,Friday,16.96775,0.0,28.365,42.250363,0.82025,1.379,0.0,5.2175,45.33275,49.667113,94.99986299999999,0.17860815230859858,0.0,0.2985793779513135,0.44474130452167077,0.00863422297777419,0.014515810407010799,0.0,0.05492113183363223,0.47718753025991206,0.522812469740088,2.6525
Gwh,2018-01-27,2018,1,01-27,Saturday,12.9695,0.0,18.96025,41.363811,0.82275,0.32125,0.0,5.2685,31.92975,47.776311,79.706061,0.16271660946838157,0.0,0.23787714211595523,0.5189543992143834,0.010322301587579392,0.004030433770902315,0.0,0.06609911384279797,0.4005937515843368,0.5994062484156631,2.57025
Gwh,2018-01-28,2018,1,01-28,Sunday,12.26525,0.0,17.61975,40.477261,0.811,1.22375,0.0,5.44975,29.885,47.961760999999996,77.846761,0.15755633044257294,0.0,0.22633889674613436,0.5199607598317417,0.01041790293625704,0.015719986089080828,0.0,0.07000612395421307,0.38389522718870733,0.6161047728112926,2.606
Gwh,2018-01-29,2018,1,01-29,Monday,15.4365,0.0,23.50375,39.590711999999996,0.82375,1.217,0.0,5.60625,38.94025,47.237712,86.177962,0.17912352116194163,0.0,0.27273504100735174,0.4594064547499974,0.00955870829249826,0.014121939899205323,0.0,0.06505433488900562,0.4518585621692934,0.5481414378307067,2.68
Gwh,2018-01-30,2018,1,01-30,Tuesday,14.636,0.0,23.1095,38.704161,0.83325,3.483625,0.0,5.36125,37.7455,48.382286,86.12778599999999,0.16993354502343763,0.0,0.2683164292647672,0.44938065631920465,0.00967457819013251,0.04044716765388583,0.0,0.06224762354857236,0.4382499742882048,0.5617500257117953,2.57675
Gwh,2018-01-31,2018,1,01-31,Wednesday,15.564,0.0,24.703,39.773593,0.82775,1.145625,0.0,5.443,40.267,47.189968,87.45696799999999,0.1779618063137062,0.0,0.2824589116787127,0.45477900628798384,0.009464654663079563,0.013099299303401417,0.0,0.062236321753116344,0.46042071799241896,0.5395792820075812,2.61325
Gwh,2018-02-01,2018,2,02-01,Thursday,15.84825,0.0,19.552,45.1015,0.84025,3.614,0.0,4.99475,35.40025,54.5505,89.95075,0.17618808069971623,0.0,0.21736339052203565,0.5014021561799096,0.009341222835829607,0.04017754159915287,0.0,0.05552760816335606,0.3935514712217519,0.6064485287782481,2.2865
Gwh,2018-02-02,2018,2,02-02,Friday,16.92425,0.0,21.50475,46.103,0.85225,0.768,0.0,5.22,38.429,52.94325,91.37225,0.1852230846892793,0.0,0.23535318436396174,0.5045623808103664,0.009327230094476167,0.00840517772080692,0.0,0.05712894232110953,0.420576269053241,0.579423730946759,2.45775
Gwh,2018-02-03,2018,2,02-03,Saturday,16.7255,0.0,18.3495,46.219,0.825,2.21725,0.0,5.6545,35.075,54.91575,89.99075,0.18585799096018202,0.0,0.20390429016315564,0.5135972308265015,0.009167608893136238,0.024638643416128876,0.0,0.06283423574089558,0.38976228112333766,0.6102377188766623,2.5535
