datetime,Coal,region,Wind,Hydro,Solar,Other,Nuclear,Natural gas
2018-09-01 00:00:00,14426,TEX,8501,78,781,24,5002,35838
2018-09-01 01:00:00,14522,TEX,9424,19,218,22,5003,32494
2018-09-01 02:00:00,14371,TEX,9980,5,1,22,5005,30388
2018-09-01 03:00:00,13998,TEX,11319,36,0,22,5005,26739
2018-09-01 04:00:00,13625,TEX,12188,5,0,26,5006,23011
2018-09-01 05:00:00,13043,TEX,12554,5,0,22,5006,19752
2018-09-01 06:00:00,11900,TEX,12502,5,0,27,5006,17804
2018-09-01 07:00:00,10807,TEX,12192,28,0,26,5006,16589
2018-09-01 08:00:00,10350,TEX,11122,5,0,23,5006,16078
2018-09-01 09:00:00,9539,TEX,10731,5,0,22,5006,15774
2018-09-01 10:00:00,9137,TEX,10305,5,0,23,5008,15654
2018-09-01 11:00:00,9318,TEX,9227,5,0,24,5007,16125
2018-09-01 12:00:00,9650,TEX,8278,38,0,26,5008,16935
2018-09-01 13:00:00,10163,TEX,7299,63,27,25,5009,17522
2018-09-01 14:00:00,12311,TEX,5412,100,474,25,5009,19368
2018-09-01 15:00:00,13154,TEX,5877,100,1066,23,5009,21315
2018-09-01 16:00:00,13970,TEX,5621,128,1142,25,5009,24563
2018-09-01 17:00:00,14744,TEX,3699,147,1175,27,5008,29377
2018-09-01 18:00:00,14846,TEX,2574,132,1176,27,5006,33379
2018-09-01 19:00:00,14791,TEX,2423,135,1131,24,5003,36332
2018-09-01 20:00:00,14780,TEX,3268,133,1064,22,4998,37311
2018-09-01 21:00:00,14774,TEX,4355,103,925,21,4998,37051
2018-09-01 22:00:00,14765,TEX,6288,104,709,22,4996,35683
2018-09-01 23:00:00,14871,TEX,8987,104,477,24,4996,32840
2018-09-02 00:00:00,14914,TEX,9638,43,248,21,4996,30962
2018-09-02 01:00:00,14949,TEX,8246,7,45,20,4997,30103
2018-09-02 02:00:00,14912,TEX,7555,5,0,15,4999,29228
2018-09-02 03:00:00,14832,TEX,8266,5,0,20,5000,26117
2018-09-02 04:00:00,14821,TEX,8472,5,0,17,5001,23079
2018-09-02 05:00:00,14291,TEX,8808,5,0,18,5002,20035
2018-09-02 06:00:00,13352,TEX,8353,5,0,16,5004,18736
2018-09-02 07:00:00,12520,TEX,7454,30,0,16,5005,18055
2018-09-02 08:00:00,11941,TEX,6713,5,0,19,5005,17623
2018-09-02 09:00:00,11130,TEX,6174,5,0,22,5006,17519
2018-09-02 10:00:00,10696,TEX,5739,5,0,22,5006,17478
2018-09-02 11:00:00,11104,TEX,4659,5,0,22,5007,17721
2018-09-02 12:00:00,11247,TEX,3926,5,0,23,5007,18280
2018-09-02 13:00:00,11514,TEX,3218,64,8,24,5007,18586
2018-09-02 14:00:00,13096,TEX,2350,87,187,25,5007,19909
2018-09-02 15:00:00,13981,TEX,2259,99,641,24,5007,21934
2018-09-02 16:00:00,14385,TEX,2019,128,810,25,5007,24792
2018-09-02 17:00:00,14910,TEX,1574,148,899,24,5009,27719
2018-09-02 18:00:00,15196,TEX,1389,127,874,25,5010,29935
2018-09-02 19:00:00,15120,TEX,1701,130,875,24,5010,31943
2018-09-02 20:00:00,15109,TEX,3123,133,748,20,5009,31961
2018-09-02 21:00:00,15151,TEX,3978,133,705,20,5010,32277
2018-09-02 22:00:00,15087,TEX,5616,102,867,15,5010,30899
2018-09-02 23:00:00,15115,TEX,6995,68,817,18,5011,29249
2018-09-03 00:00:00,14870,TEX,7279,39,699,18,5011,27937
2018-09-03 01:00:00,14807,TEX,7181,7,221,21,5011,27066
2018-09-03 02:00:00,14973,TEX,6279,49,0,17,5011,27063
2018-09-03 03:00:00,13936,TEX,7620,6,0,15,5011,24573
2018-09-03 04:00:00,13098,TEX,7688,6,0,17,5012,22710
2018-09-03 05:00:00,12989,TEX,6692,6,0,18,5013,20794
2018-09-03 06:00:00,13144,TEX,5169,6,0,20,5013,19489
2018-09-03 07:00:00,12809,TEX,4052,30,0,18,5014,18887
2018-09-03 08:00:00,12328,TEX,3496,6,0,16,5015,18407
2018-09-03 09:00:00,11447,TEX,3835,6,0,12,5015,18051
2018-09-03 10:00:00,11164,TEX,3620,6,0,12,5015,18096
2018-09-03 11:00:00,12087,TEX,2753,6,0,15,5015,18431
2018-09-03 12:00:00,12622,TEX,2103,6,0,13,5016,19208
2018-09-03 13:00:00,12632,TEX,2050,63,20,14,5016,19391
2018-09-03 14:00:00,13015,TEX,1909,101,345,12,5016,19944
2018-09-03 15:00:00,13144,TEX,2217,102,607,14,5017,21519
2018-09-03 16:00:00,13604,TEX,1952,129,857,16,5018,23471
2018-09-03 17:00:00,13939,TEX,1659,148,1014,17,5018,25403
2018-09-03 18:00:00,14097,TEX,1771,132,966,19,5018,26549
2018-09-03 19:00:00,14019,TEX,2111,133,888,17,5017,27234
2018-09-03 20:00:00,14059,TEX,2489,133,936,13,5018,27299
2018-09-03 21:00:00,14248,TEX,2893,102,727,16,5018,27738
2018-09-03 22:00:00,14339,TEX,3941,102,566,13,5017,27556
2018-09-03 23:00:00,14032,TEX,5501,68,510,18,5017,26185
2018-09-04 00:00:00,13639,TEX,6100,40,209,15,5017,25255
2018-09-04 01:00:00,13411,TEX,6278,9,94,16,5017,25021
2018-09-04 02:00:00,13794,TEX,5589,6,1,12,5018,25404
2018-09-04 03:00:00,13675,TEX,5526,6,0,13,5018,23771
2018-09-04 04:00:00,13144,TEX,5306,6,0,11,5018,21476
2018-09-04 05:00:00,12495,TEX,5357,6,0,10,5019,18726
2018-09-04 06:00:00,11708,TEX,4674,6,0,13,5019,17998
2018-09-04 07:00:00,10780,TEX,5203,30,0,12,5019,16942
2018-09-04 08:00:00,10954,TEX,4170,6,0,11,5018,16869
2018-09-04 09:00:00,11693,TEX,2954,6,0,13,5018,17011
2018-09-04 10:00:00,12434,TEX,2553,6,0,12,5018,17151
2018-09-04 11:00:00,13284,TEX,2535,6,0,11,5019,18155
2018-09-04 12:00:00,14039,TEX,2840,6,0,11,5019,20340
2018-09-04 13:00:00,13962,TEX,3542,61,3,10,5019,20546
2018-09-04 14:00:00,13946,TEX,3492,98,254,12,5019,21157
2018-09-04 15:00:00,14284,TEX,3297,127,655,12,5019,23100
2018-09-04 16:00:00,14539,TEX,2715,147,699,13,5020,25929
2018-09-04 17:00:00,14739,TEX,2283,147,845,13,5020,28102
2018-09-04 18:00:00,14879,TEX,1887,131,979,10,5019,29979
2018-09-04 19:00:00,14934,TEX,2104,136,966,15,5005,31857
2018-09-04 20:00:00,14941,TEX,2576,135,855,11,5003,33180
2018-09-04 21:00:00,14956,TEX,3557,104,788,16,5005,33568
2018-09-04 22:00:00,14939,TEX,4444,105,842,20,5006,33363
2018-09-04 23:00:00,14956,TEX,5644,105,788,19,5008,31820
2018-09-05 00:00:00,14928,TEX,6372,81,659,17,5009,29579
2018-09-05 01:00:00,14573,TEX,6632,14,113,20,5010,28803
2018-09-05 02:00:00,14113,TEX,6607,6,0,22,5010,28530
2018-09-05 03:00:00,14092,TEX,6728,33,0,21,5012,26172
2018-09-05 04:00:00,13162,TEX,6839,26,0,20,5012,23145
2018-09-05 05:00:00,12604,TEX,6531,6,0,22,5014,20389
2018-09-05 06:00:00,11887,TEX,5471,6,0,21,5014,19161
2018-09-05 07:00:00,11536,TEX,4328,7,0,21,5014,18699
2018-09-05 08:00:00,11638,TEX,3391,7,0,20,5014,18280
2018-09-05 09:00:00,11832,TEX,2570,7,0,21,5013,18301
2018-09-05 10:00:00,12384,TEX,1971,7,0,20,5014,18601
2018-09-05 11:00:00,13434,TEX,1786,7,0,24,5013,19531
2018-09-05 12:00:00,14341,TEX,1428,6,0,23,5014,22133
2018-09-05 13:00:00,14665,TEX,903,64,7,21,5015,23060
2018-09-05 14:00:00,14476,TEX,451,103,266,22,5013,24337
2018-09-05 15:00:00,14653,TEX,411,122,665,25,4998,26309
2018-09-05 16:00:00,14865,TEX,210,95,776,28,5001,29131
2018-09-05 17:00:00,14978,TEX,488,74,788,26,5005,31638
2018-09-05 18:00:00,15007,TEX,931,133,838,22,5001,33114
2018-09-05 19:00:00,15044,TEX,1427,103,925,14,4999,34448
2018-09-05 20:00:00,15046,TEX,1967,102,1019,14,5001,34992
2018-09-05 21:00:00,15116,TEX,2720,102,961,21,5001,34871
2018-09-05 22:00:00,15229,TEX,3116,95,754,24,5005,34634
2018-09-05 23:00:00,15217,TEX,3715,124,714,24,5009,33131
2018-09-06 00:00:00,15086,TEX,4219,91,701,28,5010,31084
2018-09-06 01:00:00,15178,TEX,3918,54,151,28,5009,30718
2018-09-06 02:00:00,14914,TEX,3469,29,0,25,5008,30827
2018-09-06 03:00:00,14653,TEX,2918,5,0,24,5011,29101
2018-09-06 04:00:00,14471,TEX,2593,5,0,26,5012,25968
2018-09-06 05:00:00,14306,TEX,1962,5,0,25,5013,23262
2018-09-06 06:00:00,13791,TEX,1491,5,0,29,5013,21276
2018-09-06 07:00:00,12852,TEX,1346,5,0,25,5014,20364
2018-09-06 08:00:00,12159,TEX,1120,5,0,26,5014,20000
2018-09-06 09:00:00,11594,TEX,1284,5,0,26,5014,19637
2018-09-06 10:00:00,11562,TEX,1398,5,0,25,5016,19662
2018-09-06 11:00:00,12579,TEX,1307,5,0,29,5014,20443
2018-09-06 12:00:00,13959,TEX,1412,5,0,28,5015,22106
