unit,date,year,month,month_date,weekday,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc,biomass
Gwh,2019-01-01,2019,1,01-01,Tuesday,63.653,0.0,7.088,50.134,2.325,0.542,0.063,0.375,70.741,53.439,124.18,0.5125865678853277,0.0,0.05707843453052021,0.4037204058624577,0.01872282171042036,0.004364631985827025,0.0005073280721533258,0.003019809953293606,0.5696650024158479,0.430334997584152,0.282
Gwh,2019-01-02,2019,1,01-02,Wednesday,63.206,0.0,7.363,50.131,2.774,1.035,0.045,0.634,70.569,54.619,125.188,0.5048886474741988,0.0,0.058815541425695755,0.4004457296226475,0.02215867335527367,0.008267565581365625,0.00035945937310285326,0.005064383167715756,0.5637041888998946,0.43629581110010546,0.543
Gwh,2019-01-03,2019,1,01-03,Thursday,72.47,0.0,7.8,50.141,3.673,2.031,0.0,0.613,80.27,56.458,136.728,0.5300304253700778,0.0,0.057047568895910124,0.3667207887192089,0.026863553917266397,0.014854309285588906,0.0,0.004483353811947808,0.5870779942659878,0.412922005734012,0.537
Gwh,2019-01-04,2019,1,01-04,Friday,74.415,0.0,8.16,50.146,4.551,4.888,0.0495,0.61,82.575,60.2445,142.8195,0.5210422946446389,0.0,0.05713505508701543,0.351114518675671,0.03186539653198618,0.034225018292320025,0.00034659132681461567,0.004271125441553849,0.5781773497316542,0.4218226502683457,0.523
Gwh,2019-01-05,2019,1,01-05,Saturday,69.642254,0.0,8.164,50.139,8.538,3.551,0.0495,0.42,77.806254,62.6975,140.50375400000001,0.4956611621921503,0.0,0.05810520906081982,0.35685167529402806,0.06076705964738849,0.025273346077287016,0.0003523037541046768,0.0029892439742215,0.5537663712529701,0.4462336287470297,0.331
Gwh,2019-01-06,2019,1,01-06,Sunday,74.803895,0.0,8.221,50.123,11.295,0.801,0.0855,0.419,83.024895,62.7235,145.74839500000002,0.5132399228135581,0.0,0.056405423881340164,0.3439008710867793,0.07749656522804246,0.005495772354817355,0.0005866273861883693,0.002874817249273997,0.5696453466948984,0.43035465330510153,0.335
Gwh,2019-01-07,2019,1,01-07,Monday,72.88874700000001,0.0,8.258,50.146,13.026,4.732,0.079,0.64,81.146747,68.623,149.769747,0.4866720313014885,0.0,0.0551379712219184,0.33482062301941395,0.08697350607128955,0.03159516587819301,0.0005274763534186915,0.004273226154278007,0.5418100025234068,0.4581899974765932,0.551
Gwh,2019-01-08,2019,1,01-08,Tuesday,73.90710399999999,0.0,8.379,50.132,10.85,8.523,0.102,0.624,82.286104,70.231,152.517104,0.48458239805025405,0.0,0.054938100581820644,0.3286975603732943,0.07113956215691061,0.055882256982797154,0.0006687774506916942,0.004091344404231542,0.5395204986320747,0.46047950136792526,0.523
Gwh,2019-01-09,2019,1,01-09,Wednesday,71.608916,0.0,8.609,50.118,11.264,3.526,0.075,0.603,80.217916,65.586,145.803916,0.4911316373697398,0.0,0.059045053357826144,0.34373562367145205,0.07725444082036864,0.02418316391447264,0.0005143894763430085,0.004135691389797789,0.550176690727566,0.44982330927243414,0.516
Gwh,2019-01-10,2019,1,01-10,Thursday,71.965546,0.0,8.346,50.108,12.523,4.64,0.035,0.6,80.311546,67.906,148.217546,0.4855399913313907,0.0,0.05630912280790292,0.33807063571272455,0.08449067157001776,0.031305335469526664,0.00023613938392961925,0.004048103724507758,0.5418491141392937,0.45815088586070646,0.522
Gwh,2019-01-11,2019,1,01-11,Friday,76.858727,0.0,8.06,50.117,11.143,2.273,0.086,0.478,84.918727,64.097,149.01572700000003,0.5157759422265543,0.0,0.054088250698531966,0.3363202059873854,0.0747773421257744,0.015253423553072352,0.0005771202928131202,0.0032077151158682727,0.5698641929250863,0.4301358070749135,0.396
Gwh,2019-01-12,2019,1,01-12,Saturday,78.172909,0.0,7.82,50.124,7.895,1.629,0.108,0.43,85.992909,60.186,146.17890899999998,0.5347755673836642,0.0,0.053496089507686785,0.3428948836935157,0.0540091594198449,0.011143878492074396,0.0007388206735076948,0.002941600829706562,0.588271656891351,0.4117283431086492,0.335
Gwh,2019-01-13,2019,1,01-13,Sunday,76.750091,0.0,8.158,50.127,6.94,1.904,0.065,0.449,84.908091,59.485,144.39309100000003,0.5315357574830224,0.0,0.05649854811959111,0.34715649933693843,0.048063241474621515,0.013186226479492703,0.00045016004262974046,0.003109567063703899,0.5880343056026135,0.4119656943973863,0.335
Gwh,2019-01-14,2019,1,01-14,Monday,73.858273,0.0,8.327,50.158,10.357,1.347,0.085,0.658,82.185273,62.605,144.79027299999998,0.5101052126616268,0.0,0.05751076938711208,0.3464182984170491,0.07153104822172689,0.009303111128190222,0.0005870560103163837,0.004544504173978594,0.5676159820487389,0.43238401795126113,0.556
Gwh,2019-01-15,2019,1,01-15,Tuesday,71.542038,0.0,9.03,50.144,6.904,9.451,0.0,0.805,80.572038,67.304,147.876038,0.4837973681713058,0.0,0.06106466011755062,0.3390948302252999,0.04668775342763782,0.06391163928803666,0.0,0.005443748770169242,0.5448620282888564,0.4551379717111437,0.722
Gwh,2019-01-16,2019,1,01-16,Wednesday,74.043,0.0,9.071,50.119,7.226,8.513,0.011,0.81,83.114,66.679,149.793,0.4943021369489896,0.0,0.06055690185789723,0.33458839865681306,0.048239904401407276,0.05683176116373929,7.343467318232494e-05,0.005407462297971201,0.5548590388068868,0.44514096119311314,0.723
Gwh,2019-01-17,2019,1,01-17,Thursday,74.751,0.0,8.921,50.375,6.438,1.744,0.0055,0.798,83.672,59.3605,143.0325,0.5226154894866551,0.0,0.06237044028455071,0.35219268348102706,0.04501074930522783,0.012193033051928757,3.84527991889955e-05,0.005579151591421531,0.5849859297712058,0.41501407022879416,0.698
Gwh,2019-01-18,2019,1,01-18,Friday,74.408,0.0,9.596,50.673,5.415,2.202,0.0055,0.855,84.004,59.1505,143.1545,0.5197740902311837,0.0,0.0670324719097199,0.353974202697086,0.037826264630172295,0.01538198240362685,3.842002871023963e-05,0.005972568099500889,0.5868065621409037,0.41319343785909624,0.758
Gwh,2019-01-19,2019,1,01-19,Saturday,74.884,0.0,9.662,50.709,3.564,4.749,0.0,0.857,84.546,59.879,144.425,0.5184974900467371,0.0,0.06689977496970746,0.3511095724424442,0.0246771680803185,0.03288211874675437,0.0,0.005933875714038427,0.5853972650164445,0.41460273498355543,0.761
Gwh,2019-01-20,2019,1,01-20,Sunday,79.674,0.0,9.735,50.703,5.54,2.453,0.0585,0.816,89.409,59.5705,148.9795,0.5347984118620347,0.0,0.06534456082883887,0.340335415275256,0.03718632429293963,0.016465352615628325,0.00039267147493447086,0.005477263650368003,0.6001429726908736,0.3998570273091264,0.72
Gwh,2019-01-21,2019,1,01-21,Monday,78.446,0.0,9.674,50.7,3.204,4.699,0.0,0.784,88.12,59.387,147.507,0.5318120495976462,0.0,0.06558332824882886,0.3437125017795766,0.021721003071040697,0.031856115303002565,0.0,0.005315001999905089,0.5973953778464751,0.4026046221535249,0.719
