unit,date,year,month,month_date,weekday,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc,biomass
Gwh,2019-01-01,2019,1,01-01,Tuesday,12.843,0.0,0.0,0.0,1.428,0.58647,0.0,0.0,12.843,2.01447,14.85747,0.8644136585838639,0.0,0.0,0.0,0.09611326827515047,0.03947307314098565,0.0,0.0,0.8644136585838639,0.13558634141613615,0.0
Gwh,2019-01-02,2019,1,01-02,Wednesday,16.675,0.0,0.0,0.0,2.015,0.613681,0.0,0.0,16.675,2.628681,19.303681,0.8638248839690212,0.0,0.0,0.0,0.10438423635367783,0.031790879677300925,0.0,0.0,0.8638248839690212,0.13617511603097873,0.0
Gwh,2019-01-03,2019,1,01-03,Thursday,17.272,0.0,0.0,0.0,3.064,0.662264,0.0,0.0,17.272,3.726264,20.998264,0.822544187462354,0.0,0.0,0.0,0.14591682436224251,0.03153898817540345,0.0,0.0,0.822544187462354,0.17745581253764597,0.0
Gwh,2019-01-04,2019,1,01-04,Friday,13.312,0.0,0.0,0.0,3.839,0.651396,0.0,0.0,13.312,4.490396,17.802396,0.7477645143945791,0.0,0.0,0.0,0.21564513001508334,0.03659035559033739,0.0,0.0,0.7477645143945791,0.2522354856054207,0.0
Gwh,2019-01-05,2019,1,01-05,Saturday,12.927,0.0,0.0,0.0,3.353,0.640529,0.0,0.0,12.927,3.993529,16.920529,0.7639832064352126,0.0,0.0,0.0,0.1981616532201801,0.037855140344607435,0.0,0.0,0.7639832064352126,0.23601679356478752,0.0
Gwh,2019-01-06,2019,1,01-06,Sunday,12.322,0.0,0.0,0.0,5.15,0.62966,0.0,0.0,12.322,5.77966,18.10166,0.6807110508097047,0.0,0.0,0.0,0.28450429408131633,0.034784655108978955,0.0,0.0,0.6807110508097047,0.31928894919029527,0.0
Gwh,2019-01-07,2019,1,01-07,Monday,16.965,0.0,0.0,0.0,2.912,0.661769,0.0,0.0,16.965,3.5737690000000004,20.538769,0.8259988707210253,0.0,0.0,0.0,0.14178064907395377,0.03222048020502106,0.0,0.0,0.8259988707210253,0.17400112927897485,0.0
Gwh,2019-01-08,2019,1,01-08,Tuesday,0.568,0.0,0.0,0.0,0.301,0.027677,0.0,0.0,0.568,0.328677,0.8966770000000001,0.6334499490898059,0.0,0.0,0.0,0.3356838638662528,0.03086618704394113,0.0,0.0,0.6334499490898059,0.36655005091019394,0.0
Gwh,2019-01-09,2019,1,01-09,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
Gwh,2019-01-10,2019,1,01-10,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
