datetime,Wind,region,Nuclear,Other,Solar,Petroleum,Natural gas,Coal,Hydro
2022-04-07 16:00:00,7014,MIDA,27263,1043,1599,223,31890,18967,2293
2022-04-07 17:00:00,7078,MIDA,27266,1082,1693,223,31845,18707,1583
2022-04-07 18:00:00,6936,MIDA,27269,956,1370,241,31406,18968,1253
2022-04-07 19:00:00,7036,MIDA,27243,830,1264,240,30520,18652,1259
2022-04-07 20:00:00,7121,MIDA,27254,1059,798,318,29826,18845,1792
2022-04-07 21:00:00,7006,MIDA,27251,1040,644,317,29861,18903,2028
2022-04-07 22:00:00,6954,MIDA,27231,1046,371,236,29854,19327,1876
2022-04-07 23:00:00,5780,MIDA,27232,1104,33,235,29725,19406,3852
2022-04-08 00:00:00,5573,MIDA,27260,1127,13,235,30227,19720,4698
2022-04-08 01:00:00,5477,MIDA,27249,928,13,236,29857,20162,2881
2022-04-08 02:00:00,4792,MIDA,27279,545,13,218,28608,20153,958
2022-04-08 03:00:00,4580,MIDA,27257,546,13,220,27358,19759,948
2022-04-08 04:00:00,5860,MIDA,27225,540,2,229,23174,16981,1055
2022-04-08 05:00:00,4180,MIDA,27248,532,13,224,26285,18397,1109
2022-04-08 06:00:00,3943,MIDA,27292,529,13,225,25242,18105,1311
2022-04-08 07:00:00,3324,MIDA,27289,644,13,226,25419,18012,1300
2022-04-08 08:00:00,2758,MIDA,27286,770,13,226,26003,17985,1295
2022-04-08 09:00:00,2559,MIDA,27286,780,13,229,28168,18548,1288
2022-04-08 10:00:00,2585,MIDA,27282,1358,13,228,32258,18907,3234
2022-04-08 11:00:00,2722,MIDA,27288,1588,231,252,34382,19639,4338
2022-04-08 12:00:00,2677,MIDA,27281,1454,1585,226,32867,19256,3355
2022-04-08 13:00:00,2869,MIDA,27227,1690,2172,207,31598,19308,2677
2022-04-08 14:00:00,3648,MIDA,27144,1657,2667,200,29383,19382,2004
2022-04-08 15:00:00,3907,MIDA,27120,1580,2824,178,29718,19213,1599
2022-04-08 16:00:00,3896,MIDA,27137,1853,2523,177,28568,18692,1474
2022-04-08 17:00:00,4148,MIDA,27126,1731,2383,178,27518,19004,1357
2022-04-08 18:00:00,5005,MIDA,27104,1742,2296,177,25891,18630,1356
2022-04-08 19:00:00,5728,MIDA,27112,1824,2100,178,26658,17920,1354
2022-04-08 20:00:00,5169,MIDA,27108,1929,1441,182,27700,18189,1359
2022-04-08 21:00:00,5874,MIDA,27115,2040,1356,214,27552,17382,1574
2022-04-08 22:00:00,5403,MIDA,27117,2060,743,224,28767,17239,2168
2022-04-08 23:00:00,4599,MIDA,27108,2012,27,224,30192,17687,2787
2022-04-09 00:00:00,3658,MIDA,26858,2014,13,226,31606,18598,3416
2022-04-09 01:00:00,3286,MIDA,26606,1798,13,227,32102,19390,2365
2022-04-09 02:00:00,3006,MIDA,26321,1743,13,227,30766,18867,1272
2022-04-09 03:00:00,3155,MIDA,26136,920,13,227,29272,17769,1274
2022-04-09 04:00:00,4240,MIDA,27251,533,14,222,26737,18838,952
2022-04-09 05:00:00,3131,MIDA,25976,589,13,231,26923,17171,1248
2022-04-09 06:00:00,3166,MIDA,25995,590,13,232,26692,16247,1256
2022-04-09 07:00:00,3049,MIDA,25999,594,13,232,26950,16932,1246
2022-04-09 08:00:00,3139,MIDA,25988,587,13,235,27151,17315,1251
2022-04-09 09:00:00,3576,MIDA,25979,604,13,233,26703,16792,1256
2022-04-09 10:00:00,3699,MIDA,25976,774,13,230,29421,17864,1305
2022-04-09 11:00:00,3654,MIDA,25987,901,66,228,30646,16643,2562
2022-04-09 12:00:00,3835,MIDA,25978,1034,764,226,31777,17609,2661
2022-04-09 13:00:00,3627,MIDA,25984,1233,1870,227,30825,17965,2596
2022-04-09 14:00:00,4185,MIDA,26024,1423,2318,226,29439,18050,2250
2022-04-09 15:00:00,4811,MIDA,26090,1246,2432,226,29003,17378,1286
2022-04-09 16:00:00,5160,MIDA,26080,1134,2145,222,27553,16984,1239
2022-04-09 17:00:00,4936,MIDA,26090,1159,1956,219,28236,17262,1233
2022-04-09 18:00:00,4606,MIDA,26098,1115,1604,223,28309,17419,1232
2022-04-09 19:00:00,4042,MIDA,26117,1032,1632,220,28214,17441,1196
2022-04-09 20:00:00,3759,MIDA,26105,1062,1127,218,28406,17380,1207
2022-04-09 21:00:00,3330,MIDA,26102,968,825,217,29432,17389,1423
2022-04-09 22:00:00,2841,MIDA,26104,988,377,345,29682,16454,1916
2022-04-09 23:00:00,1980,MIDA,25778,1021,42,344,31894,16987,2752
2022-04-10 00:00:00,1270,MIDA,25493,1104,13,246,33467,17829,3800
2022-04-10 01:00:00,1140,MIDA,25481,936,13,212,33908,18269,3350
2022-04-10 02:00:00,1181,MIDA,25483,802,13,215,32847,18712,2055
2022-04-10 03:00:00,1379,MIDA,25485,638,13,213,29605,18469,1480
2022-04-10 04:00:00,3592,MIDA,25967,586,13,228,26949,17468,1270
2022-04-10 05:00:00,2353,MIDA,25503,612,13,221,27551,16234,1226
2022-04-10 06:00:00,2339,MIDA,25498,619,13,223,27069,16635,1228
2022-04-10 07:00:00,2416,MIDA,25489,613,13,224,27453,17043,1230
2022-04-10 08:00:00,2420,MIDA,25394,635,13,226,27944,16691,1226
2022-04-10 09:00:00,2758,MIDA,25339,624,13,226,27956,17403,1220
2022-04-10 10:00:00,3401,MIDA,25204,632,13,225,28967,17002,1864
2022-04-10 11:00:00,4558,MIDA,25226,692,400,227,28769,17220,1842
2022-04-10 12:00:00,5356,MIDA,25221,840,2117,223,27944,16532,1662
2022-04-10 13:00:00,5384,MIDA,25222,1007,2817,224,27759,16342,1690
2022-04-10 14:00:00,5766,MIDA,25212,859,2586,225,28115,16623,1641
2022-04-10 15:00:00,7062,MIDA,25192,917,2514,225,27188,15649,1454
2022-04-10 16:00:00,7334,MIDA,25365,979,2601,222,27075,16037,1376
2022-04-10 17:00:00,7579,MIDA,25349,949,2620,220,26282,15040,1179
2022-04-10 18:00:00,7465,MIDA,25344,1016,2716,221,25132,14531,1185
2022-04-10 19:00:00,7734,MIDA,25323,1000,2671,221,25016,14459,1193
2022-04-10 20:00:00,8104,MIDA,25335,1154,2648,221,24607,14582,1181
2022-04-10 21:00:00,8069,MIDA,25332,1131,2654,222,24840,14568,1588
2022-04-10 22:00:00,7998,MIDA,25322,924,1419,219,27321,14586,1624
2022-04-10 23:00:00,7755,MIDA,25318,689,106,217,28464,15249,2822
2022-04-11 00:00:00,7538,MIDA,25316,673,13,252,29535,16325,3136
2022-04-11 01:00:00,7315,MIDA,25326,683,13,255,30594,16859,2240
2022-04-11 02:00:00,7307,MIDA,25321,551,13,223,28207,16539,1369
2022-04-11 03:00:00,7203,MIDA,25334,547,15,221,27362,15882,1218
2022-04-11 04:00:00,1932,MIDA,25486,629,13,217,28420,17671,1228
2022-04-11 05:00:00,6526,MIDA,25315,557,13,219,25882,14638,1216
2022-04-11 06:00:00,6504,MIDA,25318,551,13,221,26146,14405,1218
2022-04-11 07:00:00,6434,MIDA,25345,552,13,223,26693,14425,1216
2022-04-11 08:00:00,5870,MIDA,25322,538,13,224,27996,14336,1223
2022-04-11 09:00:00,5680,MIDA,25336,538,13,226,30488,15229,1446
2022-04-11 10:00:00,4356,MIDA,25355,1056,13,227,35343,15816,4166
2022-04-11 11:00:00,4545,MIDA,25345,1168,369,228,37548,17052,4125
2022-04-11 12:00:00,5312,MIDA,25356,1226,1843,370,35561,16333,3879
2022-04-11 13:00:00,4495,MIDA,25354,1150,2549,387,34839,16463,3269
2022-04-11 14:00:00,3631,MIDA,25340,1560,2768,388,33970,17350,1821
2022-04-11 15:00:00,3560,MIDA,25334,1534,2721,227,32528,17600,1570
2022-04-11 16:00:00,2724,MIDA,25504,1513,2821,222,32302,17694,1266
2022-04-11 17:00:00,2078,MIDA,25486,1481,2816,222,32929,17769,1257
2022-04-11 18:00:00,2117,MIDA,25501,1477,2727,222,31684,17239,1260
2022-04-11 19:00:00,2054,MIDA,25505,1513,2663,221,31707,16831,1259
2022-04-11 20:00:00,1795,MIDA,25519,1478,1989,218,32510,17323,1268
2022-04-11 21:00:00,1579,MIDA,25538,1392,1372,218,32872,17405,2572
2022-04-11 22:00:00,1680,MIDA,25560,1478,449,252,34191,17492,3295
2022-04-11 23:00:00,1434,MIDA,25551,1356,20,348,34271,17410,3766
2022-04-12 00:00:00,1177,MIDA,25579,1397,13,299,35210,18079,3859
2022-04-12 01:00:00,1084,MIDA,25646,989,13,268,34396,18371,2991
2022-04-12 02:00:00,1136,MIDA,25657,755,13,219,31951,18268,1600
2022-04-12 03:00:00,1109,MIDA,25680,579,13,218,29521,17537,1260
2022-04-12 04:00:00,6743,MIDA,25334,546,13,217,26139,15498,1223
2022-04-12 05:00:00,1147,MIDA,25688,576,13,223,27641,15211,1332
2022-04-12 06:00:00,1407,MIDA,25714,575,13,224,27364,15182,1324
2022-04-12 07:00:00,1649,MIDA,25714,591,13,224,26572,15141,1401
2022-04-12 08:00:00,1670,MIDA,25715,581,13,224,27450,15218,1395
2022-04-12 09:00:00,1920,MIDA,25730,645,13,222,28557,15379,1504
2022-04-12 10:00:00,2479,MIDA,25724,878,13,224,30834,16002,3399
2022-04-12 11:00:00,3368,MIDA,25707,1086,181,224,32484,16898,3800
2022-04-12 12:00:00,4391,MIDA,25706,1105,667,310,33567,17332,3089
2022-04-12 13:00:00,4352,MIDA,25715,1073,987,227,34044,17724,1953
2022-04-12 14:00:00,4777,MIDA,25706,1123,1434,230,32568,17342,1500
2022-04-12 15:00:00,5302,MIDA,25700,1388,2099,236,29538,16585,1434
2022-04-12 16:00:00,5521,MIDA,25677,1498,2462,231,29230,16221,1267
2022-04-12 17:00:00,5237,MIDA,25676,1441,2749,227,28816,16273,1272
2022-04-12 18:00:00,5689,MIDA,25691,1515,2721,224,28441,16306,1287
2022-04-12 19:00:00,5490,MIDA,25718,1560,2401,221,28242,16633,1276
2022-04-12 20:00:00,5805,MIDA,25728,1650,1768,219,28868,16319,1637
2022-04-12 21:00:00,6231,MIDA,25744,1460,1183,224,29390,17056,1918
2022-04-12 22:00:00,6001,MIDA,25778,1336,662,225,30276,17200,2247
2022-04-12 23:00:00,5678,MIDA,25793,1283,87,259,30137,16925,3522
2022-04-13 00:00:00,6086,MIDA,25820,1373,7,264,31532,17129,3977
2022-04-13 01:00:00,6411,MIDA,25915,1116,7,264,30679,17252,2871
2022-04-13 02:00:00,6640,MIDA,25976,727,7,262,26818,17110,1689
2022-04-13 03:00:00,6553,MIDA,25962,663,7,263,24873,16376,1277
2022-04-13 04:00:00,1120,MIDA,25706,575,13,221,27517,15886,1331
2022-04-13 05:00:00,6988,MIDA,26097,576,7,234,21395,14071,1378
2022-04-13 06:00:00,7243,MIDA,26261,578,7,236,19942,13776,1365
2022-04-13 07:00:00,6824,MIDA,26339,578,7,237,19260,13592,1391
2022-04-13 08:00:00,6825,MIDA,26437,578,7,235,20665,13326,1419
2022-04-13 09:00:00,6788,MIDA,26549,567,7,235,23224,13776,1377
2022-04-13 10:00:00,6315,MIDA,26592,627,7,234,26823,14968,1804
2022-04-13 11:00:00,5835,MIDA,26663,863,209,231,29601,15478,1725
2022-04-13 12:00:00,6554,MIDA,26704,962,1317,232,29195,15960,1780
2022-04-13 13:00:00,5589,MIDA,26707,1119,1884,230,28988,16117,1408
2022-04-13 14:00:00,5200,MIDA,26641,1247,2400,231,29480,16939,1380
2022-04-13 15:00:00,5413,MIDA,26735,1473,2371,230,28816,16794,1472
2022-04-13 16:00:00,5755,MIDA,26761,1690,2711,227,29228,16663,1536
2022-04-13 17:00:00,6091,MIDA,26763,1721,2636,226,29238,16651,2099
2022-04-13 18:00:00,6613,MIDA,26769,1699,2609,221,29357,16683,2437
2022-04-13 19:00:00,7136,MIDA,26766,1597,2432,218,29216,16807,2820
2022-04-13 20:00:00,7600,MIDA,26803,1538,1973,219,29141,16952,3257
2022-04-13 21:00:00,6430,MIDA,26797,1531,1488,219,30926,16570,3800
2022-04-13 22:00:00,5881,MIDA,26798,1501,765,215,32311,16561,3813
2022-04-13 23:00:00,6534,MIDA,26798,1328,42,214,31974,16271,4077
2022-04-14 00:00:00,6532,MIDA,26820,1476,2,218,32816,16615,4091
2022-04-14 01:00:00,6598,MIDA,26850,1194,2,217,32057,16304,3088
2022-04-14 02:00:00,7372,MIDA,26828,683,2,218,29319,16288,1686
2022-04-14 03:00:00,7362,MIDA,26850,640,2,218,26104,15492,1270
2022-04-14 04:00:00,6734,MIDA,25989,657,7,230,22445,14786,1363
2022-04-14 05:00:00,7633,MIDA,26873,645,2,219,22966,14299,1268
2022-04-14 06:00:00,7388,MIDA,26676,640,2,221,22065,13981,1237
2022-04-14 07:00:00,7143,MIDA,26783,645,2,223,21474,13834,1248
2022-04-14 08:00:00,6745,MIDA,26851,654,2,222,22354,13934,1241
2022-04-14 09:00:00,6056,MIDA,26857,658,2,222,23900,13997,1237
2022-04-14 10:00:00,5957,MIDA,26873,663,2,224,27717,14350,1524
2022-04-14 11:00:00,6002,MIDA,26884,708,311,221,30238,15185,2850
2022-04-14 12:00:00,6310,MIDA,26885,903,1668,225,31900,16078,1850
2022-04-14 13:00:00,7078,MIDA,26870,942,2462,226,30859,15946,1912
2022-04-14 14:00:00,7104,MIDA,25912,1088,2636,249,30777,16867,2000
2022-04-14 15:00:00,8334,MIDA,25916,1219,2807,294,29638,16546,2053
2022-04-14 16:00:00,8356,MIDA,25904,1308,2610,226,29694,16536,3011
2022-04-14 17:00:00,8859,MIDA,25895,1213,2471,297,29982,16287,3190
2022-04-14 18:00:00,8803,MIDA,25882,1134,2002,307,31033,16714,3019
2022-04-14 19:00:00,8158,MIDA,25886,1116,1783,269,31712,16734,2836
2022-04-14 20:00:00,7438,MIDA,25888,1088,1457,219,31138,16332,3328
2022-04-14 21:00:00,7586,MIDA,25892,1115,1213,218,30585,16263,3050
2022-04-14 22:00:00,7469,MIDA,25920,1076,655,222,30874,15985,3224
2022-04-14 23:00:00,8091,MIDA,25911,930,108,290,29894,15385,3752
2022-04-15 00:00:00,7711,MIDA,25921,996,10,223,31249,15580,3833
2022-04-15 01:00:00,6623,MIDA,25948,913,10,223,31061,16260,2684
2022-04-15 02:00:00,6369,MIDA,25966,653,10,226,28322,16308,1611
2022-04-15 03:00:00,6841,MIDA,25975,624,10,225,25039,15234,1293
2022-04-15 04:00:00,7956,MIDA,26832,646,2,218,23612,14954,1259
2022-04-15 05:00:00,5769,MIDA,26006,633,10,232,22959,14269,1216
2022-04-15 06:00:00,6247,MIDA,26026,643,10,235,21744,13848,1232
2022-04-15 07:00:00,6176,MIDA,26018,624,10,234,21206,13592,1243
2022-04-15 08:00:00,6041,MIDA,26028,637,10,233,21513,13905,1271
2022-04-15 09:00:00,6332,MIDA,26011,642,10,232,22703,14161,1268
2022-04-15 10:00:00,4907,MIDA,26015,638,10,230,26183,14661,1666
2022-04-15 11:00:00,3535,MIDA,26034,717,409,229,29079,15420,2579
2022-04-15 12:00:00,3028,MIDA,26034,896,1766,228,28364,15362,2493
