data,sector,source,title
2.65亿千瓦,水电,https://cec.org.cn/detail/index.html?3-126649,2015年1-3月份电力工业运行简况
9.23亿千瓦,火电,https://cec.org.cn/detail/index.html?3-126649,2015年1-3月份电力工业运行简况
2104万千瓦,核电,https://cec.org.cn/detail/index.html?3-126649,2015年1-3月份电力工业运行简况
10064万千瓦,风电,https://cec.org.cn/detail/index.html?3-126649,2015年1-3月份电力工业运行简况
