data,sector,hour_data,source,title
,水电,为3916,https://cec.org.cn/detail/index.html?3-171855,2010年1-10月份全国电力工业生产简况
,火电,为2985,https://cec.org.cn/detail/index.html?3-171855,2010年1-10月份全国电力工业生产简况
,燃煤发电,为3916,https://cec.org.cn/detail/index.html?3-171855,2010年1-10月份全国电力工业生产简况
,燃气发电,为4192,https://cec.org.cn/detail/index.html?3-171855,2010年1-10月份全国电力工业生产简况
,生物质发电,为3916,https://cec.org.cn/detail/index.html?3-171855,2010年1-10月份全国电力工业生产简况
,核电,为3916,https://cec.org.cn/detail/index.html?3-171855,2010年1-10月份全国电力工业生产简况
,风电,,https://cec.org.cn/detail/index.html?3-171855,2010年1-10月份全国电力工业生产简况
,太阳能发电,,https://cec.org.cn/detail/index.html?3-171855,2010年1-10月份全国电力工业生产简况
