data,sector,source,title
3.0亿千瓦,水电,https://cec.org.cn/detail/index.html?3-126680,2018年1-3月份电力工业运行简况
11.0亿千瓦,火电,https://cec.org.cn/detail/index.html?3-126680,2018年1-3月份电力工业运行简况
3694万千瓦,核电,https://cec.org.cn/detail/index.html?3-126680,2018年1-3月份电力工业运行简况
1.7亿千瓦,风电,https://cec.org.cn/detail/index.html?3-126680,2018年1-3月份电力工业运行简况
