data,sector,source,title
2.38亿千瓦,水电,https://cec.org.cn/detail/index.html?3-126635,2013年1-11月份电力工业运行简况
8.48亿千瓦,火电,https://cec.org.cn/detail/index.html?3-126635,2013年1-11月份电力工业运行简况
1461万千瓦,核电,https://cec.org.cn/detail/index.html?3-126635,2013年1-11月份电力工业运行简况
7160万千瓦,风电,https://cec.org.cn/detail/index.html?3-126635,2013年1-11月份电力工业运行简况
403万千瓦,太阳能发电,https://cec.org.cn/detail/index.html?3-126635,2013年1-11月份电力工业运行简况
