data,sector,hour_data,source,title
3.9亿千瓦,水电,为3428,https://cec.org.cn/detail/index.html?3-304834,2021年1-11月份电力工业运行简况
12.9亿千瓦,火电,为4018,https://cec.org.cn/detail/index.html?3-304834,2021年1-11月份电力工业运行简况
11.0亿千瓦,燃煤发电,为4155,https://cec.org.cn/detail/index.html?3-304834,2021年1-11月份电力工业运行简况
10704万千瓦,燃气发电,为2442,https://cec.org.cn/detail/index.html?3-304834,2021年1-11月份电力工业运行简况
3598万千瓦,生物质发电,,https://cec.org.cn/detail/index.html?3-304834,2021年1-11月份电力工业运行简况
5326万千瓦,核电,,https://cec.org.cn/detail/index.html?3-304834,2021年1-11月份电力工业运行简况
3.0亿千瓦,风电,,https://cec.org.cn/detail/index.html?3-304834,2021年1-11月份电力工业运行简况
2.9亿千瓦,太阳能发电,,https://cec.org.cn/detail/index.html?3-304834,2021年1-11月份电力工业运行简况
