data,sector,hour_data,source,title
,水电,为3632,https://cec.org.cn/detail/index.html?3-816,1-9月份全国电力工业生产简况
,火电,为2819,https://cec.org.cn/detail/index.html?3-816,1-9月份全国电力工业生产简况
,燃煤发电,为3632,https://cec.org.cn/detail/index.html?3-816,1-9月份全国电力工业生产简况
,燃气发电,为3805,https://cec.org.cn/detail/index.html?3-816,1-9月份全国电力工业生产简况
,生物质发电,为3632,https://cec.org.cn/detail/index.html?3-816,1-9月份全国电力工业生产简况
,核电,,https://cec.org.cn/detail/index.html?3-816,1-9月份全国电力工业生产简况
,风电,,https://cec.org.cn/detail/index.html?3-816,1-9月份全国电力工业生产简况
,太阳能发电,,https://cec.org.cn/detail/index.html?3-816,1-9月份全国电力工业生产简况
