data,sector,source,title
2.64亿千瓦,水电,https://cec.org.cn/detail/index.html?3-126648,2015年1-2月份电力工业运行简况
9.17亿千瓦,火电,https://cec.org.cn/detail/index.html?3-126648,2015年1-2月份电力工业运行简况
2104万千瓦,核电,https://cec.org.cn/detail/index.html?3-126648,2015年1-2月份电力工业运行简况
10004万千瓦,风电,https://cec.org.cn/detail/index.html?3-126648,2015年1-2月份电力工业运行简况
