data,sector,hour_data,source,title
,水电,为1971,https://cec.org.cn/detail/index.html?3-760,2008年1-5月份全国电力工业生产简况
,火电,为1170,https://cec.org.cn/detail/index.html?3-760,2008年1-5月份全国电力工业生产简况
,燃煤发电,为1971,https://cec.org.cn/detail/index.html?3-760,2008年1-5月份全国电力工业生产简况
,燃气发电,为2139,https://cec.org.cn/detail/index.html?3-760,2008年1-5月份全国电力工业生产简况
,生物质发电,为1971,https://cec.org.cn/detail/index.html?3-760,2008年1-5月份全国电力工业生产简况
,核电,,https://cec.org.cn/detail/index.html?3-760,2008年1-5月份全国电力工业生产简况
,风电,,https://cec.org.cn/detail/index.html?3-760,2008年1-5月份全国电力工业生产简况
,太阳能发电,,https://cec.org.cn/detail/index.html?3-760,2008年1-5月份全国电力工业生产简况
