data,sector,hour_data,source,title
3.7亿千瓦,水电,为1144,https://cec.org.cn/detail/index.html?3-297665,2021年1-5月份电力工业运行简况
12.6亿千瓦,火电,为1813,https://cec.org.cn/detail/index.html?3-297665,2021年1-5月份电力工业运行简况
10.9亿千瓦,燃煤发电,为1871,https://cec.org.cn/detail/index.html?3-297665,2021年1-5月份电力工业运行简况
10574万千瓦,燃气发电,为1108,https://cec.org.cn/detail/index.html?3-297665,2021年1-5月份电力工业运行简况
,生物质发电,,https://cec.org.cn/detail/index.html?3-297665,2021年1-5月份电力工业运行简况
5104万千瓦,核电,,https://cec.org.cn/detail/index.html?3-297665,2021年1-5月份电力工业运行简况
2.9亿千瓦,风电,,https://cec.org.cn/detail/index.html?3-297665,2021年1-5月份电力工业运行简况
2.6亿千瓦,太阳能发电,,https://cec.org.cn/detail/index.html?3-297665,2021年1-5月份电力工业运行简况
