data,sector,source,title
3.1亿千瓦,水电,https://cec.org.cn/detail/index.html?3-258809,2019年1-10月份电力工业运行简况
11.7亿千瓦,火电,https://cec.org.cn/detail/index.html?3-258809,2019年1-10月份电力工业运行简况
10.3亿千瓦,燃煤发电,https://cec.org.cn/detail/index.html?3-258809,2019年1-10月份电力工业运行简况
8928万千瓦,燃气发电,https://cec.org.cn/detail/index.html?3-258809,2019年1-10月份电力工业运行简况
4874万千瓦,核电,https://cec.org.cn/detail/index.html?3-258809,2019年1-10月份电力工业运行简况
2.0亿千瓦,风电,https://cec.org.cn/detail/index.html?3-258809,2019年1-10月份电力工业运行简况
1.4亿千瓦,太阳能发电,https://cec.org.cn/detail/index.html?3-258809,2019年1-10月份电力工业运行简况
