data,sector,hour_data,source,title
3.9亿千瓦,水电,为636,https://cec.org.cn/detail/index.html?3-308702,2022年1-3月份电力工业运行简况
13.0亿千瓦,火电,为1115,https://cec.org.cn/detail/index.html?3-308702,2022年1-3月份电力工业运行简况
11.1亿千瓦,燃煤发电,为1169,https://cec.org.cn/detail/index.html?3-308702,2022年1-3月份电力工业运行简况
10858万千瓦,燃气发电,为576,https://cec.org.cn/detail/index.html?3-308702,2022年1-3月份电力工业运行简况
3883万千瓦,生物质发电,,https://cec.org.cn/detail/index.html?3-308702,2022年1-3月份电力工业运行简况
5443万千瓦,核电,,https://cec.org.cn/detail/index.html?3-308702,2022年1-3月份电力工业运行简况
3.4亿千瓦,风电,,https://cec.org.cn/detail/index.html?3-308702,2022年1-3月份电力工业运行简况
3.2亿千瓦,太阳能发电,,https://cec.org.cn/detail/index.html?3-308702,2022年1-3月份电力工业运行简况
