data,sector,source,title
2.7亿千瓦,水电,https://cec.org.cn/detail/index.html?3-126656,2015年1-10月份电力工业运行简况
9.5亿千瓦,火电,https://cec.org.cn/detail/index.html?3-126656,2015年1-10月份电力工业运行简况
2414万千瓦,核电,https://cec.org.cn/detail/index.html?3-126656,2015年1-10月份电力工业运行简况
11061万千瓦,风电,https://cec.org.cn/detail/index.html?3-126656,2015年1-10月份电力工业运行简况
