data,sector,source,title
2.58亿千瓦,水电,https://cec.org.cn/detail/index.html?3-126642,2014年1-8月份电力工业运行简况
8.83亿千瓦,火电,https://cec.org.cn/detail/index.html?3-126642,2014年1-8月份电力工业运行简况
1778万千瓦,核电,https://cec.org.cn/detail/index.html?3-126642,2014年1-8月份电力工业运行简况
8395万千瓦,风电,https://cec.org.cn/detail/index.html?3-126642,2014年1-8月份电力工业运行简况
