datetime,Coal,region,Wind,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2020-03-01 00:00:00,2188,TEN,0,2364,16,19,0,7236,5170
2020-03-01 01:00:00,2186,TEN,0,3746,0,20,0,7238,5024
2020-03-01 02:00:00,2173,TEN,0,4143,0,17,0,7240,4948
2020-03-01 03:00:00,2189,TEN,0,4389,0,19,0,7240,4913
2020-03-01 04:00:00,2185,TEN,0,4390,0,17,0,7239,4840
2020-03-01 05:00:00,2186,TEN,0,4367,1,20,0,7241,4497
2020-03-01 06:00:00,2184,TEN,0,4370,0,19,0,7246,4185
2020-03-01 07:00:00,2190,TEN,0,4377,-2,20,0,7245,3889
2020-03-01 08:00:00,2178,TEN,0,4403,0,22,0,7251,3918
2020-03-01 09:00:00,2370,TEN,0,4363,0,23,0,7245,3979
2020-03-01 10:00:00,2987,TEN,0,4051,-1,19,0,7250,3513
2020-03-01 11:00:00,3426,TEN,0,3594,0,23,0,7253,3842
2020-03-01 12:00:00,3579,TEN,0,4056,0,19,0,7247,3942
2020-03-01 13:00:00,3566,TEN,0,4355,6,23,0,7254,3988
2020-03-01 14:00:00,3597,TEN,0,4655,42,22,0,7251,3741
2020-03-01 15:00:00,3578,TEN,0,4375,93,22,0,7251,3550
2020-03-01 16:00:00,3508,TEN,0,3717,148,23,0,7247,3061
2020-03-01 17:00:00,2854,TEN,0,3479,149,19,0,7239,2803
2020-03-01 18:00:00,2570,TEN,0,2916,199,20,0,7240,2724
2020-03-01 19:00:00,2116,TEN,0,2748,160,8,0,7224,2805
2020-03-01 20:00:00,1804,TEN,0,2744,172,9,0,7218,2735
2020-03-01 21:00:00,1763,TEN,0,2749,143,8,0,7207,2540
2020-03-01 22:00:00,1946,TEN,0,2411,124,9,0,7207,2842
2020-03-01 23:00:00,2156,TEN,0,2409,62,16,0,7206,3001
2020-03-02 00:00:00,2144,TEN,0,3060,4,17,0,7208,3223
2020-03-02 01:00:00,2157,TEN,0,4088,0,17,0,7209,3163
2020-03-02 02:00:00,2146,TEN,0,4384,-1,20,0,7197,2905
2020-03-02 03:00:00,2150,TEN,0,4355,0,19,0,7201,2595
2020-03-02 04:00:00,2146,TEN,0,3772,0,20,0,7201,2521
2020-03-02 05:00:00,1901,TEN,0,2999,0,19,0,7211,2647
2020-03-02 06:00:00,1786,TEN,0,2446,-1,17,0,7211,2682
2020-03-02 07:00:00,1737,TEN,0,2443,-2,23,0,7208,2478
2020-03-02 08:00:00,1696,TEN,0,2443,0,16,0,7208,2399
2020-03-02 09:00:00,1691,TEN,0,2442,0,17,0,7206,2476
2020-03-02 10:00:00,1704,TEN,0,2453,0,14,0,7201,2704
2020-03-02 11:00:00,1835,TEN,0,3015,0,17,0,7203,2758
2020-03-02 12:00:00,2257,TEN,0,3955,-1,20,0,7213,2871
2020-03-02 13:00:00,2723,TEN,0,4400,0,16,0,7217,3187
2020-03-02 14:00:00,2924,TEN,0,4332,6,17,0,7210,3336
2020-03-02 15:00:00,2971,TEN,0,4286,11,20,0,7211,3327
2020-03-02 16:00:00,3017,TEN,0,4283,28,19,0,7205,3341
2020-03-02 17:00:00,3043,TEN,0,4255,37,23,0,7202,3312
2020-03-02 18:00:00,2992,TEN,0,4276,44,22,0,7198,3291
2020-03-02 19:00:00,3041,TEN,0,4216,51,25,0,7200,3093
2020-03-02 20:00:00,2980,TEN,0,4192,66,23,0,7191,2813
2020-03-02 21:00:00,2752,TEN,0,4206,69,22,0,7202,2844
2020-03-02 22:00:00,2714,TEN,0,4219,58,23,0,7187,2966
2020-03-02 23:00:00,3119,TEN,0,4221,26,22,0,7181,2950
2020-03-03 00:00:00,3617,TEN,0,4242,5,22,0,7188,2969
2020-03-03 01:00:00,3539,TEN,0,4293,0,23,0,7184,3267
2020-03-03 02:00:00,3609,TEN,0,4242,0,22,0,7191,3039
2020-03-03 03:00:00,3485,TEN,0,3760,-1,23,0,7187,3016
2020-03-03 04:00:00,3032,TEN,0,3491,0,19,0,7190,2814
2020-03-03 05:00:00,2365,TEN,0,3230,-2,20,0,7183,2701
2020-03-03 06:00:00,2186,TEN,0,2671,0,17,0,7183,2599
2020-03-03 07:00:00,2178,TEN,0,2426,-1,16,0,7180,2266
2020-03-03 08:00:00,2187,TEN,0,2374,0,14,0,7174,1771
2020-03-03 09:00:00,2190,TEN,0,2388,0,17,0,7182,1587
2020-03-03 10:00:00,2211,TEN,0,2411,-1,6,0,7180,1655
2020-03-03 11:00:00,2257,TEN,0,2868,0,0,0,7178,1521
2020-03-03 12:00:00,2201,TEN,0,3253,0,0,0,7175,2280
2020-03-03 13:00:00,2495,TEN,0,3452,1,3,0,7185,2853
2020-03-03 14:00:00,2735,TEN,0,3409,30,8,0,7184,2738
2020-03-03 15:00:00,2867,TEN,0,3409,76,8,0,7185,2795
2020-03-03 16:00:00,2863,TEN,0,3322,117,14,0,7186,2777
2020-03-03 17:00:00,2795,TEN,0,3303,154,12,0,7180,2592
2020-03-03 18:00:00,2687,TEN,0,3255,173,19,0,7171,2494
2020-03-03 19:00:00,2627,TEN,0,2992,179,11,0,7166,2603
2020-03-03 20:00:00,2664,TEN,0,2866,187,17,0,7151,2483
2020-03-03 21:00:00,2676,TEN,0,2863,167,17,0,7147,2674
2020-03-03 22:00:00,2670,TEN,0,2858,104,14,0,7157,2548
2020-03-03 23:00:00,2664,TEN,0,2963,36,17,0,7149,2836
2020-03-04 00:00:00,2971,TEN,0,3393,5,19,0,7160,2649
2020-03-04 01:00:00,3017,TEN,0,3707,-1,17,0,7157,3127
2020-03-04 02:00:00,3010,TEN,0,3724,0,20,0,7167,2983
2020-03-04 03:00:00,2986,TEN,0,3352,-2,17,0,7174,2886
2020-03-04 04:00:00,2379,TEN,0,2949,-1,19,0,7184,3059
2020-03-04 05:00:00,2097,TEN,0,2819,0,14,0,7188,2789
2020-03-04 06:00:00,2080,TEN,0,2523,0,11,0,7186,2424
2020-03-04 07:00:00,2072,TEN,0,2467,72,17,0,7189,1938
2020-03-04 08:00:00,2085,TEN,0,2338,-1,17,0,7197,1911
2020-03-04 09:00:00,2075,TEN,0,2342,0,17,0,7195,1892
2020-03-04 10:00:00,2083,TEN,0,2621,0,17,0,7198,1765
2020-03-04 11:00:00,2116,TEN,0,3126,0,5,0,7197,1952
2020-03-04 12:00:00,2658,TEN,0,3320,0,3,0,7197,2728
2020-03-04 13:00:00,2858,TEN,0,3773,1,3,0,7203,3150
2020-03-04 14:00:00,2835,TEN,0,3757,39,0,0,7202,3242
2020-03-04 15:00:00,2625,TEN,0,3775,49,8,0,7197,3020
2020-03-04 16:00:00,2548,TEN,0,3603,44,9,0,7205,2941
2020-03-04 17:00:00,2547,TEN,0,3316,57,8,0,7207,3036
2020-03-04 18:00:00,2542,TEN,0,3330,56,0,0,7198,2874
2020-03-04 19:00:00,2523,TEN,0,3299,39,0,0,7196,2846
2020-03-04 20:00:00,2536,TEN,0,3326,27,0,0,7196,3049
2020-03-04 21:00:00,2551,TEN,0,3343,23,0,0,7195,3002
2020-03-04 22:00:00,2533,TEN,0,3347,11,3,0,7195,3159
2020-03-04 23:00:00,2767,TEN,0,3391,5,8,0,7199,3213
2020-03-05 00:00:00,2969,TEN,0,3660,26,6,0,7200,3270
2020-03-05 01:00:00,3314,TEN,0,4236,-2,5,0,7197,3172
2020-03-05 02:00:00,3592,TEN,0,4280,-1,6,0,7201,2826
2020-03-05 03:00:00,3356,TEN,0,4001,0,3,0,7205,2840
2020-03-05 04:00:00,2694,TEN,0,3679,-1,0,0,7201,2969
2020-03-05 05:00:00,2464,TEN,0,3224,0,0,0,7203,2638
2020-03-05 06:00:00,2131,TEN,0,2660,0,0,0,7207,2802
2020-03-05 07:00:00,2103,TEN,0,2317,0,0,0,7209,2690
2020-03-05 08:00:00,2096,TEN,0,2316,0,0,0,7212,2485
2020-03-05 09:00:00,2110,TEN,0,2315,-1,0,0,7205,2458
2020-03-05 10:00:00,2087,TEN,0,2321,0,0,0,7209,2570
2020-03-05 11:00:00,2116,TEN,0,2643,-2,0,0,7210,2751
2020-03-05 12:00:00,2482,TEN,0,3338,0,14,0,7208,3240
2020-03-05 13:00:00,3345,TEN,0,3707,0,14,0,7218,3298
2020-03-05 14:00:00,3389,TEN,0,3790,18,11,0,7211,3179
2020-03-05 15:00:00,3199,TEN,0,3629,31,11,0,7212,3292
2020-03-05 16:00:00,3059,TEN,0,3603,72,14,0,7214,2972
2020-03-05 17:00:00,2949,TEN,0,3608,117,11,0,7209,2786
2020-03-05 18:00:00,2912,TEN,0,3376,179,6,0,7211,2892
2020-03-05 19:00:00,2771,TEN,0,3101,202,6,0,7205,2773
2020-03-05 20:00:00,2481,TEN,0,3125,214,0,0,7209,2646
2020-03-05 21:00:00,2412,TEN,0,2839,226,2,0,7199,2779
2020-03-05 22:00:00,2428,TEN,0,2679,214,0,0,7203,2807
2020-03-05 23:00:00,2526,TEN,0,2688,138,3,0,7198,2867
2020-03-06 00:00:00,2676,TEN,0,2951,21,3,0,7202,3066
2020-03-06 01:00:00,2890,TEN,0,3848,-2,6,0,7199,3453
2020-03-06 02:00:00,3015,TEN,0,3801,0,5,0,7200,3466
2020-03-06 03:00:00,2910,TEN,0,3724,0,3,0,7199,3248
2020-03-06 04:00:00,2497,TEN,0,3580,0,0,0,7196,2950
2020-03-06 05:00:00,2069,TEN,0,3314,0,3,0,7202,2745
2020-03-06 06:00:00,2064,TEN,0,2572,0,5,0,7202,2796
2020-03-06 07:00:00,2072,TEN,0,2312,-1,3,0,7209,2777
2020-03-06 08:00:00,2062,TEN,0,2313,0,9,0,7210,2696
2020-03-06 09:00:00,2084,TEN,0,2330,42,11,0,7214,2721
2020-03-06 10:00:00,2072,TEN,0,2316,0,5,0,7214,2967
2020-03-06 11:00:00,2074,TEN,0,2523,0,6,0,7213,3435
2020-03-06 12:00:00,2539,TEN,0,3613,0,14,0,7218,3669
2020-03-06 13:00:00,3051,TEN,0,4410,7,17,0,7220,3694
2020-03-06 14:00:00,2987,TEN,0,4593,114,14,0,7227,3647
2020-03-06 15:00:00,3271,TEN,0,3965,221,14,0,7225,3731
2020-03-06 16:00:00,3472,TEN,0,3824,251,19,0,7229,3457
2020-03-06 17:00:00,3567,TEN,0,3671,239,0,0,7225,3459
2020-03-06 18:00:00,3471,TEN,0,3455,235,3,0,7226,3431
2020-03-06 19:00:00,3150,TEN,0,3447,234,6,0,7230,3284
2020-03-06 20:00:00,2711,TEN,0,3359,237,0,0,7226,3406
2020-03-06 21:00:00,2379,TEN,0,3415,237,5,0,7220,3563
2020-03-06 22:00:00,2323,TEN,0,3414,241,12,0,7227,3508
2020-03-06 23:00:00,2531,TEN,0,3452,146,8,0,7231,3670
2020-03-07 00:00:00,3270,TEN,0,3649,25,6,0,7227,3795
2020-03-07 01:00:00,3636,TEN,0,4213,0,8,0,7227,3966
