datetime,Coal,region,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2020-03-01 00:00:00,4100,CAR,1270,41,1174,0,11040,7228
2020-03-01 01:00:00,4571,CAR,1396,37,1185,-1,11031,7763
2020-03-01 02:00:00,4575,CAR,1473,4,1217,0,11035,8050
2020-03-01 03:00:00,4618,CAR,1496,3,1204,0,11036,8034
2020-03-01 04:00:00,4596,CAR,1422,-2,1195,0,11034,8064
2020-03-01 05:00:00,4580,CAR,1358,0,1193,0,11032,7947
2020-03-01 06:00:00,4737,CAR,1208,0,1192,0,11025,8262
2020-03-01 07:00:00,4917,CAR,1199,0,1175,0,11040,8291
2020-03-01 08:00:00,5188,CAR,1297,0,1193,0,11035,8330
2020-03-01 09:00:00,5576,CAR,1477,-2,1196,0,11035,8382
2020-03-01 10:00:00,6064,CAR,1501,-1,1197,0,11034,8708
2020-03-01 11:00:00,5952,CAR,1602,-1,1197,0,11035,9366
2020-03-01 12:00:00,5989,CAR,1936,-1,1196,0,11035,9762
2020-03-01 13:00:00,6158,CAR,2121,619,1148,0,11036,9618
2020-03-01 14:00:00,6201,CAR,1773,2067,1027,0,11039,7713
2020-03-01 15:00:00,5481,CAR,1120,2982,916,0,11038,6444
2020-03-01 16:00:00,4266,CAR,1060,3403,818,0,11034,5509
2020-03-01 17:00:00,3701,CAR,884,3516,728,0,11034,5095
2020-03-01 18:00:00,3555,CAR,503,3514,700,0,11037,4744
2020-03-01 19:00:00,3468,CAR,424,3429,690,0,11035,4340
2020-03-01 20:00:00,3183,CAR,368,3052,694,0,11034,4365
2020-03-01 21:00:00,2991,CAR,308,2601,704,0,11024,4517
2020-03-01 22:00:00,2754,CAR,317,1623,777,-1,11032,5274
2020-03-01 23:00:00,2930,CAR,707,466,945,0,11025,5980
2020-03-02 00:00:00,3537,CAR,1017,41,1025,0,11023,6719
2020-03-02 01:00:00,4122,CAR,1002,38,1162,0,11026,7027
2020-03-02 02:00:00,4121,CAR,1022,4,1203,0,11026,7000
2020-03-02 03:00:00,3901,CAR,1129,3,1180,0,11022,6854
2020-03-02 04:00:00,3319,CAR,1056,0,1151,0,11023,6833
2020-03-02 05:00:00,3151,CAR,871,-1,1113,0,11030,6442
