datetime,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],year,month,month_date,weekday,hour,date
2022-01-01 00:00:00,0.0,,,218.398,,,,,,101.0,,2243.0,10484.0,,,0.0,55.0,,37.0,,1122.75,2022,1,01-01,Saturday,0,2022-01-01
2022-01-01 01:00:00,0.0,,,218.394,,,,,,112.0,,2285.0,9804.0,,,0.0,64.0,,32.0,,1075.0,2022,1,01-01,Saturday,1,2022-01-01
2022-01-01 02:00:00,0.0,,,218.389,,,,,,106.0,,2251.0,9836.0,,,0.0,65.0,,35.0,,966.0,2022,1,01-01,Saturday,2,2022-01-01
2022-01-01 03:00:00,0.0,,,218.385,,,,,,109.0,,2259.0,10141.0,,,0.0,62.0,,34.0,,815.0,2022,1,01-01,Saturday,3,2022-01-01
2022-01-01 04:00:00,0.0,,,218.38,,,,,,111.0,,2258.0,9269.0,,,0.0,64.0,,33.0,,706.0,2022,1,01-01,Saturday,4,2022-01-01
2022-01-01 05:00:00,0.0,,,218.376,,,,,,100.0,,2246.0,9031.0,,,0.0,59.0,,32.0,,660.0,2022,1,01-01,Saturday,5,2022-01-01
2022-01-01 06:00:00,0.0,,,218.371,,,,,,104.0,,2233.0,9195.0,,,0.0,63.0,,32.0,,662.0,2022,1,01-01,Saturday,6,2022-01-01
2022-01-01 07:00:00,0.0,,,218.367,,,,,,127.0,,2219.0,9138.0,,,0.0,60.0,,32.0,,719.0,2022,1,01-01,Saturday,7,2022-01-01
2022-01-01 08:00:00,0.0,,,218.362,,,,,,135.0,,2239.0,9050.0,,,0.0,52.0,,28.0,,901.0,2022,1,01-01,Saturday,8,2022-01-01
2022-01-01 09:00:00,0.0,,,218.358,,,,,,140.0,,2249.0,9361.0,,,0.0,48.0,,31.0,,1146.0,2022,1,01-01,Saturday,9,2022-01-01
2022-01-01 10:00:00,0.0,,,218.353,,,,,,143.0,,2266.0,9692.0,,,0.0,48.0,,35.0,,1149.684,2022,1,01-01,Saturday,10,2022-01-01
2022-01-01 11:00:00,0.0,,,218.349,,,,,,142.0,,2246.0,9848.0,,,0.0,49.0,,33.0,,1153.367,2022,1,01-01,Saturday,11,2022-01-01
2022-01-01 12:00:00,0.0,,,218.344,,,,,,141.0,,2244.0,9994.0,,,0.0,50.0,,32.0,,1157.051,2022,1,01-01,Saturday,12,2022-01-01
2022-01-01 13:00:00,0.0,,,218.34,,,,,,141.0,,2238.0,9785.0,,,0.0,52.0,,31.0,,1160.734,2022,1,01-01,Saturday,13,2022-01-01
2022-01-01 14:00:00,0.0,,,218.335,,,,,,140.0,,2227.0,9508.0,,,0.0,52.0,,31.0,,1164.418,2022,1,01-01,Saturday,14,2022-01-01
2022-01-01 15:00:00,0.0,,,218.331,,,,,,143.0,,2232.0,10186.0,,,0.0,53.0,,34.0,,1168.101,2022,1,01-01,Saturday,15,2022-01-01
2022-01-01 16:00:00,0.0,,,218.326,,,,,,141.0,,2217.0,10546.0,,,0.0,53.0,,31.0,,1171.785,2022,1,01-01,Saturday,16,2022-01-01
2022-01-01 17:00:00,0.0,,,218.322,,,,,,140.0,,2243.0,11096.0,,,0.0,53.0,,31.0,,1175.468,2022,1,01-01,Saturday,17,2022-01-01
2022-01-01 18:00:00,0.0,,,218.317,,,,,,150.0,,2262.0,12301.0,,,0.0,52.0,,30.0,,1179.152,2022,1,01-01,Saturday,18,2022-01-01
2022-01-01 19:00:00,0.0,,,218.313,,,,,,149.0,,2283.0,12403.0,,,0.0,50.0,,29.0,,1182.835,2022,1,01-01,Saturday,19,2022-01-01
2022-01-01 20:00:00,0.0,,,218.308,,,,,,141.0,,2296.0,11023.0,,,0.0,48.0,,29.0,,1186.519,2022,1,01-01,Saturday,20,2022-01-01
2022-01-01 21:00:00,0.0,,,218.304,,,,,,138.0,,2217.0,10002.0,,,0.0,49.0,,30.0,,1190.203,2022,1,01-01,Saturday,21,2022-01-01
2022-01-01 22:00:00,0.0,,,218.299,,,,,,127.0,,2217.0,9523.0,,,0.0,48.0,,28.0,,1193.886,2022,1,01-01,Saturday,22,2022-01-01
2022-01-01 23:00:00,0.0,,,218.295,,,,,,127.0,,2228.0,9124.0,,,0.0,47.0,,37.0,,1197.57,2022,1,01-01,Saturday,23,2022-01-01
2022-01-02 00:00:00,0.0,,,218.29,,,,,,128.0,,2216.0,8654.0,,,0.0,50.0,,40.0,,1201.253,2022,1,01-02,Sunday,0,2022-01-02
2022-01-02 01:00:00,0.0,,,218.286,,,,,,104.0,,2154.0,8606.0,,,0.0,53.0,,41.0,,1204.937,2022,1,01-02,Sunday,1,2022-01-02
2022-01-02 02:00:00,0.0,,,218.281,,,,,,104.0,,2131.0,8719.0,,,0.0,67.0,,41.0,,1208.62,2022,1,01-02,Sunday,2,2022-01-02
2022-01-02 03:00:00,0.0,,,218.277,,,,,,102.0,,2152.0,8449.0,,,0.0,51.0,,38.0,,1212.304,2022,1,01-02,Sunday,3,2022-01-02
2022-01-02 04:00:00,0.0,,,218.272,,,,,,101.0,,2161.0,8193.0,,,0.0,50.0,,37.0,,1215.987,2022,1,01-02,Sunday,4,2022-01-02
2022-01-02 05:00:00,0.0,,,218.268,,,,,,95.0,,2179.0,7810.0,,,0.0,50.0,,30.0,,1219.671,2022,1,01-02,Sunday,5,2022-01-02
2022-01-02 06:00:00,0.0,,,218.263,,,,,,102.0,,2210.0,7619.0,,,0.0,50.0,,28.0,,1223.354,2022,1,01-02,Sunday,6,2022-01-02
