datetime,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],year,month,month_date,weekday,hour,date
2022-01-01 00:00:00,702.0,,507.0,6650.0,2199.0,170.0,,,640.0,631.0,53.0,2373.0,425.0,,,2153.0,,0.0,37.0,,1805.0,2022,1,01-01,Saturday,0,2022-01-01
2022-01-01 01:00:00,680.0,,505.0,6821.0,1565.0,180.0,,,639.0,46.0,62.0,2465.0,301.0,,,1378.0,,0.0,35.0,,1885.0,2022,1,01-01,Saturday,1,2022-01-01
2022-01-01 02:00:00,677.0,,517.0,6234.0,1465.0,202.0,,,639.0,1.0,103.0,2115.0,242.0,,,1365.0,,0.0,36.0,,2024.0,2022,1,01-01,Saturday,2,2022-01-01
2022-01-01 03:00:00,683.0,,532.0,5559.0,1372.0,268.0,,,640.0,0.0,131.0,1951.0,200.0,,,1390.0,,0.0,36.0,,2140.0,2022,1,01-01,Saturday,3,2022-01-01
2022-01-01 04:00:00,670.0,,545.0,5212.0,1291.0,290.0,,,639.0,0.0,700.0,1831.0,155.0,,,1335.0,,0.0,36.0,,2233.0,2022,1,01-01,Saturday,4,2022-01-01
2022-01-01 05:00:00,656.0,,553.0,4672.0,1284.0,187.0,,,648.0,0.0,735.0,1842.0,158.0,,,1323.0,,0.0,35.0,,2368.0,2022,1,01-01,Saturday,5,2022-01-01
2022-01-01 06:00:00,649.0,,555.0,4667.0,1296.0,169.0,,,648.0,0.0,334.0,1818.0,160.0,,,1398.0,,0.0,37.0,,2151.0,2022,1,01-01,Saturday,6,2022-01-01
2022-01-01 07:00:00,644.0,,553.0,4900.0,1306.0,169.0,,,649.0,0.0,299.0,1930.0,159.0,,,1354.0,,0.0,36.0,,1820.0,2022,1,01-01,Saturday,7,2022-01-01
2022-01-01 08:00:00,642.0,,553.0,4798.0,1304.0,180.0,,,648.0,0.0,702.0,2192.0,206.0,,,1296.0,,43.0,34.0,,1793.0,2022,1,01-01,Saturday,8,2022-01-01
2022-01-01 09:00:00,644.0,,555.0,4258.0,1295.0,29.0,,,648.0,0.0,682.0,2484.0,239.0,,,1330.0,,900.0,35.0,,1759.0,2022,1,01-01,Saturday,9,2022-01-01
