datetime,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],year,month,month_date,weekday,hour,date
2022-01-01 00:00:00,,596.225,,,,,,,,,,1.0,,,,,,,,,7.0,2022,1,01-01,Saturday,0,2022-01-01
2022-01-01 01:00:00,,595.699,,,,,,,,,,1.0,,,,,,,,,12.0,2022,1,01-01,Saturday,1,2022-01-01
2022-01-01 02:00:00,,595.173,,,,,,,,,,1.0,,,,,,,,,14.0,2022,1,01-01,Saturday,2,2022-01-01
2022-01-01 03:00:00,,594.647,,,,,,,,,,1.0,,,,,,,,,20.0,2022,1,01-01,Saturday,3,2022-01-01
2022-01-01 04:00:00,,594.121,,,,,,,,,,1.0,,,,,,,,,21.0,2022,1,01-01,Saturday,4,2022-01-01
2022-01-01 05:00:00,,593.595,,,,,,,,,,1.0,,,,,,,,,11.0,2022,1,01-01,Saturday,5,2022-01-01
2022-01-01 06:00:00,,593.069,,,,,,,,,,1.0,,,,,,,,,11.0,2022,1,01-01,Saturday,6,2022-01-01
2022-01-01 07:00:00,,592.543,,,,,,,,,,1.0,,,,,,,,,14.0,2022,1,01-01,Saturday,7,2022-01-01
2022-01-01 08:00:00,,592.017,,,,,,,,,,1.0,,,,,,,,,13.0,2022,1,01-01,Saturday,8,2022-01-01
2022-01-01 09:00:00,,591.491,,,,,,,,,,1.0,,,,,,,,,5.0,2022,1,01-01,Saturday,9,2022-01-01
2022-01-01 10:00:00,,590.965,,,,,,,,,,1.0,,,,,,,,,17.0,2022,1,01-01,Saturday,10,2022-01-01
2022-01-01 11:00:00,,590.439,,,,,,,,,,1.0,,,,,,,,,18.0,2022,1,01-01,Saturday,11,2022-01-01
2022-01-01 12:00:00,,589.913,,,,,,,,,,1.0,,,,,,,,,24.0,2022,1,01-01,Saturday,12,2022-01-01
2022-01-01 13:00:00,,589.387,,,,,,,,,,1.0,,,,,,,,,27.0,2022,1,01-01,Saturday,13,2022-01-01
2022-01-01 14:00:00,,588.861,,,,,,,,,,1.0,,,,,,,,,26.0,2022,1,01-01,Saturday,14,2022-01-01
2022-01-01 15:00:00,,588.335,,,,,,,,,,1.0,,,,,,,,,21.0,2022,1,01-01,Saturday,15,2022-01-01
2022-01-01 16:00:00,,587.809,,,,,,,,,,1.0,,,,,,,,,26.0,2022,1,01-01,Saturday,16,2022-01-01
2022-01-01 17:00:00,,587.283,,,,,,,,,,1.0,,,,,,,,,27.0,2022,1,01-01,Saturday,17,2022-01-01
2022-01-01 18:00:00,,586.757,,,,,,,,,,1.0,,,,,,,,,20.0,2022,1,01-01,Saturday,18,2022-01-01
2022-01-01 19:00:00,,586.231,,,,,,,,,,1.0,,,,,,,,,23.0,2022,1,01-01,Saturday,19,2022-01-01
2022-01-01 20:00:00,,585.705,,,,,,,,,,1.0,,,,,,,,,25.0,2022,1,01-01,Saturday,20,2022-01-01
2022-01-01 21:00:00,,585.179,,,,,,,,,,1.0,,,,,,,,,24.0,2022,1,01-01,Saturday,21,2022-01-01
2022-01-01 22:00:00,,584.653,,,,,,,,,,1.0,,,,,,,,,15.0,2022,1,01-01,Saturday,22,2022-01-01
2022-01-01 23:00:00,,584.127,,,,,,,,,,1.0,,,,,,,,,12.0,2022,1,01-01,Saturday,23,2022-01-01
2022-01-02 00:00:00,,583.601,,,,,,,,,,1.0,,,,,,,,,13.0,2022,1,01-02,Sunday,0,2022-01-02
2022-01-02 01:00:00,,583.075,,,,,,,,,,1.0,,,,,,,,,14.0,2022,1,01-02,Sunday,1,2022-01-02
2022-01-02 02:00:00,,582.549,,,,,,,,,,1.0,,,,,,,,,10.0,2022,1,01-02,Sunday,2,2022-01-02
2022-01-02 03:00:00,,582.023,,,,,,,,,,1.0,,,,,,,,,9.0,2022,1,01-02,Sunday,3,2022-01-02
2022-01-02 04:00:00,,581.497,,,,,,,,,,1.0,,,,,,,,,6.0,2022,1,01-02,Sunday,4,2022-01-02
2022-01-02 05:00:00,,580.971,,,,,,,,,,1.0,,,,,,,,,5.0,2022,1,01-02,Sunday,5,2022-01-02
2022-01-02 06:00:00,,580.445,,,,,,,,,,1.0,,,,,,,,,8.0,2022,1,01-02,Sunday,6,2022-01-02
2022-01-02 07:00:00,,579.919,,,,,,,,,,1.0,,,,,,,,,6.0,2022,1,01-02,Sunday,7,2022-01-02
2022-01-02 08:00:00,,579.393,,,,,,,,,,1.0,,,,,,,,,4.0,2022,1,01-02,Sunday,8,2022-01-02
2022-01-02 09:00:00,,578.867,,,,,,,,,,1.0,,,,,,,,,4.0,2022,1,01-02,Sunday,9,2022-01-02
2022-01-02 10:00:00,,578.341,,,,,,,,,,1.0,,,,,,,,,1.0,2022,1,01-02,Sunday,10,2022-01-02
2022-01-02 11:00:00,,577.815,,,,,,,,,,1.0,,,,,,,,,0.0,2022,1,01-02,Sunday,11,2022-01-02
2022-01-02 12:00:00,,577.289,,,,,,,,,,1.0,,,,,,,,,0.0,2022,1,01-02,Sunday,12,2022-01-02
2022-01-02 13:00:00,,576.763,,,,,,,,,,1.0,,,,,,,,,0.0,2022,1,01-02,Sunday,13,2022-01-02
2022-01-02 14:00:00,,576.237,,,,,,,,,,1.0,,,,,,,,,0.0,2022,1,01-02,Sunday,14,2022-01-02
2022-01-02 15:00:00,,575.711,,,,,,,,,,1.0,,,,,,,,,0.0,2022,1,01-02,Sunday,15,2022-01-02
2022-01-02 16:00:00,,575.185,,,,,,,,,,1.0,,,,,,,,,0.0,2022,1,01-02,Sunday,16,2022-01-02
2022-01-02 17:00:00,,574.659,,,,,,,,,,1.0,,,,,,,,,0.0,2022,1,01-02,Sunday,17,2022-01-02
2022-01-02 18:00:00,,574.133,,,,,,,,,,1.0,,,,,,,,,3.0,2022,1,01-02,Sunday,18,2022-01-02
2022-01-02 19:00:00,,573.607,,,,,,,,,,1.0,,,,,,,,,8.0,2022,1,01-02,Sunday,19,2022-01-02
2022-01-02 20:00:00,,573.081,,,,,,,,,,1.0,,,,,,,,,13.0,2022,1,01-02,Sunday,20,2022-01-02
2022-01-02 21:00:00,,572.555,,,,,,,,,,1.0,,,,,,,,,18.0,2022,1,01-02,Sunday,21,2022-01-02
2022-01-02 22:00:00,,572.029,,,,,,,,,,1.0,,,,,,,,,18.0,2022,1,01-02,Sunday,22,2022-01-02
2022-01-02 23:00:00,,571.503,,,,,,,,,,1.0,,,,,,,,,18.0,2022,1,01-02,Sunday,23,2022-01-02
2022-01-03 00:00:00,,570.977,,,,,,,,,,1.0,,,,,,,,,15.0,2022,1,01-03,Monday,0,2022-01-03
2022-01-03 01:00:00,,570.451,,,,,,,,,,1.0,,,,,,,,,16.0,2022,1,01-03,Monday,1,2022-01-03
2022-01-03 02:00:00,,569.925,,,,,,,,,,1.0,,,,,,,,,13.0,2022,1,01-03,Monday,2,2022-01-03
2022-01-03 03:00:00,,569.399,,,,,,,,,,1.0,,,,,,,,,11.0,2022,1,01-03,Monday,3,2022-01-03
2022-01-03 04:00:00,,568.873,,,,,,,,,,1.0,,,,,,,,,7.0,2022,1,01-03,Monday,4,2022-01-03
2022-01-03 05:00:00,,568.347,,,,,,,,,,1.0,,,,,,,,,7.0,2022,1,01-03,Monday,5,2022-01-03
2022-01-03 06:00:00,,567.821,,,,,,,,,,1.0,,,,,,,,,12.0,2022,1,01-03,Monday,6,2022-01-03
2022-01-03 07:00:00,,567.295,,,,,,,,,,1.0,,,,,,,,,21.0,2022,1,01-03,Monday,7,2022-01-03
2022-01-03 08:00:00,,566.769,,,,,,,,,,1.0,,,,,,,,,19.0,2022,1,01-03,Monday,8,2022-01-03
2022-01-03 09:00:00,,566.243,,,,,,,,,,1.0,,,,,,,,,16.0,2022,1,01-03,Monday,9,2022-01-03
2022-01-03 10:00:00,,565.717,,,,,,,,,,1.0,,,,,,,,,11.0,2022,1,01-03,Monday,10,2022-01-03
2022-01-03 11:00:00,,565.191,,,,,,,,,,1.0,,,,,,,,,6.0,2022,1,01-03,Monday,11,2022-01-03
2022-01-03 12:00:00,,564.665,,,,,,,,,,1.0,,,,,,,,,6.0,2022,1,01-03,Monday,12,2022-01-03
2022-01-03 13:00:00,,564.139,,,,,,,,,,1.0,,,,,,,,,3.0,2022,1,01-03,Monday,13,2022-01-03
2022-01-03 14:00:00,,563.613,,,,,,,,,,1.0,,,,,,,,,9.0,2022,1,01-03,Monday,14,2022-01-03
2022-01-03 15:00:00,,563.087,,,,,,,,,,1.0,,,,,,,,,13.0,2022,1,01-03,Monday,15,2022-01-03
2022-01-03 16:00:00,,562.561,,,,,,,,,,1.0,,,,,,,,,10.0,2022,1,01-03,Monday,16,2022-01-03
2022-01-03 17:00:00,,562.035,,,,,,,,,,1.0,,,,,,,,,12.0,2022,1,01-03,Monday,17,2022-01-03
2022-01-03 18:00:00,,561.509,,,,,,,,,,1.0,,,,,,,,,13.0,2022,1,01-03,Monday,18,2022-01-03
2022-01-03 19:00:00,,560.983,,,,,,,,,,1.0,,,,,,,,,19.0,2022,1,01-03,Monday,19,2022-01-03
2022-01-03 20:00:00,,560.457,,,,,,,,,,1.0,,,,,,,,,17.0,2022,1,01-03,Monday,20,2022-01-03
2022-01-03 21:00:00,,559.931,,,,,,,,,,1.0,,,,,,,,,22.0,2022,1,01-03,Monday,21,2022-01-03
2022-01-03 22:00:00,,559.405,,,,,,,,,,1.0,,,,,,,,,14.0,2022,1,01-03,Monday,22,2022-01-03
2022-01-03 23:00:00,,558.879,,,,,,,,,,1.0,,,,,,,,,4.0,2022,1,01-03,Monday,23,2022-01-03
2022-01-04 00:00:00,,558.353,,,,,,,,,,1.0,,,,,,,,,2.0,2022,1,01-04,Tuesday,0,2022-01-04
2022-01-04 01:00:00,,557.827,,,,,,,,,,1.0,,,,,,,,,6.0,2022,1,01-04,Tuesday,1,2022-01-04
2022-01-04 02:00:00,,557.301,,,,,,,,,,1.0,,,,,,,,,11.0,2022,1,01-04,Tuesday,2,2022-01-04
2022-01-04 03:00:00,,556.775,,,,,,,,,,1.0,,,,,,,,,7.0,2022,1,01-04,Tuesday,3,2022-01-04
2022-01-04 04:00:00,,556.249,,,,,,,,,,1.0,,,,,,,,,8.0,2022,1,01-04,Tuesday,4,2022-01-04
2022-01-04 05:00:00,,555.723,,,,,,,,,,1.0,,,,,,,,,6.0,2022,1,01-04,Tuesday,5,2022-01-04
2022-01-04 06:00:00,,555.197,,,,,,,,,,1.0,,,,,,,,,7.0,2022,1,01-04,Tuesday,6,2022-01-04
2022-01-04 07:00:00,,554.671,,,,,,,,,,1.0,,,,,,,,,14.0,2022,1,01-04,Tuesday,7,2022-01-04
2022-01-04 08:00:00,,554.145,,,,,,,,,,1.0,,,,,,,,,13.0,2022,1,01-04,Tuesday,8,2022-01-04
2022-01-04 09:00:00,,553.618,,,,,,,,,,1.0,,,,,,,,,18.0,2022,1,01-04,Tuesday,9,2022-01-04
2022-01-04 10:00:00,,553.092,,,,,,,,,,1.0,,,,,,,,,17.0,2022,1,01-04,Tuesday,10,2022-01-04
2022-01-04 11:00:00,,552.566,,,,,,,,,,1.0,,,,,,,,,12.0,2022,1,01-04,Tuesday,11,2022-01-04
2022-01-04 12:00:00,,552.04,,,,,,,,,,1.0,,,,,,,,,7.0,2022,1,01-04,Tuesday,12,2022-01-04
2022-01-04 13:00:00,,551.514,,,,,,,,,,1.0,,,,,,,,,4.0,2022,1,01-04,Tuesday,13,2022-01-04
2022-01-04 14:00:00,,550.988,,,,,,,,,,1.0,,,,,,,,,5.0,2022,1,01-04,Tuesday,14,2022-01-04
2022-01-04 15:00:00,,550.462,,,,,,,,,,1.0,,,,,,,,,8.0,2022,1,01-04,Tuesday,15,2022-01-04
2022-01-04 16:00:00,,549.936,,,,,,,,,,1.0,,,,,,,,,9.0,2022,1,01-04,Tuesday,16,2022-01-04
2022-01-04 17:00:00,,549.41,,,,,,,,,,1.0,,,,,,,,,8.0,2022,1,01-04,Tuesday,17,2022-01-04
2022-01-04 18:00:00,,548.884,,,,,,,,,,1.0,,,,,,,,,13.0,2022,1,01-04,Tuesday,18,2022-01-04
2022-01-04 19:00:00,,548.358,,,,,,,,,,1.0,,,,,,,,,12.0,2022,1,01-04,Tuesday,19,2022-01-04
2022-01-04 20:00:00,,547.832,,,,,,,,,,1.0,,,,,,,,,10.0,2022,1,01-04,Tuesday,20,2022-01-04
2022-01-04 21:00:00,,547.306,,,,,,,,,,1.0,,,,,,,,,7.0,2022,1,01-04,Tuesday,21,2022-01-04
2022-01-04 22:00:00,,546.78,,,,,,,,,,1.0,,,,,,,,,4.0,2022,1,01-04,Tuesday,22,2022-01-04
2022-01-04 23:00:00,,546.254,,,,,,,,,,1.0,,,,,,,,,9.0,2022,1,01-04,Tuesday,23,2022-01-04
2022-01-05 00:00:00,,545.728,,,,,,,,,,1.0,,,,,,,,,13.0,2022,1,01-05,Wednesday,0,2022-01-05
2022-01-05 01:00:00,,545.202,,,,,,,,,,1.0,,,,,,,,,17.0,2022,1,01-05,Wednesday,1,2022-01-05
2022-01-05 02:00:00,,544.676,,,,,,,,,,1.0,,,,,,,,,13.0,2022,1,01-05,Wednesday,2,2022-01-05
2022-01-05 03:00:00,,544.15,,,,,,,,,,1.0,,,,,,,,,10.0,2022,1,01-05,Wednesday,3,2022-01-05
2022-01-05 04:00:00,,543.624,,,,,,,,,,1.0,,,,,,,,,15.0,2022,1,01-05,Wednesday,4,2022-01-05
2022-01-05 05:00:00,,543.098,,,,,,,,,,1.0,,,,,,,,,17.0,2022,1,01-05,Wednesday,5,2022-01-05
2022-01-05 06:00:00,,542.572,,,,,,,,,,1.0,,,,,,,,,17.0,2022,1,01-05,Wednesday,6,2022-01-05
2022-01-05 07:00:00,,542.046,,,,,,,,,,1.0,,,,,,,,,19.0,2022,1,01-05,Wednesday,7,2022-01-05
2022-01-05 08:00:00,,541.52,,,,,,,,,,1.0,,,,,,,,,19.0,2022,1,01-05,Wednesday,8,2022-01-05
2022-01-05 09:00:00,,540.994,,,,,,,,,,1.0,,,,,,,,,22.0,2022,1,01-05,Wednesday,9,2022-01-05
2022-01-05 10:00:00,,540.468,,,,,,,,,,1.0,,,,,,,,,23.0,2022,1,01-05,Wednesday,10,2022-01-05
2022-01-05 11:00:00,,539.942,,,,,,,,,,1.0,,,,,,,,,23.0,2022,1,01-05,Wednesday,11,2022-01-05
2022-01-05 12:00:00,,539.416,,,,,,,,,,1.0,,,,,,,,,25.0,2022,1,01-05,Wednesday,12,2022-01-05
2022-01-05 13:00:00,,538.89,,,,,,,,,,1.0,,,,,,,,,23.0,2022,1,01-05,Wednesday,13,2022-01-05
2022-01-05 14:00:00,,538.364,,,,,,,,,,1.0,,,,,,,,,15.0,2022,1,01-05,Wednesday,14,2022-01-05
2022-01-05 15:00:00,,537.838,,,,,,,,,,1.0,,,,,,,,,6.0,2022,1,01-05,Wednesday,15,2022-01-05
2022-01-05 16:00:00,,537.312,,,,,,,,,,1.0,,,,,,,,,13.0,2022,1,01-05,Wednesday,16,2022-01-05
2022-01-05 17:00:00,,536.786,,,,,,,,,,1.0,,,,,,,,,27.0,2022,1,01-05,Wednesday,17,2022-01-05
2022-01-05 18:00:00,,536.26,,,,,,,,,,1.0,,,,,,,,,25.0,2022,1,01-05,Wednesday,18,2022-01-05
2022-01-05 19:00:00,,535.734,,,,,,,,,,1.0,,,,,,,,,25.0,2022,1,01-05,Wednesday,19,2022-01-05
2022-01-05 20:00:00,,535.208,,,,,,,,,,1.0,,,,,,,,,23.0,2022,1,01-05,Wednesday,20,2022-01-05
2022-01-05 21:00:00,,534.682,,,,,,,,,,1.0,,,,,,,,,17.0,2022,1,01-05,Wednesday,21,2022-01-05
2022-01-05 22:00:00,,534.156,,,,,,,,,,1.0,,,,,,,,,19.0,2022,1,01-05,Wednesday,22,2022-01-05
2022-01-05 23:00:00,,533.63,,,,,,,,,,1.0,,,,,,,,,19.0,2022,1,01-05,Wednesday,23,2022-01-05
2022-01-06 00:00:00,,533.104,,,,,,,,,,1.0,,,,,,,,,19.0,2022,1,01-06,Thursday,0,2022-01-06
2022-01-06 01:00:00,,532.578,,,,,,,,,,1.0,,,,,,,,,19.0,2022,1,01-06,Thursday,1,2022-01-06
2022-01-06 02:00:00,,532.052,,,,,,,,,,1.0,,,,,,,,,15.0,2022,1,01-06,Thursday,2,2022-01-06
2022-01-06 03:00:00,,531.526,,,,,,,,,,1.0,,,,,,,,,16.0,2022,1,01-06,Thursday,3,2022-01-06
2022-01-06 04:00:00,,531.0,,,,,,,,,,1.0,,,,,,,,,16.0,2022,1,01-06,Thursday,4,2022-01-06
2022-01-06 05:00:00,,555.0,,,,,,,,,,1.0,,,,,,,,,13.0,2022,1,01-06,Thursday,5,2022-01-06
2022-01-06 06:00:00,,592.0,,,,,,,,,,1.0,,,,,,,,,19.0,2022,1,01-06,Thursday,6,2022-01-06
2022-01-06 07:00:00,,617.0,,,,,,,,,,1.0,,,,,,,,,20.0,2022,1,01-06,Thursday,7,2022-01-06
2022-01-06 08:00:00,,621.0,,,,,,,,,,1.0,,,,,,,,,17.0,2022,1,01-06,Thursday,8,2022-01-06
2022-01-06 09:00:00,,619.0,,,,,,,,,,1.0,,,,,,,,,17.0,2022,1,01-06,Thursday,9,2022-01-06
2022-01-06 10:00:00,,618.0,,,,,,,,,,1.0,,,,,,,,,20.0,2022,1,01-06,Thursday,10,2022-01-06
2022-01-06 11:00:00,,620.0,,,,,,,,,,1.0,,,,,,,,,17.0,2022,1,01-06,Thursday,11,2022-01-06
2022-01-06 12:00:00,,615.0,,,,,,,,,,1.0,,,,,,,,,12.0,2022,1,01-06,Thursday,12,2022-01-06
2022-01-06 13:00:00,,623.0,,,,,,,,,,1.0,,,,,,,,,5.0,2022,1,01-06,Thursday,13,2022-01-06
2022-01-06 14:00:00,,632.0,,,,,,,,,,1.0,,,,,,,,,0.0,2022,1,01-06,Thursday,14,2022-01-06
2022-01-06 15:00:00,,633.0,,,,,,,,,,1.0,,,,,,,,,0.0,2022,1,01-06,Thursday,15,2022-01-06
2022-01-06 16:00:00,,637.0,,,,,,,,,,1.0,,,,,,,,,1.0,2022,1,01-06,Thursday,16,2022-01-06
2022-01-06 17:00:00,,639.0,,,,,,,,,,1.0,,,,,,,,,5.0,2022,1,01-06,Thursday,17,2022-01-06
2022-01-06 18:00:00,,640.0,,,,,,,,,,1.0,,,,,,,,,7.0,2022,1,01-06,Thursday,18,2022-01-06
2022-01-06 19:00:00,,642.0,,,,,,,,,,1.0,,,,,,,,,13.0,2022,1,01-06,Thursday,19,2022-01-06
2022-01-06 20:00:00,,641.0,,,,,,,,,,1.0,,,,,,,,,16.0,2022,1,01-06,Thursday,20,2022-01-06
2022-01-06 21:00:00,,632.0,,,,,,,,,,1.0,,,,,,,,,18.0,2022,1,01-06,Thursday,21,2022-01-06
2022-01-06 22:00:00,,636.0,,,,,,,,,,1.0,,,,,,,,,23.0,2022,1,01-06,Thursday,22,2022-01-06
2022-01-06 23:00:00,,639.0,,,,,,,,,,1.0,,,,,,,,,23.0,2022,1,01-06,Thursday,23,2022-01-06
2022-01-07 00:00:00,,635.0,,,,,,,,,,1.0,,,,,,,,,24.0,2022,1,01-07,Friday,0,2022-01-07
2022-01-07 01:00:00,,636.0,,,,,,,,,,1.0,,,,,,,,,22.0,2022,1,01-07,Friday,1,2022-01-07
2022-01-07 02:00:00,,631.0,,,,,,,,,,1.0,,,,,,,,,23.0,2022,1,01-07,Friday,2,2022-01-07
2022-01-07 03:00:00,,630.0,,,,,,,,,,1.0,,,,,,,,,23.0,2022,1,01-07,Friday,3,2022-01-07
2022-01-07 04:00:00,,631.0,,,,,,,,,,1.0,,,,,,,,,18.0,2022,1,01-07,Friday,4,2022-01-07
2022-01-07 05:00:00,,634.0,,,,,,,,,,1.0,,,,,,,,,14.0,2022,1,01-07,Friday,5,2022-01-07
2022-01-07 06:00:00,,633.0,,,,,,,,,,1.0,,,,,,,,,11.0,2022,1,01-07,Friday,6,2022-01-07
2022-01-07 07:00:00,,625.0,,,,,,,,,,1.0,,,,,,,,,10.0,2022,1,01-07,Friday,7,2022-01-07
2022-01-07 08:00:00,,626.0,,,,,,,,,,1.0,,,,,,,,,7.0,2022,1,01-07,Friday,8,2022-01-07
