date,mw,region
2002-08-10 0:00,1925,ОЭС ВОСТОКА
2002-08-10 1:00,1987,ОЭС ВОСТОКА
2002-08-10 2:00,2144,ОЭС ВОСТОКА
2002-08-10 3:00,2256,ОЭС ВОСТОКА
2002-08-10 4:00,2291,ОЭС ВОСТОКА
2002-08-10 5:00,2275,ОЭС ВОСТОКА
2002-08-10 6:00,2222,ОЭС ВОСТОКА
2002-08-10 7:00,2187,ОЭС ВОСТОКА
2002-08-10 8:00,2152,ОЭС ВОСТОКА
2002-08-10 9:00,2040,ОЭС ВОСТОКА
2002-08-10 10:00,2108,ОЭС ВОСТОКА
2002-08-10 11:00,2146,ОЭС ВОСТОКА
2002-08-10 12:00,2152,ОЭС ВОСТОКА
2002-08-10 13:00,2195,ОЭС ВОСТОКА
2002-08-10 14:00,2139,ОЭС ВОСТОКА
2002-08-10 15:00,2414,ОЭС ВОСТОКА
2002-08-10 16:00,2339,ОЭС ВОСТОКА
2002-08-10 17:00,2089,ОЭС ВОСТОКА
2002-08-10 18:00,1926,ОЭС ВОСТОКА
2002-08-10 19:00,1828,ОЭС ВОСТОКА
2002-08-10 20:00,1880,ОЭС ВОСТОКА
2002-08-10 21:00,1738,ОЭС ВОСТОКА
2002-08-10 22:00,1732,ОЭС ВОСТОКА
2002-08-10 23:00,1777,ОЭС ВОСТОКА
