date,mw,region
2015-09-28 0:00,8216,ОЭС СР. ВОЛГИ
2015-09-28 1:00,8367,ОЭС СР. ВОЛГИ
2015-09-28 2:00,8076,ОЭС СР. ВОЛГИ
2015-09-28 3:00,7931,ОЭС СР. ВОЛГИ
2015-09-28 4:00,7795,ОЭС СР. ВОЛГИ
2015-09-28 5:00,8367,ОЭС СР. ВОЛГИ
2015-09-28 6:00,9537,ОЭС СР. ВОЛГИ
2015-09-28 7:00,10212,ОЭС СР. ВОЛГИ
2015-09-28 8:00,9673,ОЭС СР. ВОЛГИ
2015-09-28 9:00,10230,ОЭС СР. ВОЛГИ
2015-09-28 10:00,10404,ОЭС СР. ВОЛГИ
2015-09-28 11:00,11335,ОЭС СР. ВОЛГИ
2015-09-28 12:00,10982,ОЭС СР. ВОЛГИ
2015-09-28 13:00,10689,ОЭС СР. ВОЛГИ
2015-09-28 14:00,10550,ОЭС СР. ВОЛГИ
2015-09-28 15:00,10779,ОЭС СР. ВОЛГИ
2015-09-28 16:00,10086,ОЭС СР. ВОЛГИ
2015-09-28 17:00,10109,ОЭС СР. ВОЛГИ
2015-09-28 18:00,11019,ОЭС СР. ВОЛГИ
2015-09-28 19:00,11111,ОЭС СР. ВОЛГИ
2015-09-28 20:00,10817,ОЭС СР. ВОЛГИ
2015-09-28 21:00,10522,ОЭС СР. ВОЛГИ
2015-09-28 22:00,9419,ОЭС СР. ВОЛГИ
2015-09-28 23:00,9489,ОЭС СР. ВОЛГИ
