datetime,Coal,region,Wind,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2018-10-01 00:00:00,38811,MIDW,2564,973,14,588,4132,10381,17870
2018-10-01 01:00:00,38973,MIDW,2680,972,0,589,4382,10386,17720
2018-10-01 02:00:00,38532,MIDW,3051,825,0,569,4085,10395,16155
2018-10-01 03:00:00,37784,MIDW,3334,718,0,550,3304,10396,13957
2018-10-01 04:00:00,35042,MIDW,3801,693,0,545,2640,10403,12600
2018-10-01 05:00:00,32422,MIDW,4342,626,0,545,2205,10409,11690
2018-10-01 06:00:00,30104,MIDW,4380,614,0,539,2075,10408,10877
2018-10-01 07:00:00,28493,MIDW,4052,614,0,532,2079,10411,10766
2018-10-01 08:00:00,27560,MIDW,3752,613,0,528,2101,10412,10709
2018-10-01 09:00:00,27650,MIDW,3409,608,0,538,2081,10414,10934
2018-10-01 10:00:00,29815,MIDW,3104,609,0,543,2035,10417,11608
2018-10-01 11:00:00,32594,MIDW,3296,671,0,538,2184,10419,13348
2018-10-01 12:00:00,36647,MIDW,3295,663,0,538,2377,10416,15024
2018-10-01 13:00:00,39376,MIDW,3261,687,4,531,2363,10409,15569
2018-10-01 14:00:00,40107,MIDW,3496,694,29,535,2560,10412,16490
2018-10-01 15:00:00,40987,MIDW,3738,690,64,542,2894,10405,17793
2018-10-01 16:00:00,41783,MIDW,3859,661,91,558,3278,10397,19213
2018-10-01 17:00:00,41413,MIDW,4109,677,130,572,3537,10387,20891
2018-10-01 18:00:00,42467,MIDW,3855,757,139,577,3861,10377,22497
2018-10-01 19:00:00,43051,MIDW,3368,959,135,584,4120,10376,23634
2018-10-01 20:00:00,43140,MIDW,3627,967,135,623,4192,10376,24578
2018-10-01 21:00:00,42430,MIDW,3354,984,108,707,4218,10347,25190
2018-10-01 22:00:00,42155,MIDW,3534,994,76,681,4132,10376,25644
2018-10-01 23:00:00,42011,MIDW,3542,985,45,614,4140,10373,25130
2018-10-02 00:00:00,42141,MIDW,3193,981,9,585,4114,10365,24903
2018-10-02 01:00:00,42542,MIDW,2835,979,0,587,4318,10374,24777
2018-10-02 02:00:00,42359,MIDW,2725,820,0,571,4153,10378,22226
2018-10-02 03:00:00,41355,MIDW,2608,662,0,554,3650,10381,18689
2018-10-02 04:00:00,39385,MIDW,2576,635,0,543,3028,10385,16240
2018-10-02 05:00:00,37633,MIDW,2482,632,0,534,2462,10386,14830
2018-10-02 06:00:00,34486,MIDW,2278,643,0,537,2175,10389,14136
2018-10-02 07:00:00,31617,MIDW,1923,643,0,541,2185,10387,13895
2018-10-02 08:00:00,30435,MIDW,1922,640,0,542,2183,10390,13697
2018-10-02 09:00:00,30398,MIDW,1582,643,0,544,2200,10385,13870
2018-10-02 10:00:00,32515,MIDW,1493,675,0,552,2224,10385,14237
2018-10-02 11:00:00,35752,MIDW,1377,704,0,563,2384,10393,16229
2018-10-02 12:00:00,39689,MIDW,1304,691,0,556,2549,10393,18148
2018-10-02 13:00:00,41756,MIDW,1326,695,4,562,3000,10391,19238
2018-10-02 14:00:00,42194,MIDW,1269,701,36,553,3271,10388,20803
2018-10-02 15:00:00,42661,MIDW,1106,701,85,565,3770,10385,22285
2018-10-02 16:00:00,42822,MIDW,1345,709,145,573,4577,10382,24236
2018-10-02 17:00:00,42351,MIDW,1700,737,147,616,4940,10379,25897
2018-10-02 18:00:00,43525,MIDW,2164,798,150,624,5519,10372,27119
2018-10-02 19:00:00,43353,MIDW,2314,1115,167,614,5814,10366,28165
2018-10-02 20:00:00,43003,MIDW,2704,1146,169,611,5593,10361,28535
2018-10-02 21:00:00,42820,MIDW,3381,1143,149,595,4905,10363,28499
2018-10-02 22:00:00,42586,MIDW,3794,1180,94,591,4577,10363,28533
2018-10-02 23:00:00,43025,MIDW,3536,1179,54,593,4505,10364,27984
2018-10-03 00:00:00,42995,MIDW,3430,1117,10,587,4490,10359,27347
2018-10-03 01:00:00,42723,MIDW,4108,1058,0,585,4244,10359,26517
2018-10-03 02:00:00,41928,MIDW,4686,867,0,573,3835,10358,24136
2018-10-03 03:00:00,40760,MIDW,5495,743,0,558,3597,10361,19740
2018-10-03 04:00:00,38522,MIDW,6494,670,0,545,3110,10174,15973
2018-10-03 05:00:00,35857,MIDW,7128,649,0,544,2598,10199,14242
2018-10-03 06:00:00,32480,MIDW,7549,644,0,544,1845,10299,12980
2018-10-03 07:00:00,28728,MIDW,8001,647,0,523,1674,10326,11745
2018-10-03 08:00:00,26832,MIDW,8768,647,0,482,1572,10362,11144
2018-10-03 09:00:00,25997,MIDW,9273,642,0,470,1470,10397,10903
2018-10-03 10:00:00,27000,MIDW,9572,631,0,482,1533,10434,11840
2018-10-03 11:00:00,30166,MIDW,10165,616,0,494,1681,10451,13671
2018-10-03 12:00:00,34936,MIDW,10132,661,0,491,1955,10454,15185
2018-10-03 13:00:00,38134,MIDW,10112,658,8,475,2125,10447,15256
2018-10-03 14:00:00,39122,MIDW,10564,636,63,469,2222,10440,16064
2018-10-03 15:00:00,40174,MIDW,11254,550,123,467,2465,10428,17492
2018-10-03 16:00:00,41076,MIDW,12120,558,187,501,2421,10413,20171
2018-10-03 17:00:00,40495,MIDW,12048,544,205,490,2486,10408,23267
2018-10-03 18:00:00,40164,MIDW,12566,721,149,497,2744,10404,25339
2018-10-03 19:00:00,40127,MIDW,13290,872,162,510,3169,10400,26925
2018-10-03 20:00:00,40314,MIDW,13363,931,156,511,3550,10401,28951
2018-10-03 21:00:00,40582,MIDW,13838,930,143,508,3589,10394,29704
2018-10-03 22:00:00,40712,MIDW,14238,1012,114,507,3490,10396,29915
2018-10-03 23:00:00,40708,MIDW,14062,1024,54,511,3368,10396,29282
2018-10-04 00:00:00,40961,MIDW,13514,1080,10,485,3325,10395,28197
2018-10-04 01:00:00,40973,MIDW,13612,829,0,467,3306,10399,27899
2018-10-04 02:00:00,40038,MIDW,14092,697,0,450,3074,10401,25451
2018-10-04 03:00:00,38531,MIDW,14113,715,0,466,2844,10411,21569
2018-10-04 04:00:00,37510,MIDW,13690,645,0,472,2397,10409,16974
