date,mw,region
2019-11-06 0:00,13129,ОЭС СР. ВОЛГИ
2019-11-06 1:00,12150,ОЭС СР. ВОЛГИ
2019-11-06 2:00,11426,ОЭС СР. ВОЛГИ
2019-11-06 3:00,11765,ОЭС СР. ВОЛГИ
2019-11-06 4:00,12218,ОЭС СР. ВОЛГИ
2019-11-06 5:00,12620,ОЭС СР. ВОЛГИ
2019-11-06 6:00,12453,ОЭС СР. ВОЛГИ
2019-11-06 7:00,12478,ОЭС СР. ВОЛГИ
2019-11-06 8:00,12672,ОЭС СР. ВОЛГИ
2019-11-06 9:00,12743,ОЭС СР. ВОЛГИ
2019-11-06 10:00,12646,ОЭС СР. ВОЛГИ
2019-11-06 11:00,12198,ОЭС СР. ВОЛГИ
2019-11-06 12:00,13336,ОЭС СР. ВОЛГИ
2019-11-06 13:00,13633,ОЭС СР. ВОЛГИ
2019-11-06 14:00,14081,ОЭС СР. ВОЛГИ
2019-11-06 15:00,13517,ОЭС СР. ВОЛГИ
2019-11-06 16:00,13879,ОЭС СР. ВОЛГИ
2019-11-06 17:00,12780,ОЭС СР. ВОЛГИ
2019-11-06 18:00,12650,ОЭС СР. ВОЛГИ
2019-11-06 19:00,13443,ОЭС СР. ВОЛГИ
2019-11-06 20:00,12674,ОЭС СР. ВОЛГИ
2019-11-06 21:00,12500,ОЭС СР. ВОЛГИ
2019-11-06 22:00,12085,ОЭС СР. ВОЛГИ
2019-11-06 23:00,12255,ОЭС СР. ВОЛГИ
