date,mw,region
2016-11-16 0:00,12600,ОЭС СР. ВОЛГИ
2016-11-16 1:00,12219,ОЭС СР. ВОЛГИ
2016-11-16 2:00,12612,ОЭС СР. ВОЛГИ
2016-11-16 3:00,12124,ОЭС СР. ВОЛГИ
2016-11-16 4:00,11998,ОЭС СР. ВОЛГИ
2016-11-16 5:00,12363,ОЭС СР. ВОЛГИ
2016-11-16 6:00,13285,ОЭС СР. ВОЛГИ
2016-11-16 7:00,13461,ОЭС СР. ВОЛГИ
2016-11-16 8:00,14789,ОЭС СР. ВОЛГИ
2016-11-16 9:00,14532,ОЭС СР. ВОЛГИ
2016-11-16 10:00,15176,ОЭС СР. ВОЛГИ
2016-11-16 11:00,14854,ОЭС СР. ВОЛГИ
2016-11-16 12:00,14382,ОЭС СР. ВОЛГИ
2016-11-16 13:00,14559,ОЭС СР. ВОЛГИ
2016-11-16 14:00,14880,ОЭС СР. ВОЛГИ
2016-11-16 15:00,15429,ОЭС СР. ВОЛГИ
2016-11-16 16:00,15324,ОЭС СР. ВОЛГИ
2016-11-16 17:00,15522,ОЭС СР. ВОЛГИ
2016-11-16 18:00,14111,ОЭС СР. ВОЛГИ
2016-11-16 19:00,14624,ОЭС СР. ВОЛГИ
2016-11-16 20:00,13291,ОЭС СР. ВОЛГИ
2016-11-16 21:00,14584,ОЭС СР. ВОЛГИ
2016-11-16 22:00,13132,ОЭС СР. ВОЛГИ
2016-11-16 23:00,12547,ОЭС СР. ВОЛГИ
