unit,date,year,month,month_date,weekday,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc,biomass
Gwh,2021-01-01,2021,1,01-01,Friday,18.458,0.024,16.927,65.846,39.148,3.55,0.0,21.21,35.409,129.754,165.163,0.11175626502303783,0.00014531099580414498,0.10248663441569843,0.3986728262383221,0.2370264526558612,0.02149391812936311,0.0,0.12841859254191312,0.2143882104345404,0.7856117895654595,18.565
Gwh,2021-01-02,2021,1,01-02,Saturday,19.675,0.024,17.614,67.096,38.104,5.368,0.0,23.289,37.313,133.857,171.17,0.11494420751299879,0.00014021148565753345,0.1029035461821581,0.3919845767365777,0.22260910206227727,0.03136063562540165,0.0,0.13605772039492903,0.21798796518081442,0.7820120348191857,19.726
Gwh,2021-01-03,2021,1,01-03,Sunday,19.427,0.024,16.362,67.091,39.48,13.763,0.0,24.857,35.813,145.191,181.004,0.1073291197984575,0.00013259375483414733,0.09039579235817992,0.370660316899074,0.21811672670217233,0.07603699365759874,0.0,0.13732845682968334,0.19785750591147158,0.8021424940885284,21.27
Gwh,2021-01-04,2021,1,01-04,Monday,25.703,0.024,18.929,67.092,43.377,6.252,0.0,25.757,44.656,142.478,187.134,0.13735077538020884,0.00012825034467280131,0.10115211559631067,0.35852383853281605,0.2317964667030043,0.03340921478726474,0.0,0.13763933865572264,0.2386311413211923,0.7613688586788078,21.393
Gwh,2021-01-05,2021,1,01-05,Tuesday,28.099,0.024,20.282,67.094,42.117,2.773,0.0,26.029,48.405,138.013,186.418,0.15073115257110364,0.00012874293254943193,0.10879850658198242,0.3599115965196493,0.2259277537576843,0.014875172998315613,0.0,0.13962707463871515,0.2596584020856355,0.7403415979143645,21.247
Gwh,2021-01-06,2021,1,01-06,Wednesday,29.712,0.024,20.458,67.084,40.151,3.125,0.0,25.419,50.194,135.779,185.973,0.15976512719588326,0.00012905099127292672,0.11000521581089727,0.36071902910637565,0.21589693127497003,0.01680351448866233,0.0,0.1366811311319385,0.26989939399805346,0.7301006060019465,21.207
Gwh,2021-01-07,2021,1,01-07,Thursday,32.223,0.024,21.405,67.117,40.919,9.359,0.0,25.171,53.652,142.566,196.218,0.16422040791364706,0.00012231293765098004,0.10908785126746783,0.34205322651336784,0.20853846232251882,0.047696949311480094,0.0,0.12828078973386745,0.27343057211876587,0.7265694278812342,20.783
Gwh,2021-01-08,2021,1,01-08,Friday,32.343,0.024,21.969,67.132,41.049,5.893,0.0,25.023,54.336,139.097,193.433,0.16720518215609542,0.00012407396876437836,0.11357420915769285,0.3470555696287604,0.21221301432537365,0.030465329080353404,0.0,0.12936262168296,0.2809034652825526,0.7190965347174475,20.688
Gwh,2021-01-09,2021,1,01-09,Saturday,34.984,0.024,22.52,67.085,39.613,5.714,0.0,26.012,57.528,138.424,195.952,0.1785335184126725,0.00012247897444272066,0.11492610435208622,0.34235425002041314,0.20215665060831223,0.02916020249857108,0.0,0.1327467951335021,0.2935821017392014,0.7064178982607986,21.186
Gwh,2021-01-10,2021,1,01-10,Sunday,34.507,0.024,21.363,67.103,38.882,30.187,0.0,25.453,55.894,161.625,217.519,0.15863901544232917,0.00011033518910991683,0.09821211020646471,0.3084925914517812,0.17875220095715774,0.13877868140254415,0.0,0.11701506535061304,0.2569614608379038,0.7430385391620962,20.638
Gwh,2021-01-11,2021,1,01-11,Monday,33.823,0.024,20.574,67.119,41.479,34.358050999999996,0.0,24.026,54.421,166.982051,221.403051,0.15276663915530234,0.00010839959021160915,0.09292554870890195,0.3031530039755414,0.18734610843280564,0.15518327703623197,0.0,0.10851702310100506,0.24580058745441588,0.7541994125455842,20.025
Gwh,2021-01-12,2021,1,01-12,Tuesday,35.078,0.024,20.683,67.072,41.973,41.728616,0.0,23.554,55.785,174.327616,230.112616,0.15243840433329392,0.00010429675876615126,0.08988207756501278,0.2914746751651374,0.1824019939871528,0.18133997485822334,0.0,0.10235857733241362,0.24242477865707282,0.7575752213429272,19.459
Gwh,2021-01-13,2021,1,01-13,Wednesday,37.298,0.024,20.099,67.036,41.678,39.012333,0.0,26.595,57.421,174.32133299999998,231.74233299999997,0.1609459934107076,0.00010356329674129932,0.08672994588347396,0.2892695483479059,0.1798462950659947,0.16834357579372433,0.0,0.1147610782014523,0.24777950259092285,0.7522204974090771,20.642
Gwh,2021-01-14,2021,1,01-14,Thursday,42.522,0.024,21.634,67.131,43.451,9.787,0.0,28.008,64.18,148.377,212.557,0.20004986897632165,0.00011291088978485772,0.10177975790023383,0.31582587258947015,0.20442046133507719,0.04604411993018344,0.0,0.13176700837892896,0.3019425377663404,0.6980574622336597,20.881
