"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Sweden (SE)","01.01.2022 10:00 - 01.01.2022 11:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10454","n/e","5884","1559","n/e","n/e","n/e","n/e","2141"
"Sweden (SE)","01.01.2022 11:00 - 01.01.2022 12:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10663","n/e","6062","1562","n/e","n/e","n/e","n/e","1894"
"Sweden (SE)","01.01.2022 12:00 - 01.01.2022 13:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10853","n/e","6208","1563","n/e","n/e","n/e","n/e","1770"
"Sweden (SE)","01.01.2022 13:00 - 01.01.2022 14:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11284","n/e","6275","1565","n/e","n/e","n/e","n/e","1723"
"Sweden (SE)","01.01.2022 14:00 - 01.01.2022 15:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11255","n/e","6275","1565","n/e","n/e","n/e","n/e","1803"
"Sweden (SE)","01.01.2022 15:00 - 01.01.2022 16:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11635","n/e","6329","1570","n/e","n/e","n/e","n/e","2043"
"Sweden (SE)","01.01.2022 16:00 - 01.01.2022 17:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11567","n/e","6344","1583","n/e","n/e","n/e","n/e","2459"
"Sweden (SE)","01.01.2022 17:00 - 01.01.2022 18:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11850","n/e","6344","1584","n/e","n/e","n/e","n/e","2985"
"Sweden (SE)","01.01.2022 18:00 - 01.01.2022 19:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11366","n/e","6349","1583","n/e","n/e","n/e","n/e","3450"
"Sweden (SE)","01.01.2022 19:00 - 01.01.2022 20:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11036","n/e","6353","1589","n/e","n/e","n/e","n/e","4114"
"Sweden (SE)","01.01.2022 20:00 - 01.01.2022 21:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10875","n/e","6354","1590","n/e","n/e","n/e","n/e","4848"
"Sweden (SE)","01.01.2022 21:00 - 01.01.2022 22:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10102","n/e","6354","1575","n/e","n/e","n/e","n/e","5364"
"Sweden (SE)","01.01.2022 22:00 - 01.01.2022 23:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9764","n/e","6356","1482","n/e","n/e","n/e","n/e","5716"
"Sweden (SE)","01.01.2022 23:00 - 02.01.2022 00:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7065","n/e","6359","1371","n/e","n/e","n/e","n/e","6177"
"Sweden (SE)","02.01.2022 00:00 - 02.01.2022 01:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6519","n/e","6357","1307","n/e","n/e","n/e","n/e","6234"
"Sweden (SE)","02.01.2022 01:00 - 02.01.2022 02:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6271","n/e","6359","1260","n/e","n/e","n/e","n/e","6296"
"Sweden (SE)","02.01.2022 02:00 - 02.01.2022 03:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5353","n/e","6357","1258","n/e","n/e","n/e","n/e","6257"
"Sweden (SE)","02.01.2022 03:00 - 02.01.2022 04:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5056","n/e","6359","1286","n/e","n/e","n/e","n/e","6034"
"Sweden (SE)","02.01.2022 04:00 - 02.01.2022 05:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5120","n/e","6360","1290","n/e","n/e","n/e","n/e","5732"
"Sweden (SE)","02.01.2022 05:00 - 02.01.2022 06:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5448","n/e","6361","1282","n/e","n/e","n/e","n/e","5394"
"Sweden (SE)","02.01.2022 06:00 - 02.01.2022 07:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6597","n/e","6360","1343","n/e","n/e","n/e","n/e","5004"
"Sweden (SE)","02.01.2022 07:00 - 02.01.2022 08:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7221","n/e","6361","1384","n/e","n/e","n/e","n/e","4738"
"Sweden (SE)","02.01.2022 08:00 - 02.01.2022 09:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8378","n/e","6360","1465","n/e","n/e","n/e","n/e","4387"
"Sweden (SE)","02.01.2022 09:00 - 02.01.2022 10:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8845","n/e","6359","1483","n/e","n/e","n/e","n/e","4095"
"Sweden (SE)","02.01.2022 10:00 - 02.01.2022 11:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9036","n/e","6359","1506","n/e","n/e","n/e","n/e","3771"
"Sweden (SE)","02.01.2022 11:00 - 02.01.2022 12:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9129","n/e","6359","1513","n/e","n/e","n/e","n/e","3636"
"Sweden (SE)","02.01.2022 12:00 - 02.01.2022 13:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9257","n/e","6360","1511","n/e","n/e","n/e","n/e","3356"
"Sweden (SE)","02.01.2022 13:00 - 02.01.2022 14:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9462","n/e","6387","1516","n/e","n/e","n/e","n/e","3092"
"Sweden (SE)","02.01.2022 14:00 - 02.01.2022 15:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9711","n/e","6412","1474","n/e","n/e","n/e","n/e","2810"
"Sweden (SE)","02.01.2022 15:00 - 02.01.2022 16:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9776","n/e","6414","1519","n/e","n/e","n/e","n/e","2604"
"Sweden (SE)","02.01.2022 16:00 - 02.01.2022 17:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9904","n/e","6413","1538","n/e","n/e","n/e","n/e","2462"
"Sweden (SE)","02.01.2022 17:00 - 02.01.2022 18:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9770","n/e","6414","1526","n/e","n/e","n/e","n/e","2421"
"Sweden (SE)","02.01.2022 18:00 - 02.01.2022 19:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9569","n/e","6414","1532","n/e","n/e","n/e","n/e","2360"
"Sweden (SE)","02.01.2022 19:00 - 02.01.2022 20:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9394","n/e","6413","1470","n/e","n/e","n/e","n/e","2369"
"Sweden (SE)","02.01.2022 20:00 - 02.01.2022 21:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8605","n/e","6414","1439","n/e","n/e","n/e","n/e","2410"
"Sweden (SE)","02.01.2022 21:00 - 02.01.2022 22:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8364","n/e","6413","1443","n/e","n/e","n/e","n/e","2610"
"Sweden (SE)","02.01.2022 22:00 - 02.01.2022 23:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6719","n/e","6413","1413","n/e","n/e","n/e","n/e","2647"
"Sweden (SE)","02.01.2022 23:00 - 03.01.2022 00:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5453","n/e","6411","1393","n/e","n/e","n/e","n/e","2723"
"Sweden (SE)","03.01.2022 00:00 - 03.01.2022 01:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5267","n/e","6411","1384","n/e","n/e","n/e","n/e","2811"
"Sweden (SE)","03.01.2022 01:00 - 03.01.2022 02:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5243","n/e","6411","1405","n/e","n/e","n/e","n/e","2672"
"Sweden (SE)","03.01.2022 02:00 - 03.01.2022 03:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5279","n/e","6412","1408","n/e","n/e","n/e","n/e","2652"
"Sweden (SE)","03.01.2022 03:00 - 03.01.2022 04:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5794","n/e","6412","1428","n/e","n/e","n/e","n/e","2609"
"Sweden (SE)","03.01.2022 04:00 - 03.01.2022 05:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6262","n/e","6411","1458","n/e","n/e","n/e","n/e","2539"
"Sweden (SE)","03.01.2022 05:00 - 03.01.2022 06:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8233","n/e","6412","1509","n/e","n/e","n/e","n/e","2583"
"Sweden (SE)","03.01.2022 06:00 - 03.01.2022 07:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10015","n/e","6412","1627","n/e","n/e","n/e","n/e","2622"
"Sweden (SE)","03.01.2022 07:00 - 03.01.2022 08:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10398","n/e","6411","1625","n/e","n/e","n/e","n/e","2620"
"Sweden (SE)","03.01.2022 08:00 - 03.01.2022 09:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10467","n/e","6409","1617","n/e","n/e","n/e","n/e","2559"
"Sweden (SE)","03.01.2022 09:00 - 03.01.2022 10:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10307","n/e","6410","1602","n/e","n/e","n/e","n/e","2718"
"Sweden (SE)","03.01.2022 10:00 - 03.01.2022 11:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10379","n/e","6411","1612","n/e","n/e","n/e","n/e","2970"
"Sweden (SE)","03.01.2022 11:00 - 03.01.2022 12:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10487","n/e","6411","1612","n/e","n/e","n/e","n/e","2957"
"Sweden (SE)","03.01.2022 12:00 - 03.01.2022 13:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10522","n/e","6411","1600","n/e","n/e","n/e","n/e","3180"
"Sweden (SE)","03.01.2022 13:00 - 03.01.2022 14:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10428","n/e","6412","1606","n/e","n/e","n/e","n/e","3346"
"Sweden (SE)","03.01.2022 14:00 - 03.01.2022 15:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10507","n/e","6410","1627","n/e","n/e","n/e","n/e","3615"
"Sweden (SE)","03.01.2022 15:00 - 03.01.2022 16:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10487","n/e","6409","1642","n/e","n/e","n/e","n/e","3857"
"Sweden (SE)","03.01.2022 16:00 - 03.01.2022 17:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10460","n/e","6408","1650","n/e","n/e","n/e","n/e","4090"
"Sweden (SE)","03.01.2022 17:00 - 03.01.2022 18:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10242","n/e","6410","1644","n/e","n/e","n/e","n/e","4355"
"Sweden (SE)","03.01.2022 18:00 - 03.01.2022 19:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10308","n/e","6408","1653","n/e","n/e","n/e","n/e","4530"
"Sweden (SE)","03.01.2022 19:00 - 03.01.2022 20:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9763","n/e","6410","1622","n/e","n/e","n/e","n/e","4680"
"Sweden (SE)","03.01.2022 20:00 - 03.01.2022 21:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9161","n/e","6411","1548","n/e","n/e","n/e","n/e","4788"
"Sweden (SE)","03.01.2022 21:00 - 03.01.2022 22:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8740","n/e","6411","1502","n/e","n/e","n/e","n/e","4870"
"Sweden (SE)","03.01.2022 22:00 - 03.01.2022 23:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8188","n/e","6411","1437","n/e","n/e","n/e","n/e","5026"
"Sweden (SE)","03.01.2022 23:00 - 04.01.2022 00:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7080","n/e","6405","1364","n/e","n/e","n/e","n/e","5154"
"Sweden (SE)","04.01.2022 00:00 - 04.01.2022 01:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6790","n/e","6405","1341","n/e","n/e","n/e","n/e","5021"
"Sweden (SE)","04.01.2022 01:00 - 04.01.2022 02:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6626","n/e","6405","1325","n/e","n/e","n/e","n/e","4839"
"Sweden (SE)","04.01.2022 02:00 - 04.01.2022 03:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6691","n/e","6419","1328","n/e","n/e","n/e","n/e","4749"
"Sweden (SE)","04.01.2022 03:00 - 04.01.2022 04:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7315","n/e","6502","1374","n/e","n/e","n/e","n/e","4669"
"Sweden (SE)","04.01.2022 04:00 - 04.01.2022 05:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7912","n/e","6596","1468","n/e","n/e","n/e","n/e","4713"
"Sweden (SE)","04.01.2022 05:00 - 04.01.2022 06:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8552","n/e","6724","1565","n/e","n/e","n/e","n/e","4589"
"Sweden (SE)","04.01.2022 06:00 - 04.01.2022 07:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8910","n/e","6809","1666","n/e","n/e","n/e","n/e","4432"
"Sweden (SE)","04.01.2022 07:00 - 04.01.2022 08:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9864","n/e","6852","1691","n/e","n/e","n/e","n/e","4154"
"Sweden (SE)","04.01.2022 08:00 - 04.01.2022 09:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9870","n/e","6923","1699","n/e","n/e","n/e","n/e","4062"
"Sweden (SE)","04.01.2022 09:00 - 04.01.2022 10:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10082","n/e","6944","1702","n/e","n/e","n/e","n/e","3720"
"Sweden (SE)","04.01.2022 10:00 - 04.01.2022 11:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10266","n/e","6949","1713","n/e","n/e","n/e","n/e","3534"
"Sweden (SE)","04.01.2022 11:00 - 04.01.2022 12:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10871","n/e","6960","1700","n/e","n/e","n/e","n/e","3244"
"Sweden (SE)","04.01.2022 12:00 - 04.01.2022 13:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10844","n/e","6970","1701","n/e","n/e","n/e","n/e","3127"
"Sweden (SE)","04.01.2022 13:00 - 04.01.2022 14:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10855","n/e","6973","1719","n/e","n/e","n/e","n/e","3110"
"Sweden (SE)","04.01.2022 14:00 - 04.01.2022 15:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10869","n/e","6974","1715","n/e","n/e","n/e","n/e","2993"
"Sweden (SE)","04.01.2022 15:00 - 04.01.2022 16:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10835","n/e","6972","1733","n/e","n/e","n/e","n/e","2868"
"Sweden (SE)","04.01.2022 16:00 - 04.01.2022 17:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10793","n/e","6972","1732","n/e","n/e","n/e","n/e","2771"
"Sweden (SE)","04.01.2022 17:00 - 04.01.2022 18:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10757","n/e","6972","1728","n/e","n/e","n/e","n/e","2656"
"Sweden (SE)","04.01.2022 18:00 - 04.01.2022 19:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10940","n/e","6971","1731","n/e","n/e","n/e","n/e","2578"
"Sweden (SE)","04.01.2022 19:00 - 04.01.2022 20:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10753","n/e","6972","1716","n/e","n/e","n/e","n/e","2568"
"Sweden (SE)","04.01.2022 20:00 - 04.01.2022 21:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10580","n/e","6974","1661","n/e","n/e","n/e","n/e","2459"
"Sweden (SE)","04.01.2022 21:00 - 04.01.2022 22:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10631","n/e","6974","1652","n/e","n/e","n/e","n/e","2454"
"Sweden (SE)","04.01.2022 22:00 - 04.01.2022 23:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10440","n/e","6974","1632","n/e","n/e","n/e","n/e","2331"
"Sweden (SE)","04.01.2022 23:00 - 05.01.2022 00:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10452","n/e","6975","1538","n/e","n/e","n/e","n/e","2242"
"Sweden (SE)","05.01.2022 00:00 - 05.01.2022 01:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10279","n/e","6976","1440","n/e","n/e","n/e","n/e","2253"
"Sweden (SE)","05.01.2022 01:00 - 05.01.2022 02:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10250","n/e","6973","1384","n/e","n/e","n/e","n/e","2269"
"Sweden (SE)","05.01.2022 02:00 - 05.01.2022 03:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10208","n/e","6972","1381","n/e","n/e","n/e","n/e","2283"
"Sweden (SE)","05.01.2022 03:00 - 05.01.2022 04:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10281","n/e","6974","1424","n/e","n/e","n/e","n/e","2232"
"Sweden (SE)","05.01.2022 04:00 - 05.01.2022 05:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10396","n/e","6973","1536","n/e","n/e","n/e","n/e","2285"
"Sweden (SE)","05.01.2022 05:00 - 05.01.2022 06:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11015","n/e","6975","1616","n/e","n/e","n/e","n/e","2311"
"Sweden (SE)","05.01.2022 06:00 - 05.01.2022 07:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11430","n/e","6976","1689","n/e","n/e","n/e","n/e","2304"
"Sweden (SE)","05.01.2022 07:00 - 05.01.2022 08:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11526","n/e","6976","1711","n/e","n/e","n/e","n/e","2137"
"Sweden (SE)","05.01.2022 08:00 - 05.01.2022 09:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11458","n/e","6975","1700","n/e","n/e","n/e","n/e","2162"
"Sweden (SE)","05.01.2022 09:00 - 05.01.2022 10:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11300","n/e","6982","1711","n/e","n/e","n/e","n/e","2105"
"Sweden (SE)","05.01.2022 10:00 - 05.01.2022 11:00 (UTC)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11181","n/e","6977","1726","n/e","n/e","n/e","n/e","2116"
