"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Ukraine (UA)","05.01.2022 01:00 - 05.01.2022 02:00 (UTC)","n/e","n/e","n/e","404","3654","n/e","n/e","n/e","n/e","0","1047","n/e","91","n/e","12205","26","n/e","3","n/e","n/e","893"
"Ukraine (UA)","05.01.2022 02:00 - 05.01.2022 03:00 (UTC)","n/e","n/e","n/e","402","3684","n/e","n/e","n/e","n/e","0","1054","n/e","142","n/e","12192","26","n/e","3","n/e","n/e","690"
"Ukraine (UA)","05.01.2022 03:00 - 05.01.2022 04:00 (UTC)","n/e","n/e","n/e","405","3825","n/e","n/e","n/e","n/e","0","427","n/e","91","n/e","12196","24","n/e","3","n/e","n/e","1112"
"Ukraine (UA)","05.01.2022 04:00 - 05.01.2022 05:00 (UTC)","n/e","n/e","n/e","404","4319","n/e","n/e","n/e","n/e","0","427","n/e","91","n/e","12179","11","n/e","3","n/e","n/e","1162"
"Ukraine (UA)","05.01.2022 05:00 - 05.01.2022 06:00 (UTC)","n/e","n/e","n/e","406","4609","n/e","n/e","n/e","n/e","0","423","n/e","608","n/e","12221","1","n/e","25","n/e","n/e","1155"
"Ukraine (UA)","05.01.2022 06:00 - 05.01.2022 07:00 (UTC)","n/e","n/e","n/e","441","4949","n/e","n/e","n/e","n/e","0","0","n/e","798","n/e","12207","0","n/e","195","n/e","n/e","1114"
"Ukraine (UA)","05.01.2022 07:00 - 05.01.2022 08:00 (UTC)","n/e","n/e","n/e","454","4964","n/e","n/e","n/e","n/e","0","0","n/e","953","n/e","12227","2","n/e","374","n/e","n/e","1090"
"Ukraine (UA)","05.01.2022 08:00 - 05.01.2022 09:00 (UTC)","n/e","n/e","n/e","455","4994","n/e","n/e","n/e","n/e","0","0","n/e","624","n/e","12198","0","n/e","720","n/e","n/e","1089"
"Ukraine (UA)","05.01.2022 09:00 - 05.01.2022 10:00 (UTC)","n/e","n/e","n/e","409","4788","n/e","n/e","n/e","n/e","0","41","n/e","550","n/e","12229","0","n/e","722","n/e","n/e","1087"
"Ukraine (UA)","05.01.2022 10:00 - 05.01.2022 11:00 (UTC)","n/e","n/e","n/e","441","4943","n/e","n/e","n/e","n/e","0","41","n/e","461","n/e","12225","0","n/e","814","n/e","n/e","988"
"Ukraine (UA)","05.01.2022 11:00 - 05.01.2022 12:00 (UTC)","n/e","n/e","n/e","438","5105","n/e","n/e","n/e","n/e","0","0","n/e","560","n/e","12219","0","n/e","678","n/e","n/e","965"
"Ukraine (UA)","05.01.2022 12:00 - 05.01.2022 13:00 (UTC)","n/e","n/e","n/e","512","5169","n/e","n/e","n/e","n/e","0","0","n/e","725","n/e","12209","2","n/e","349","n/e","n/e","1005"
"Ukraine (UA)","05.01.2022 13:00 - 05.01.2022 14:00 (UTC)","n/e","n/e","n/e","619","5340","n/e","n/e","n/e","n/e","322","0","n/e","849","n/e","12212","1","n/e","66","n/e","n/e","1029"
"Ukraine (UA)","05.01.2022 14:00 - 05.01.2022 15:00 (UTC)","n/e","n/e","n/e","684","5301","n/e","n/e","n/e","n/e","881","0","n/e","774","n/e","12210","1","n/e","11","n/e","n/e","1003"
"Ukraine (UA)","05.01.2022 15:00 - 05.01.2022 16:00 (UTC)","n/e","n/e","n/e","686","5294","n/e","n/e","n/e","n/e","755","0","n/e","821","n/e","12235","5","n/e","3","n/e","n/e","1026"
"Ukraine (UA)","05.01.2022 16:00 - 05.01.2022 17:00 (UTC)","n/e","n/e","n/e","597","5104","n/e","n/e","n/e","n/e","714","0","n/e","860","n/e","12216","6","n/e","3","n/e","n/e","1071"
"Ukraine (UA)","05.01.2022 17:00 - 05.01.2022 18:00 (UTC)","n/e","n/e","n/e","597","4648","n/e","n/e","n/e","n/e","630","0","n/e","976","n/e","12225","9","n/e","3","n/e","n/e","1126"
"Ukraine (UA)","05.01.2022 18:00 - 05.01.2022 19:00 (UTC)","n/e","n/e","n/e","598","4597","n/e","n/e","n/e","n/e","644","0","n/e","840","n/e","12230","10","n/e","3","n/e","n/e","1125"
"Ukraine (UA)","05.01.2022 19:00 - 05.01.2022 20:00 (UTC)","n/e","n/e","n/e","599","4526","n/e","n/e","n/e","n/e","642","0","n/e","484","n/e","12202","5","n/e","3","n/e","n/e","1128"
"Ukraine (UA)","05.01.2022 20:00 - 05.01.2022 21:00 (UTC)","n/e","n/e","n/e","427","4601","n/e","n/e","n/e","n/e","0","0","n/e","605","n/e","12216","4","n/e","3","n/e","n/e","1122"
"Ukraine (UA)","05.01.2022 21:00 - 05.01.2022 22:00 (UTC)","n/e","n/e","n/e","403","4533","n/e","n/e","n/e","n/e","0","396","n/e","110","n/e","12210","27","n/e","3","n/e","n/e","1117"
