date,mw,region
2009-10-05 0:00,19245,ОЭС СИБИРИ
2009-10-05 1:00,18897,ОЭС СИБИРИ
2009-10-05 2:00,19041,ОЭС СИБИРИ
2009-10-05 3:00,19867,ОЭС СИБИРИ
2009-10-05 4:00,20481,ОЭС СИБИРИ
2009-10-05 5:00,21798,ОЭС СИБИРИ
2009-10-05 6:00,21672,ОЭС СИБИРИ
2009-10-05 7:00,21968,ОЭС СИБИРИ
2009-10-05 8:00,21298,ОЭС СИБИРИ
2009-10-05 9:00,21214,ОЭС СИБИРИ
2009-10-05 10:00,20992,ОЭС СИБИРИ
2009-10-05 11:00,21458,ОЭС СИБИРИ
2009-10-05 12:00,21700,ОЭС СИБИРИ
2009-10-05 13:00,21583,ОЭС СИБИРИ
2009-10-05 14:00,21799,ОЭС СИБИРИ
2009-10-05 15:00,22073,ОЭС СИБИРИ
2009-10-05 16:00,22159,ОЭС СИБИРИ
2009-10-05 17:00,22338,ОЭС СИБИРИ
2009-10-05 18:00,21978,ОЭС СИБИРИ
2009-10-05 19:00,21352,ОЭС СИБИРИ
2009-10-05 20:00,20713,ОЭС СИБИРИ
2009-10-05 21:00,19593,ОЭС СИБИРИ
2009-10-05 22:00,19148,ОЭС СИБИРИ
2009-10-05 23:00,19277,ОЭС СИБИРИ
