date,mw,region
2000-12-29 0:00,24425,ОЭС СИБИРИ
2000-12-29 1:00,24556,ОЭС СИБИРИ
2000-12-29 2:00,24485,ОЭС СИБИРИ
2000-12-29 3:00,25021,ОЭС СИБИРИ
2000-12-29 4:00,25607,ОЭС СИБИРИ
2000-12-29 5:00,26757,ОЭС СИБИРИ
2000-12-29 6:00,26819,ОЭС СИБИРИ
2000-12-29 7:00,27042,ОЭС СИБИРИ
2000-12-29 8:00,26954,ОЭС СИБИРИ
2000-12-29 9:00,26605,ОЭС СИБИРИ
2000-12-29 10:00,26236,ОЭС СИБИРИ
2000-12-29 11:00,26229,ОЭС СИБИРИ
2000-12-29 12:00,26336,ОЭС СИБИРИ
2000-12-29 13:00,27186,ОЭС СИБИРИ
2000-12-29 14:00,27736,ОЭС СИБИРИ
2000-12-29 15:00,27370,ОЭС СИБИРИ
2000-12-29 16:00,27314,ОЭС СИБИРИ
2000-12-29 17:00,27486,ОЭС СИБИРИ
2000-12-29 18:00,26960,ОЭС СИБИРИ
2000-12-29 19:00,26506,ОЭС СИБИРИ
2000-12-29 20:00,26123,ОЭС СИБИРИ
2000-12-29 21:00,25457,ОЭС СИБИРИ
2000-12-29 22:00,25094,ОЭС СИБИРИ
2000-12-29 23:00,24449,ОЭС СИБИРИ
