date,mw,region
2015-02-21 0:00,23142,ОЭС СИБИРИ
2015-02-21 1:00,23426,ОЭС СИБИРИ
2015-02-21 2:00,23231,ОЭС СИБИРИ
2015-02-21 3:00,23378,ОЭС СИБИРИ
2015-02-21 4:00,23891,ОЭС СИБИРИ
2015-02-21 5:00,24903,ОЭС СИБИРИ
2015-02-21 6:00,25205,ОЭС СИБИРИ
2015-02-21 7:00,25100,ОЭС СИБИРИ
2015-02-21 8:00,25423,ОЭС СИБИРИ
2015-02-21 9:00,25078,ОЭС СИБИРИ
2015-02-21 10:00,24783,ОЭС СИБИРИ
2015-02-21 11:00,24857,ОЭС СИБИРИ
2015-02-21 12:00,24836,ОЭС СИБИРИ
2015-02-21 13:00,24791,ОЭС СИБИРИ
2015-02-21 14:00,25123,ОЭС СИБИРИ
2015-02-21 15:00,25790,ОЭС СИБИРИ
2015-02-21 16:00,26155,ОЭС СИБИРИ
2015-02-21 17:00,26172,ОЭС СИБИРИ
2015-02-21 18:00,26029,ОЭС СИБИРИ
2015-02-21 19:00,25312,ОЭС СИБИРИ
2015-02-21 20:00,24153,ОЭС СИБИРИ
2015-02-21 21:00,23602,ОЭС СИБИРИ
2015-02-21 22:00,22704,ОЭС СИБИРИ
2015-02-21 23:00,22472,ОЭС СИБИРИ
