date,mw,region
2017-10-23 0:00,21712,ОЭС СИБИРИ
2017-10-23 1:00,22141,ОЭС СИБИРИ
2017-10-23 2:00,22674,ОЭС СИБИРИ
2017-10-23 3:00,23291,ОЭС СИБИРИ
2017-10-23 4:00,22438,ОЭС СИБИРИ
2017-10-23 5:00,23350,ОЭС СИБИРИ
2017-10-23 6:00,24096,ОЭС СИБИРИ
2017-10-23 7:00,24159,ОЭС СИБИРИ
2017-10-23 8:00,24091,ОЭС СИБИРИ
2017-10-23 9:00,24143,ОЭС СИБИРИ
2017-10-23 10:00,23934,ОЭС СИБИРИ
2017-10-23 11:00,23781,ОЭС СИБИРИ
2017-10-23 12:00,24076,ОЭС СИБИРИ
2017-10-23 13:00,24509,ОЭС СИБИРИ
2017-10-23 14:00,25137,ОЭС СИБИРИ
2017-10-23 15:00,25224,ОЭС СИБИРИ
2017-10-23 16:00,24696,ОЭС СИБИРИ
2017-10-23 17:00,24426,ОЭС СИБИРИ
2017-10-23 18:00,23941,ОЭС СИБИРИ
2017-10-23 19:00,23076,ОЭС СИБИРИ
2017-10-23 20:00,22589,ОЭС СИБИРИ
2017-10-23 21:00,22184,ОЭС СИБИРИ
2017-10-23 22:00,21769,ОЭС СИБИРИ
2017-10-23 23:00,22029,ОЭС СИБИРИ
